chr	pos	strand	gene
13	40666641	-	FOXO1
18	43277490	-	SYT4
18	24460637	+	HRH4
20	5112904	-	TMEM230
22	36861006	+	NCF4
20	5113042	-	TMEM230
20	5113049	-	TMEM230
13	45464939	+	COG3
20	5113050	-	TMEM230
22	23751112	-	ZNF70
20	5113103	-	TMEM230
20	17227040	+	PCSK2
21	30590397	-	KRTAP22-2
21	30480367	-	KRTAP19-1
21	30592440	+	KRTAP6-3
21	30216097	-	CLDN8
13	94601857	+	GPR180
21	34401072	-	C21orf140
18	22933328	+	RBBP8
21	30492013	-	KRTAP19-3
18	22933826	+	RBBP8
20	23491117	+	CST8
20	13221274	+	ISM1
20	14337608	-	FLRT3
20	14337612	-	FLRT3
13	49247925	+	CDADC1
20	23879748	-	CST5
21	5163695	-	
20	31440632	+	DEFB123
21	31873020	+	HUNK
18	24014754	+	TTC39C
20	18465381	-	DZANK1
18	52340197	+	DCC
20	18467185	-	DZANK1
21	36320197	+	MORC3
18	50560087	+	MAPK4
20	5950533	-	TRMT6
20	18567453	+	
20	24469629	+	SYNDIG1
18	46334018	+	RNF165
20	7940458	-	HAO1
20	21303331	+	XRN2
18	50825384	-	MRO
21	32771755	-	PAXBP1
18	50825402	-	MRO
20	5611006	-	GPCPD1
18	50820016	-	MRO
13	95301451	-	ABCC4
20	2207328	+	
21	32813743	-	C21orf62
21	32813679	-	C21orf62
21	32813703	-	C21orf62
20	16729961	+	SNRPB2
20	16730026	+	SNRPB2
20	31368601	+	DEFB118
18	21111813	-	ROCK1
20	23086324	-	CD93
18	57352557	+	ST8SIA3
18	61893007	-	RNF152
20	24949269	+	CST7
18	54959461	-	CCDC68
18	54958048	-	CCDC68
20	24992751	-	APMAP
18	54942950	-	CCDC68
18	49837623	-	
13	72781900	-	DIS3
20	17531379	-	BFSP1
20	23986795	-	GGTLC1
20	23986875	-	GGTLC1
20	23988779	-	GGTLC1
13	39655662	+	COG6
18	47896811	-	SMAD2
18	47931146	-	SMAD2
13	40771190	-	MRPS31
20	31475288	+	REM1
18	54828477	+	RAB27B
20	23826729	-	CST2
13	30906271	+	MEDAG
22	31292488	-	PIK3IP1
20	17570075	+	DSTN
22	30635781	+	SLC35E4
20	18467390	+	POLR3F
22	35066158	+	ISX
22	35066136	+	ISX
20	2101827	+	STK35
13	110307284	+	COL4A2
20	6054060	-	LRRN4
20	675802	-	SCRT2
18	56638592	-	TXNL1
18	56651128	-	TXNL1
13	57154061	+	PRR20C
13	57140918	+	PRR20C
22	38181826	-	PLA2G6
22	38181830	-	PLA2G6
20	34825630	-	NCOA6
20	5950949	+	
22	38214778	-	PLA2G6
22	38181800	-	PLA2G6
20	157454	+	DEFB127
20	23049672	-	THBD
20	32277651	+	KIF3B
13	114179331	+	CFAP97D2
20	13008972	+	SPTLC3
22	43143398	-	MCAT
13	85799419	-	SLITRK6
13	85806683	-	SLITRK6
13	67230445	-	PCDH9
22	31212298	+	LIMK2
18	50879118	+	ME2
22	32043261	+	SLC5A1
18	48137361	-	ZBTB7C
18	48165566	-	ZBTB7C
22	38201994	+	MAFF
22	38213535	+	MAFF
22	38203020	+	MAFF
22	38201932	+	MAFF
13	95677139	+	DNAJC3
13	113974076	-	C13orf46
22	39893760	-	ENTHD1
22	27801756	-	MN1
22	38398522	-	TPTEP2-CSNK1E
22	30246759	-	LIF
18	48409383	-	ZBTB7C
22	37282508	+	CYTH4
20	31257664	+	DEFB115
20	675800	-	
18	62523025	+	ZCCHC2
13	19863649	-	ZMYM5
22	37686343	+	NOL12
22	37686360	+	NOL12
18	57147087	+	BOD1L2
22	31754899	+	
13	112067149	+	SOX1
13	30932656	+	TEX26
18	23453287	+	RIOK3
20	34704344	+	TP53INP2
20	34704339	+	TP53INP2
18	74147834	-	FBXO15
20	10673999	-	JAG1
22	45502883	+	FBLN1
22	37580087	-	LGALS2
18	23586506	-	NPC1
18	31760880	-	SLC25A52
22	43923805	+	PNPLA3
20	5001510	-	SLC23A2
20	5010293	-	SLC23A2
20	23568484	-	CST9L
18	50195147	-	MYO5B
20	45174902	+	PI3
20	45221373	+	SEMG2
22	43812305	-	EFCAB6
13	110307157	-	COL4A1
20	45101112	-	KCNS1
20	45101127	-	KCNS1
18	35344420	-	ZNF24
22	37427479	-	ELFN2
18	35344456	-	ZNF24
18	59139884	+	SEC11C
13	51584462	+	WDFY2
13	109786583	-	IRS2
18	65750252	+	CDH7
18	65751012	+	CDH7
21	36466441	-	CLDN14
21	36480090	-	CLDN14
21	36480122	-	CLDN14
21	36542600	-	CLDN14
21	36576569	-	CLDN14
21	37916457	-	KCNJ6
21	38121345	-	KCNJ6
22	46762650	+	TBC1D22A
21	33915804	-	ATP5PO
21	30337694	-	KRTAP27-1
20	18507520	+	SEC23B
20	18507555	+	SEC23B
20	18507940	+	SEC23B
22	32159303	-	C22orf42
20	13638932	-	TASP1
22	39960397	+	
21	18244833	+	CHODL
22	49853844	+	ZBED4
20	25624014	-	NANP
21	5011799	+	
13	112376355	+	SPACA7
18	63907958	+	SERPINB10
18	63915511	+	SERPINB10
18	60372775	-	MC4R
13	95552720	+	CLDN10
21	46605082	-	S100B
21	46602893	-	S100B
13	113658198	-	ATP4B
13	114314503	+	CHAMP1
13	114322200	+	CHAMP1
21	29298922	+	BACH1
21	29299416	+	BACH1
22	45284949	+	UPK3A
21	30642864	+	KRTAP20-3
21	30601087	+	KRTAP22-1
18	68715108	-	TMX3
21	30372271	-	KRTAP13-2
13	114281601	+	UPF3A
13	110915069	-	ANKRD10
20	45631284	-	WFDC9
18	23503511	+	RMC1
22	39319623	-	RPL3
13	107867496	-	NALF1
21	38805183	+	ETS2
21	38805929	+	ETS2
20	45207033	+	SEMG1
21	38805983	+	ETS2
21	38808094	+	ETS2
21	38809403	+	ETS2
21	30613930	-	KRTAP6-1
20	45629739	+	WFDC10A
20	45115172	-	WFDC5
13	113759226	+	TMEM255B
18	63775418	+	SERPINB7
18	63777777	+	SERPINB7
22	46296870	+	GTSE1
18	63753047	+	SERPINB7
20	38805697	+	PPP1R16B
X	386907	-	PPP2R3B
18	61333430	+	CDH20
18	61334273	+	CDH20
18	61490542	+	CDH20
21	46098112	+	COL6A2
20	25686957	-	ZNF337
20	25696853	-	ZNF337
X	3713649	-	PRKX
22	31489587	-	EIF4ENIF1
22	31489842	-	EIF4ENIF1
20	44960397	-	TOMM34
X	8171267	-	VCX2
21	38256741	+	KCNJ15
21	38256991	+	KCNJ15
21	38272250	+	KCNJ15
21	38272423	+	KCNJ15
13	113208669	-	PCID2
X	1336785	+	IL3RA
21	38272420	+	KCNJ15
21	38256698	+	KCNJ15
13	113208666	-	PCID2
13	113208715	-	PCID2
X	1537185	-	P2RY8
22	37019467	-	TST
22	37019447	-	TST
22	37020183	-	TST
X	12975110	+	TMSB4X
X	12975244	+	TMSB4X
X	12975658	+	TMSB4X
22	37658723	+	PDXP
X	1392113	-	SLC25A6
20	38962344	+	DHX35
X	11293413	+	AMELX
21	33641741	-	CRYZL1
X	1615164	+	ASMT
X	318819	-	GTPBP6
22	44702475	+	PRR5-ARHGAP8
13	100089093	+	PCCA
21	28885367	-	N6AMT1
X	2500976	-	DHRSX
18	35377337	-	ZNF396
21	15064934	-	NRIP1
21	15065000	-	NRIP1
X	9786429	+	SHROOM2
18	62715541	+	PHLPP1
21	33931607	-	
22	43955442	+	SAMM50
20	46894843	+	EYA2
21	26967088	-	ADAMTS5
22	37639693	+	
X	8732137	-	ANOS1
20	45124465	-	WFDC12
18	66604090	-	CDH19
20	44885705	+	YWHAB
20	44885711	+	YWHAB
22	46268008	+	TTC38
20	45670270	-	WFDC11
X	1452909	-	ASMTL
20	45670239	-	WFDC11
20	45667177	-	WFDC11
X	1212649	-	CRLF2
18	75427703	-	SMIM21
X	1212637	-	CRLF2
21	41954018	-	C2CD2
13	112588153	-	TUBGCP3
X	9034127	-	FAM9B
X	9295682	-	FAM9B
X	9164606	-	FAM9B
X	9033075	-	FAM9B
21	42010360	-	ZBTB21
18	35972679	+	C18orf21
21	42010366	-	ZBTB21
21	42010387	-	ZBTB21
22	40819346	-	SLC25A17
X	11111301	+	HCCS
X	11111342	+	HCCS
13	113667219	+	GRK1
X	11111332	+	HCCS
13	98177269	-	RNF113B
13	78659155	-	OBI1
18	26548553	-	KCTD1
21	36070024	+	CBR1
21	36135079	+	CBR3
18	36129340	-	SLC39A6
18	36129381	-	SLC39A6
X	13044620	-	FAM9C
X	13044602	-	FAM9C
13	113122799	+	F10
13	61427849	-	
18	5296040	-	ZBTB14
X	8801383	-	FAM9A
18	5296195	-	ZBTB14
X	8801337	-	FAM9A
13	91398621	+	GPC5
18	5295726	-	ZBTB14
18	5297053	-	ZBTB14
18	5295702	-	ZBTB14
18	77249848	+	GALR1
13	29850617	-	UBL3
18	25352166	-	ZNF521
18	25352155	-	ZNF521
X	38220871	-	SRPX
22	43187134	-	TTLL12
18	63949301	+	HMSD
X	16123565	+	GRPR
20	38165270	-	TGM2
X	18220886	-	BEND2
X	34657285	-	TMEM47
18	24426670	+	IMPACT
X	21658330	-	KLHL34
20	50636889	-	RIPOR3
18	72543554	-	CBLN2
21	32612377	-	CFAP298
18	72544342	-	CBLN2
20	49915529	-	SPATA2
20	49913739	-	SPATA2
20	38926417	+	FAM83D
20	46709649	+	SLC2A10
X	21758116	-	SMPX
X	21758078	-	SMPX
20	49482668	-	KCNB1
20	49484297	-	KCNB1
20	44745865	+	KCNK15
20	46308498	-	CDH22
13	112969214	+	MCF2L
21	32585523	-	TCP10L
20	49936397	+	RNF114
21	32585511	-	TCP10L
21	34423951	-	SMIM34
21	17612901	-	BTG3
21	44818062	-	SUMO3
13	114132623	-	RASA3
13	49628507	+	ARL11
13	93226807	+	GPC6
21	25607481	-	MRPL39
20	46363174	-	SLC35C2
20	46364425	-	SLC35C2
20	46364401	-	SLC35C2
21	14546315	-	SAMSN1
20	58515399	-	APCDD1L
21	34375507	+	SMIM11
13	113209613	+	CUL4A
21	34375568	+	SMIM11
21	34375604	+	SMIM11
20	35147336	-	EDEM2
20	18497225	-	RBBP9
21	36699115	+	SIM2
13	49691486	-	EBPL
13	49220338	+	MLNR
21	37006702	+	RIPPLY3
21	43659560	+	RRP1B
13	28100576	-	FLT3
13	106568137	-	ARGLU1
18	76495242	-	ZNF516
18	27185308	-	CHST9
18	27143038	-	CHST9
21	43719129	+	PDXK
18	35241034	+	ZNF397
20	56248732	+	MC3R
X	21374418	+	CNKSR2
13	98143094	+	FARP1
21	43776308	-	CSTB
X	38352604	+	OTC
13	42781584	+	FAM216B
13	42781550	+	FAM216B
21	43789577	+	RRP1
X	16786466	+	TXLNG
18	23437961	-	TMEM241
13	42574152	+	TNFSF11
20	34303355	-	AHCY
X	27463341	-	PPP4R3C
13	19181824	-	TUBA3C
21	43865223	+	AGPAT3
21	43882544	+	AGPAT3
21	43903891	+	AGPAT3
21	43925008	+	AGPAT3
21	43946930	+	AGPAT3
21	43954548	+	AGPAT3
20	48827999	-	PREX1
13	48233206	+	ITM2B
13	50015444	+	KCNRG
21	44012309	+	TRAPPC10
21	44107399	+	PWP2
20	35411973	-	UQCC1
20	49568137	-	PTGIS
18	69956996	-	CD226
18	69947873	-	CD226
18	32018825	+	RNF125
21	37365790	+	DYRK1A
21	37366773	+	DYRK1A
21	37367581	+	DYRK1A
21	37418905	+	DYRK1A
20	8132266	+	PLCB1
22	49960772	+	PIM3
20	56005519	-	CBLN4
22	45163925	+	NUP50
X	17860707	-	RAI2
X	17861236	-	RAI2
X	17861298	-	RAI2
X	17861337	-	RAI2
20	51768390	-	ATP9A
21	41879473	-	PRDM15
22	50327012	-	DENND6B
13	23897006	-	C1QTNF9B
X	16712669	-	CTPS2
X	16712936	-	CTPS2
X	16712217	-	CTPS2
X	16650158	+	S100G
22	45671834	+	ATXN10
13	32315363	-	ZAR1L
X	37990779	+	H2AP
13	32311954	-	ZAR1L
21	42974562	+	PKNOX1
X	46837043	+	RP2
22	45308982	+	FAM118A
22	45309934	+	FAM118A
X	21839617	+	MBTPS2
13	32428130	-	N4BP2L1
X	30309390	-	NR0B1
X	16167481	+	MAGEB17
X	16167713	+	MAGEB17
13	32428133	-	N4BP2L1
X	34942796	+	FAM47B
22	41240931	-	CHADL
X	18354688	-	SCML2
22	45413599	-	SMC1B
13	37105664	-	CSNK1A1L
13	51845177	-	TMEM272
20	20052532	+	CFAP61
20	49982980	+	SNAI1
X	54440404	+	TSR2
X	44343672	-	EFHC2
22	37519542	-	CARD10
22	37519415	-	CARD10
20	44966512	+	STK4
21	43075831	-	CBS
21	43075835	-	CBS
21	43076362	-	CBS
22	46738252	-	CERK
21	43076378	-	CBS
20	57359498	-	MTRNR2L3
21	43169008	+	CRYAA
X	40735542	-	MED14
X	46573765	+	CHST7
X	49879484	+	USP27X
20	59940305	-	PPP1R3D
20	54208087	+	PFDN4
20	31308585	-	DEFB116
20	62143394	-	PSMA7
20	31390590	-	DEFB119
18	62187056	-	PIGN
X	22999960	+	DDX53
20	59958423	+	CDH26
18	62187038	-	PIGN
18	62187077	-	PIGN
X	27807990	+	MAGEB10
X	27821258	+	MAGEB10
X	54798255	-	ITIH6
20	34558718	+	MAP1LC3A
X	23334849	+	PTCHD1
18	62187079	-	PIGN
13	52011450	-	ATP7B
X	16719612	+	SYAP1
X	64395452	-	MTMR8
18	62184671	-	PIGN
22	31750132	-	PRR14L
22	44498233	-	RTL6
21	36060261	-	SETD4
21	36060526	-	SETD4
22	39994954	+	FAM83F
13	36819222	+	RFXAP
18	36187497	+	MOCOS
22	36817035	-	PVALB
22	36819479	-	PVALB
18	72867575	-	NETO1
18	72867987	-	NETO1
22	49918438	-	ALG12
X	18425608	+	CDKL5
X	72239027	-	ERCC6L
X	51496592	-	NUDT11
X	54994188	-	PFKFB1
18	74496363	+	CNDP2
18	74496307	+	CNDP2
10	689668	-	DIP2C
20	62427539	-	RBBP8NL
13	27270830	+	RASL11A
20	23637945	-	CST3
20	23637955	-	CST3
20	23638473	-	CST3
X	72782660	-	FAM236B
X	43973390	-	NDP
X	43973395	-	NDP
X	21855987	+	YY2
13	46105033	-	CPB2
20	62938147	+	GID8
X	37847571	-	DYNLT3
18	63887705	+	SERPINB2
10	5404828	-	TUBAL3
10	1737525	-	ADARB2
18	35497940	-	
21	45455531	+	COL18A1
X	43882450	-	MAOB
18	74534500	+	CNDP1
13	46211348	-	LCP1
13	46182177	-	LCP1
10	11742382	+	ECHDC3
21	41316801	+	FAM3B
13	45851753	-	SIAH3
18	35290229	-	ZSCAN30
18	35290232	-	ZSCAN30
20	2664219	-	IDH3B
22	39244982	-	PDGFB
18	9334773	+	TWSG1
X	46912421	+	JADE3
10	12196188	+	CDC123
X	46912276	+	JADE3
13	46211943	+	LRRC63
X	55623400	+	FOXR2
18	69400888	+	DOK6
21	26845409	-	ADAMTS1
10	5364966	+	UCN3
22	43411196	+	MPPED1
20	58389229	+	VAPB
22	43412014	+	MPPED1
21	32279049	-	MIS18A
21	32291813	+	MRAP
21	32298855	+	MRAP
22	28772695	+	CCDC117
10	13348293	-	SEPHS1
X	55452127	+	MAGEH1
10	3785209	-	KLF6
18	75209139	-	ZADH2
21	42879531	-	WDR4
X	50470825	-	DGKK
18	23662911	-	ANKRD29
13	101416508	-	NALCN
10	6062367	-	IL2RA
22	44180925	+	PARVG
20	57351255	+	RAE1
20	57351223	+	RAE1
20	57351544	+	RAE1
X	15493333	-	PIR
X	15493564	-	PIR
21	42879539	-	WDR4
20	52972358	+	TSHZ2
22	44172956	+	PARVG
21	42893268	+	NDUFV3
18	63970081	+	SERPINB8
X	78327611	-	CYSLTR1
22	38273010	-	TMEM184B
X	78327691	-	CYSLTR1
18	63970029	+	SERPINB8
20	57329803	+	SPO11
22	38272664	-	TMEM184B
21	25734570	+	GABPA
21	25734972	+	GABPA
20	37903127	+	VSTM2L
20	31406215	-	DEFB121
22	43110750	+	BIK
20	34112243	-	EIF2S2
20	64049639	-	SOX18
21	37073071	-	PIGP
21	37072900	-	PIGP
21	37073011	-	PIGP
21	34364006	+	KCNE2
21	30348606	-	KRTAP23-1
13	102759072	-	CCDC168
22	43089391	-	TTLL1
10	12129677	+	SEC61A2
18	46917507	-	PIAS2
13	102773786	-	TEX30
22	45413693	+	RIBC2
20	25058139	-	ACSS1
10	14966439	+	MEIG1
10	14959388	+	MEIG1
13	102798976	-	POGLUT2
20	54475593	+	DOK5
13	102799110	+	BIVM-ERCC5
18	47150500	-	HDHD2
13	102799119	+	BIVM
20	49713878	-	B4GALT5
13	102800655	+	BIVM
18	47176364	-	IER3IP1
18	46964408	-	ELOA3DP
18	47023927	-	ELOA3BP
18	47029842	-	
13	113864076	-	GAS6
10	7703316	+	ITIH2
20	52191697	-	ZFP64
13	48037726	+	NUDT15
22	37608834	+	GGA1
18	3450172	+	TGIF1
18	3449882	+	TGIF1
20	63951126	-	UCKL1
13	48095104	-	MED4
20	37527732	-	BLCAP
20	37527876	-	BLCAP
20	37527723	-	BLCAP
20	37520303	-	BLCAP
20	37524551	-	BLCAP
X	74421493	+	SLC16A2
13	48303751	+	RB1
20	37527931	-	BLCAP
X	74304180	+	ZCCHC13
20	51802521	-	SALL4
13	23180979	+	SGCG
21	14216157	+	RBM11
X	54496234	-	FGD1
21	14383146	-	HSPA13
18	59899996	+	PMAIP1
20	57266641	-	BMP7
22	37675636	+	LGALS1
18	14132435	-	ZNF519
22	46263343	-	PKDREJ
X	37349330	+	
21	39183451	-	PSMG1
6	2245605	-	GMDS
20	38033461	-	TTI1
20	38033456	-	TTI1
X	56232356	+	KLF8
20	38013903	-	TTI1
20	18813783	+	SCP2D1
X	52369021	+	XAGE2
X	77447389	+	FGF16
X	88747225	+	CPXCR1
X	88747235	+	CPXCR1
X	88749318	+	CPXCR1
22	37844334	-	ANKRD54
18	31447741	+	DSG3
13	106535662	-	EFNB2
14	18967434	+	POTEM
6	693139	-	EXOC2
20	61252261	+	CDH4
18	31557010	+	TTR
18	31591877	+	TTR
22	43151559	+	TSPO
6	3849373	+	FAM50B
6	3849386	+	FAM50B
22	43151931	+	TSPO
22	43151935	+	TSPO
6	8102548	-	EEF1E1
10	6089034	+	RBM17
6	8064389	-	BLOC1S5
15	21637909	+	OR4M2B
14	26598033	-	NOVA1
10	6089346	+	RBM17
13	42048648	+	DGKH
18	28177130	-	CDH2
10	12195891	-	NUDT5
10	12196144	-	NUDT5
18	49491586	-	RPL17-C18orf32
14	31561404	+	NUBPL
15	21651844	+	OR4N4C
6	11537749	+	TMEM170B
20	63895126	+	DNAJC5
10	7787993	-	KIN
18	49562057	+	LIPG
20	56629306	+	TFAP2C
6	8102530	-	EEF1E1-BLOC1S5
18	49460802	-	DYM
20	62143769	+	SS18L1
14	34630148	-	SNX6
18	51197681	-	MEX3C
21	39349088	-	HMGN1
10	12035897	-	UPF2
10	12042809	-	UPF2
15	23039569	-	TUBGCP5
10	12043170	-	UPF2
13	48001273	-	SUCLA2
6	26596953	+	ABT1
6	8064364	-	BLOC1S5-TXNDC5
15	22015233	+	
10	14878866	+	SUV39H2
20	2652632	+	NOP56
6	7726099	+	BMP6
10	15088776	-	ACBD7
15	23136822	-	GOLGA6L1
10	15097180	+	RPP38
13	75549791	+	UCHL3
14	52552505	-	TXNDC16
10	15097331	+	RPP38
10	15097355	+	RPP38
6	7910788	-	TXNDC5
22	38317433	-	CSNK1E
22	38318084	-	CSNK1E
14	52267698	+	PTGDR
13	99307399	-	GPR183
22	38317439	-	CSNK1E
21	39380326	+	GET1
6	26659746	-	ZNF322
6	26651496	-	ZNF322
6	26659752	-	ZNF322
14	49598940	+	LRR1
6	24798917	-	ARMH2
6	22569566	+	HDGFL1
21	39380332	+	GET1-SH3BGR
10	7666966	-	ITIH5
6	1312098	+	FOXQ1
14	44507283	-	FSCB
6	13924952	+	RNF182
10	5185104	-	AKR1C8P
21	39867438	+	PCP4
6	13924446	+	RNF182
6	13924867	+	RNF182
6	13925193	+	RNF182
X	75274085	+	UPRT
22	40862113	-	DNAJB7
15	20541800	-	GOLGA6L6
10	14330924	-	FRMD4A
22	40951378	+	RBX1
21	40847158	-	DSCAM
6	5004037	-	RPP40
13	45418373	-	SLC25A30
22	38468096	+	KDELR3
22	31140508	-	PLA2G3
X	84502453	-	HDX
X	91434839	+	PABPC5
15	26867062	+	GABRA5
X	73079512	-	PABPC1L2A
15	26866911	+	GABRA5
15	26867126	+	GABRA5
21	41168160	+	BACE2
22	39901084	+	GRAP2
X	100969708	+	ARL13A
13	45341183	-	TPT1
