chr	pos	strand	gene
Y	84046461	+	Gm28472
Y	84046914	+	Gm28472
Y	48410299	+	Gm28754
Y	48410752	+	Gm28754
Y	48439224	+	Gm28753
Y	48439676	+	Gm28753
Y	84268910	+	Gm28475
Y	84269362	+	Gm28475
Y	48791655	+	Gm29070
Y	48792108	+	Gm29070
Y	84688856	+	Gm29338
Y	84689309	+	Gm29338
Y	49022863	+	Gm28726
Y	49023316	+	Gm28726
Y	84886753	-	Gm28758
Y	84918742	+	Gm29071
Y	84919195	+	Gm29071
Y	49473740	-	Gm29270
Y	85196350	+	Gm28348
Y	49505627	+	Gm29271
Y	49506080	+	Gm29271
Y	85255893	-	Gm28972
Y	85284383	-	Gm28970
Y	85316374	+	Gm28971
Y	85316827	+	Gm28971
Y	49697145	-	Gm28681
Y	49729018	+	Gm28684
Y	49729472	+	Gm28684
Y	85616425	-	Gm28346
Y	85644875	-	Gm28345
Y	85683514	-	Gm29090
Y	85676858	+	Gm28152
Y	85677311	+	Gm28152
Y	50025140	+	Gm28679
Y	50025593	+	Gm28679
Y	85976749	-	Gm28823
Y	86011028	+	Gm28220
Y	86011480	+	Gm28220
Y	50255566	+	Gm29511
Y	50256018	+	Gm29511
Y	86230613	+	Gm28218
Y	86231065	+	Gm28218
Y	50541096	+	Gm29117
Y	50541548	+	Gm29117
Y	86520788	-	Gm29302
Y	86551475	+	Gm28440
Y	86551928	+	Gm28440
Y	50766623	+	Gm29116
Y	50767076	+	Gm29116
Y	86742050	-	Gm29091
Y	86777331	+	Gm29297
Y	86777785	+	Gm29297
Y	51059646	+	Gm29321
Y	51060099	+	Gm29321
Y	87065986	+	Gm28365
Y	87066438	+	Gm28365
Y	51251192	-	Gm28317
Y	51277174	+	Gm28318
Y	51277627	+	Gm28318
Y	51405548	+	Gm28313
Y	51460012	-	Gm28315
Y	87288405	+	Gm28367
Y	87288857	+	Gm28367
Y	51492011	+	Gm28316
Y	51492466	+	Gm28316
Y	51694020	+	Gm28944
Y	51753497	-	Gm28945
Y	87689273	-	Gm28109
Y	87721235	+	Gm28108
Y	87721686	+	Gm28108
Y	51786585	+	Gm28947
Y	51787038	+	Gm28947
Y	87969859	-	Gm28104
Y	88005913	-	Gm28103
Y	51978350	-	Gm28948
Y	88193620	-	Gm28718
Y	52010349	+	Gm28950
Y	52010802	+	Gm28950
Y	88225573	+	Gm29162
Y	88226027	+	Gm29162
Y	88281457	-	Gm28866
Y	52339299	+	Gm29063
Y	88313354	+	Gm28405
Y	88313806	+	Gm28405
Y	88429561	+	Gm28406
Y	88485382	+	Gm29436
Y	88485509	+	Gm29436
Y	52493585	+	Gm28197
Y	52494038	+	Gm28197
Y	88675805	-	Gm28977
Y	88707734	+	Gm28407
Y	88708186	+	Gm28407
Y	52714483	+	Gm28735
Y	52714936	+	Gm28735
Y	88973793	-	Gm29392
Y	89005719	+	Gm29393
Y	89006172	+	Gm29393
Y	89233336	+	Gm28672
Y	89233789	+	Gm28672
Y	89402797	+	Gm28670
Y	89403250	+	Gm28670
Y	52905076	-	Gm28732
Y	89622163	-	Gm28673
Y	89621710	-	Gm28673
Y	52937085	+	Gm28733
Y	52937538	+	Gm28733
Y	89650707	-	Gm28674
Y	89650254	-	Gm28674
Y	53139014	+	Gm28233
Y	53144633	-	Gm28235
Y	89946282	-	Gm28930
Y	53230589	+	Gm28236
Y	53231042	+	Gm28236
Y	90286493	+	Gm29504
Y	53432407	+	Gm29250
Y	53492093	-	Gm29252
Y	90617133	-	Gm28300
Y	53523992	+	Gm29248
Y	53524444	+	Gm29248
Y	90678894	-	Gm28301
Y	90766736	-	Gm21860
Y	90766090	-	Gm21860
Y	53726191	+	Gm28908
Y	90796007	+	Gm47283
Y	90796180	+	Gm47283
Y	90797117	+	Gm47283
Y	90801720	+	Gm47283
Y	90796770	+	Gm47283
Y	90796711	+	Gm47283
Y	90796855	+	Gm47283
Y	53965481	-	Gm28276
Y	53997836	+	Gm28274
Y	53997945	+	Gm28274
Y	54287093	+	Gm28291
Y	54287546	+	Gm28291
Y	54328153	+	Gm28293
Y	54328606	+	Gm28293
Y	54562336	-	Gm29305
Y	54600951	+	Gm29303
Y	54601404	+	Gm29303
Y	54816337	+	Gm29557
Y	55148154	+	Gm29301
Y	55148607	+	Gm29301
Y	55370515	+	Gm29555
Y	55370967	+	Gm29555
Y	55571219	+	Gm28355
Y	55630750	-	Gm28352
Y	55797712	-	Gm28201
Y	55830043	+	Gm28202
Y	55830152	+	Gm28202
Y	56091328	-	Gm28206
Y	56121852	+	Gm28207
Y	56122304	+	Gm28207
Y	56163202	+	Gm28208
Y	56163311	+	Gm28208
Y	56396876	-	Gm29222
Y	56416855	+	Gm29221
Y	56435449	+	Gm29220
Y	56799977	+	Gm29405
Y	56951172	-	Gm29406
Y	57042353	+	Gm29404
Y	57133574	+	Gm28964
Y	57134027	+	Gm28964
Y	57362703	-	Gm28709
Y	57356016	+	Gm28965
Y	57356468	+	Gm28965
Y	57571992	-	Gm28532
Y	57652100	+	Gm28966
Y	57652554	+	Gm28966
Y	57832825	-	Gm28962
Y	57862238	-	Gm28963
Y	57861785	-	Gm28963
Y	58056980	-	Gm29466
Y	58091203	-	Gm29467
Y	58091227	-	Gm29467
Y	58413004	+	Gm20963
Y	58435637	+	Gm28326
Y	58500321	+	Gm28325
Y	58700349	-	Gm28284
Y	58699897	-	Gm28284
Y	58729300	-	Gm29368
Y	58728847	-	Gm29368
Y	58923782	-	Gm21413
Y	58967173	-	Gm28073
Y	58990017	-	Gm21419
Y	59033927	-	Gm28074
Y	59033474	-	Gm28074
Y	59056334	-	Gm21428
Y	59095914	-	Gm28072
Y	59497781	+	Gm29672
Y	59526218	+	Gm29131
Y	59526670	+	Gm29131
Y	59720809	-	Gm29130
Y	59743738	-	Gm20978
Y	59782529	-	Gm29132
Y	59805487	-	Gm21450
Y	60123608	+	Gm28889
Y	60157878	+	Gm28890
Y	60343643	+	Gm28691
Y	60344096	+	Gm28691
Y	60373034	+	Gm28692
Y	60568906	-	Gm28690
Y	60594147	-	Gm28689
Y	60634086	-	Gm28687
Y	60633633	-	Gm28687
Y	60656260	-	Gm20987
Y	61204605	+	Gm29207
Y	61205058	+	Gm29207
Y	61233526	+	Gm29204
Y	61233978	+	Gm29204
Y	61592459	-	Gm29206
Y	61585831	+	Gm29203
Y	61586284	+	Gm29203
Y	61784973	-	Gm29612
Y	61823650	-	Gm29343
Y	61816984	+	Gm29342
Y	61817437	+	Gm29342
Y	62137279	+	Gm28600
Y	62137732	+	Gm28600
Y	62656824	+	Gm29547
Y	62657277	+	Gm29547
Y	62893890	-	Gm29209
Y	62887233	+	Gm29549
Y	62887685	+	Gm29549
Y	63173062	+	Gm29421
Y	63173514	+	Gm29421
Y	63699536	-	Gm29060
Y	63692871	+	Gm29061
Y	63693324	+	Gm29061
Y	63910416	+	Gm29625
Y	63910869	+	Gm29625
Y	64125220	+	Gm29628
Y	64125675	+	Gm29628
Y	64386579	-	Gm29622
Y	64419675	+	Gm29265
Y	64420128	+	Gm29265
Y	64643457	+	Gm28252
Y	64643910	+	Gm28252
Y	64947999	+	Gm28254
Y	65324097	+	Gm29457
Y	65324550	+	Gm29457
Y	65514685	-	Gm28561
Y	65546698	+	Gm29584
Y	65547151	+	Gm29584
Y	65808226	-	Gm28134
Y	65840255	+	Gm28135
Y	65840708	+	Gm28135
Y	66134867	+	Gm28133
Y	66134976	+	Gm28133
Y	66137553	-	Gm28137
Y	66102637	-	Gm28138
Y	66534311	-	Gm29379
Y	66569344	-	Gm29380
Y	66566317	+	Gm29381
Y	66566769	+	Gm29381
Y	66768261	+	Gm29003
Y	66768265	+	Gm29003
Y	67168261	-	Gm28612
Y	67165675	+	Gm28613
Y	67484118	-	Gm29219
Y	67483664	-	Gm29219
Y	67514891	+	Gm29632
Y	67686602	+	Gm29082
Y	67693278	-	Gm29217
Y	67692825	-	Gm29217
Y	67727701	+	Gm29636
Y	68146130	-	Gm29662
Y	68145677	-	Gm29662
Y	68176890	+	Gm29660
Y	68368354	-	Gm29450
Y	68367902	-	Gm29450
Y	68400238	+	Gm29449
Y	21890274	-	Gm37690
Y	21889821	-	Gm37690
Y	22108478	-	Gm32114
Y	22108025	-	Gm32114
Y	22140625	+	Gm37075
Y	22401578	-	Gm38371
Y	22401124	-	Gm38371
Y	22433508	+	Gm37657
Y	22695159	-	Gm37721
Y	22694706	-	Gm37721
Y	22918838	-	Gm33954
Y	22918384	-	Gm33954
Y	22950830	+	Gm37538
Y	23010430	-	Gm34217
Y	23210935	-	Gm37952
Y	23210483	-	Gm37952
Y	23497772	-	Gm37454
Y	23497319	-	Gm37454
Y	23716217	-	Gm37840
Y	23715764	-	Gm37840
Y	23748074	+	Gm37574
Y	23807657	-	Gm35670
Y	24009710	-	Gm37687
Y	24009257	-	Gm37687
Y	24041734	+	Gm38296
Y	24232087	-	Gm36345
Y	24231635	-	Gm36345
Y	24261581	+	Gm37157
Y	24522913	-	Gm37434
Y	24522460	-	Gm37434
Y	24745198	-	Gm30045
Y	24744746	-	Gm30045
Y	24774736	+	Gm37112
Y	25035923	-	Gm37071
Y	25035470	-	Gm37071
Y	25067926	+	Gm37547
Y	25258327	-	Gm30705
Y	25257875	-	Gm30705
Y	25287848	+	Gm37451
Y	25549000	-	Gm37875
Y	25548547	-	Gm37875
Y	25771371	-	Gm31422
Y	25770919	-	Gm31422
Y	25800905	+	Gm37798
Y	26062123	-	Gm37346
Y	26061670	-	Gm37346
Y	26094147	+	Gm38136
Y	26164220	+	Gm37808
Y	26284505	-	Gm32181
Y	26284053	-	Gm32181
Y	26568697	-	Gm28853
Y	26568588	-	Gm28853
Y	26603795	+	Gm28852
Y	26687016	-	Gm28858
Y	26794208	-	Gm28245
Y	26793756	-	Gm28245
Y	26827232	+	Gm28246
Y	27024506	-	Gm28249
Y	27024054	-	Gm28249
Y	27059124	+	Gm28250
Y	27118463	-	Gm28244
Y	27314126	-	Gm29021
Y	27313673	-	Gm29021
Y	27348883	+	Gm28880
Y	27539330	-	Gm28454
Y	27538878	-	Gm28454
Y	27572341	+	Gm28878
Y	27769600	-	Gm29399
Y	27769148	-	Gm29399
Y	28063771	-	Gm28799
Y	28098493	+	Gm28798
Y	28288858	-	Gm28938
Y	28288406	-	Gm28938
Y	28583297	-	Gm29122
Y	28582844	-	Gm29122
Y	28672592	-	Gm28985
Y	28804072	-	Gm28725
Y	28827056	-	Gm28984
Y	28866621	-	Gm28987
Y	28949853	+	Gm28986
Y	29112141	+	Gm28129
Y	29175037	+	Gm28127
Y	29219197	+	Gm28128
Y	29350593	+	Gm28132
Y	29517240	-	Gm28130
Y	29516788	-	Gm28130
Y	29546255	-	Gm28131
Y	29545802	-	Gm28131
Y	30087948	+	Gm29316
Y	30110583	+	Gm29315
Y	30150597	+	Gm28216
Y	30266459	-	Gm28217
Y	30351515	+	Gm28092
Y	30378912	+	Gm28091
Y	30497912	+	Gm29580
Y	30571733	-	Gm28089
Y	30571281	-	Gm28089
Y	30600664	-	Gm28088
Y	30600211	-	Gm28088
Y	30632073	-	Gm29579
Y	30795629	-	Gm21529
Y	30795623	-	Gm21529
Y	30839011	-	Gm29581
Y	30861859	-	Gm21539
Y	30861853	-	Gm21539
Y	30901423	-	Gm29578
Y	31222822	+	Gm21780
Y	31222828	+	Gm21780
Y	31245726	+	Gm28486
Y	31404051	+	Gm28487
Y	31404504	+	Gm28487
Y	4586871	+	Gm28242
Y	4887558	-	Gm28357
Y	4904050	-	Gm29351
Y	4951897	-	Gm29349
Y	5237553	-	Gm29353
Y	5620317	-	Gm29158
Y	5902813	-	Gm28173
Y	5934890	+	Gm29194
Y	6201677	-	Gm29198
Y	6220975	+	Gm29193
Y	6227191	-	Gm28430
Y	6259341	+	Gm28593
Y	6727474	-	Gm28444
Y	6952407	+	Gm28442
Y	6974976	+	Gm28445
Y	7085143	+	Gm28999
Y	7299029	+	Gm28398
Y	7382220	-	Gm28395
Y	7415351	+	Gm28394
Y	7552848	+	Gm28393
Y	7768203	+	Gm28575
Y	7851362	-	Gm28571
Y	7884460	+	Gm28570
Y	8147387	-	Gm29046
Y	8196252	+	Gm29043
Y	8257801	-	Gm29044
Y	8257796	-	Gm29044
Y	8412716	+	Gm28147
Y	8675892	+	Gm28331
Y	8990039	-	Gm29364
Y	9022596	+	Gm29363
Y	9307879	+	Gm29329
Y	10154879	-	Gm28509
Y	10626743	+	Gm29527
Y	10658332	+	Gm29522
Y	10760126	-	Gm28955
Y	10806574	+	Gm28954
Y	12211889	+	Gm28656
Y	12516809	-	Gm37739
Y	12516355	-	Gm37739
Y	13093901	-	Gm38084
Y	13122400	-	Gm37231
Y	13213395	-	Gm37252
Y	13310334	-	Gm37147
Y	13338145	-	Gm38159
Y	13426687	-	Gm37870
Y	13426234	-	Gm37870
Y	13454653	-	Gm37378
Y	13582258	-	Gm37561
Y	13920389	-	Gm37263
Y	13952701	+	Gm37130
Y	13980581	+	Gm37467
Y	13981034	+	Gm37467
Y	14071394	+	Gm38363
Y	14220904	+	Gm30174
Y	14282472	+	Gm30353
Y	14347558	+	Gm30686
Y	14863840	+	Gm37654
Y	14864293	+	Gm37654
Y	15241461	+	Gm37572
Y	15241915	+	Gm37572
Y	15270053	+	Gm37344
Y	15270506	+	Gm37344
Y	15444179	+	Gm37059
Y	15490643	+	Gm31942
Y	15491098	+	Gm31942
Y	15572178	-	Gm37440
Y	15572225	-	Gm37440
Y	15734796	+	Gm37577
Y	16923785	+	Gm21809
Y	16923791	+	Gm21809
Y	17228678	-	Gm38003
Y	17228224	-	Gm38003
Y	17806904	-	Gm37865
Y	17835401	-	Gm36941
Y	17867025	+	Gm37937
Y	17926162	-	Gm37286
Y	17957447	+	Gm38028
Y	18199139	+	Gm38072
Y	18283695	+	Gm37473
Y	18295111	-	Gm37656
Y	18321027	+	Gm38127
Y	18558876	-	Gm38361
Y	18633125	-	Gm38209
Y	18665417	+	Gm37734
Y	18693357	+	Gm38013
Y	18693810	+	Gm38013
Y	18752497	-	Gm37948
Y	18933163	+	Gm34550
Y	18972545	+	Gm37544
Y	18994762	+	Gm34716
Y	19038589	+	Gm37635
Y	19059861	+	Gm35070
Y	19157403	+	Gm37998
Y	19954018	+	Gm38168
Y	19954472	+	Gm38168
Y	19983060	+	Gm37740
Y	20497512	+	Gm36261
Y	20537098	+	Gm37898
Y	20559991	+	Gm36467
Y	20603914	+	Gm37927
Y	20759357	+	Gm36929
Y	20791345	+	Gm38174
Y	20791799	+	Gm38174
Y	21055721	-	Gm36950
Y	21055268	-	Gm36950
Y	21349473	-	Gm37462
Y	21349020	-	Gm37462
Y	21575870	-	Gm38370
Y	21575417	-	Gm38370
Y	21610496	+	Gm38054
Y	206151	+	1700020D14Rik
Y	323295	-	Gm29089
Y	847750	-	Gm28588
Y	873309	-	Gm28587
Y	1048393	+	Gm29650
18	15536144	+	Gm50048
18	53772178	+	Gm19466
18	53781223	+	Gm19466
18	16277507	-	Gm50076
18	16861790	+	Gm15485
18	16948778	+	Gm15328
18	16948788	+	Gm15328
18	16949259	+	Gm15328
18	16949389	+	Gm15328
18	16949464	+	Gm15328
18	17152108	+	1700001G01Rik
18	17152133	+	1700001G01Rik
18	17168565	+	1700001G01Rik
18	17258844	+	1700001G01Rik
18	17714047	-	4930545E07Rik
18	18377214	-	Gm50084
18	19266274	+	Gm31086
18	54555367	+	Redrum
18	54609837	+	Gm50361
18	54629656	-	4933434P08Rik
18	54744816	+	9330117O12Rik
18	54956861	-	Gm33732
18	55123337	+	Gm4221
18	55123382	+	Gm4221
18	55190657	+	Gm4221
18	55229432	+	Gm4221
18	56071225	+	Gm4230
12	13537048	-	Gm48311
12	13677647	-	Gm35725
12	13718854	+	Gm35890
12	14063085	+	Gm48479
12	14080353	+	Gm48480
12	14311535	+	Gm16497
12	14311557	+	Gm16497
19	23038818	+	Gm50136
19	23038830	+	Gm50136
19	23038837	+	Gm50136
19	23112264	+	2410080I02Rik
12	15101574	-	4930448C13Rik
12	15101594	-	4930448C13Rik
12	15100390	-	4930448C13Rik
12	15101547	-	4930448C13Rik
12	15101599	-	4930448C13Rik
19	4851540	+	Gm21844
12	15351046	-	Gm48539
12	15867004	+	Gm5432
12	15900626	-	Gm48558
12	16030489	-	Gm48584
12	16065546	-	Gm36235
18	56754169	-	Gm50288
12	16235774	+	Gm48607
12	16235780	+	Gm48607
12	16235794	+	Gm48607
12	16236389	+	Gm48607
12	16236901	+	Gm48607
12	16271280	-	Gm36372
12	16257734	+	Gm48606
12	16282228	-	Gm48605
18	56902789	+	Gm15345
12	109696198	+	Mirg
12	109696199	+	Mirg
12	109696710	+	Mirg
12	109697393	+	Mirg
12	109701415	+	Mirg
12	109701419	+	Mirg
12	109704136	+	Mirg
12	109704214	+	Mirg
12	109710235	+	Mirg
12	109714337	+	Mirg
12	109714398	+	Mirg
18	20798317	-	Gm16090
12	84724074	+	Gm48573
12	52494908	-	Gm47431
12	52527392	-	Gm35135
12	109878219	+	4930511J24Rik
12	52628192	-	Gm35188
12	109990307	-	Gm34667
12	110052857	-	Gm34719
12	110124511	-	3110009F21Rik
12	110154495	-	Gm34785
12	110202796	-	Gm40576
18	57449469	+	Gm50201
12	110244183	-	Dio3os
12	110244502	-	Dio3os
12	110244606	-	Dio3os
12	110244402	-	Dio3os
18	57685273	-	4930511M06Rik
18	57684848	-	4930511M06Rik
18	57684951	-	4930511M06Rik
18	57685467	-	4930511M06Rik
18	57685469	-	4930511M06Rik
18	57538487	+	Gm19500
19	23259460	+	Gm41821
18	57666824	-	1700066O22Rik
18	57666800	-	1700066O22Rik
18	57666811	-	1700066O22Rik
18	57666788	-	1700066O22Rik
12	52649105	-	1700031P21Rik
18	57666795	-	1700066O22Rik
12	52649101	-	1700031P21Rik
12	52649102	-	1700031P21Rik
12	52654453	+	Gm35239
19	23395707	+	Gm50445
12	53356629	-	1700030L22Rik
12	53356623	-	1700030L22Rik
19	23725365	-	Gm50299
12	54126175	-	1700060O08Rik
12	54153668	-	Gm35818
18	57771657	-	2210409D07Rik
12	54280401	+	1700104L18Rik
12	54363801	-	Gm47552
12	54438104	-	Gm7550
12	54446962	+	Gm46328
12	54563865	-	Gm10465
18	57925432	-	Gm19519
18	57880637	-	Gm19519
18	57913067	-	Gm19519
18	57925405	-	Gm19519
12	54705605	+	Gm40884
16	89381423	+	Gm49696
19	23918958	-	Gm50301
19	24042157	+	1700021P04Rik
18	21451203	-	Gm50049
12	84922543	+	D030025P21Rik
12	84928598	+	Gm48709
12	84964922	+	Gm17139
16	37416552	-	Gm46559
18	21784505	+	4930426D05Rik
18	21784622	+	4930426D05Rik
18	21785617	+	4930426D05Rik
18	21785620	+	4930426D05Rik
18	58911497	+	Gm50227
13	40037857	-	Gm47316
13	64767364	+	Gm47193
12	110452638	-	Gm19605
12	110441881	-	Gm19605
12	110450541	-	Gm19605
12	110452050	-	Gm19605
13	64833089	-	Gm47194
12	110445228	-	Gm19605
12	110452642	-	Gm19605
12	110452084	-	Gm19605
12	110556946	+	B930059L03Rik
12	110563540	-	Gm35558
12	110563793	-	Gm35558
13	40759955	-	Gm47039
13	40857481	+	Gm9979
