chr	pos	strand	gene
1	117060785	-	ZNF146
1	44253530	-	CNKSR3
1	44465504	-	CNKSR3
1	100021348	+	CHMP2A
1	107745596	+	
1	117116534	+	ZNF565
1	119560799	-	WDR88
2	24554623	-	CDC123
1	102194969	-	ZNF667
1	102248922	-	ZNF667
3	2686919	+	PJA2
3	2824358	+	PJA2
3	62861787	+	TMEM129
3	62861785	+	TMEM129
5	19083126	-	
5	26284853	+	MSANTD4
2	55382560	+	CARTPT
4	6889414	-	MAP10
1	117150328	+	COX7A1
5	19106853	-	ZBTB16
5	14549582	-	CBL
1	100022040	-	TRIM28
1	107781122	+	
2	55771854	+	MAP1B
2	55702645	+	MAP1B
1	102238388	+	ZNF583
2	34229563	-	WDR37
2	34255295	-	WDR37
2	34255302	-	WDR37
2	34280771	-	WDR37
4	37573854	-	CPLX2
1	112239045	+	PHLDB3
2	82570758	-	
2	82575437	-	
3	38809081	-	
3	38960058	-	
5	19345236	-	HTR3A
1	107833766	+	HRC
1	102315100	-	
1	65127836	+	TRMT11
1	65117005	+	TRMT11
1	65122729	+	TRMT11
1	119608228	-	GPATCH1
5	14629410	+	CCDC153
3	62876763	+	SLBP
1	15853500	-	
4	61928204	+	ARL15
4	61884513	+	ARL15
4	61788898	+	ARL15
4	61979976	+	ARL15
4	61979968	+	ARL15
2	24633694	+	NUDT5
2	24632995	+	NUDT5
2	24636671	+	NUDT5
1	44686609	+	
2	76941819	+	TEX46
1	102355240	-	ZSCAN5B
2	55780193	-	MRPS27
2	55780910	-	MRPS27
2	55788598	-	MRPS27
1	2532833	-	GALR1
3	39134296	+	
1	117151015	-	CAPNS1
5	26299273	-	GRIA4
5	26299280	-	GRIA4
5	26299283	-	GRIA4
5	26304129	-	GRIA4
5	26360561	-	GRIA4
1	16004931	+	MC4R
2	82639219	+	AGMAT
2	76969508	+	LACTBL1
1	102367785	-	GALP
1	107833777	-	PPFIA3
1	107833804	-	PPFIA3
1	119718090	+	RHPN2
5	33165993	+	PFAS
5	33179478	+	PFAS
5	19378789	-	HTR3B
1	16180426	+	
1	44821101	+	SCAF8
3	52918628	-	RHCG
2	34316208	+	IDI1
3	62916586	+	FAM53A
1	16340520	-	PMAIP1
1	102390178	-	ZNF444
1	100055074	+	ZBTB45
1	100056901	+	ZBTB45
1	100056899	+	ZBTB45
1	100056085	+	ZBTB45
4	37641724	-	HRH2
4	37699662	-	HRH2
4	37719021	-	HRH2
4	37719034	-	HRH2
4	37748412	-	HRH2
4	45441063	-	
2	82639648	-	DNAJC16
2	82641151	-	DNAJC16
4	7260591	+	SIPA1L2
4	7260513	+	SIPA1L2
3	63112971	+	NKX1-1
2	60350811	-	GNAO1
2	60359061	-	GNAO1
5	14631272	-	PDZD3
5	14631340	-	PDZD3
2	34322193	-	GTPBP4
5	26357044	-	
2	76985696	-	EPHB2
2	77005305	-	EPHB2
1	65384045	+	CENPW
4	62102149	-	
1	102445080	+	ZNF787
1	102445096	+	ZNF787
2	55898818	+	PTCD2
1	119715282	-	FAAP24
1	119719248	-	FAAP24
1	117165936	+	
3	91738334	-	
2	24635382	-	SEC61A2
2	24648166	-	SEC61A2
3	2758188	-	FER
3	3102415	-	FER
3	3111208	-	FER
1	107857485	-	LIN7B
3	53046153	+	TICRR
4	14963503	+	ADO
1	117170819	+	
3	63122139	-	UVSSA
3	63125982	-	UVSSA
1	65580573	-	
1	2759352	+	MBP
1	2759339	+	MBP
1	2758004	+	MBP
1	2755013	+	MBP
1	2751995	+	MBP
1	2751208	+	MBP
1	102459949	-	NLRP5
4	62271936	-	FST
2	77209676	-	C1QB
4	37679047	+	
1	117179000	-	TBCB
1	65788401	+	
4	14969462	-	EGR2
1	119798448	+	CEP89
1	107865361	-	SNRNP70
1	107865362	-	SNRNP70
2	60756649	-	
4	62286035	-	
5	27186517	+	CASP4
1	66003562	-	EIF3L
2	77219286	-	C1QC
2	82725574	+	CASP9
2	82702576	+	CASP9
2	82701113	+	CASP9
2	82700514	+	CASP9
2	82702587	+	CASP9
1	102501911	-	NLRP8
3	92275185	+	LCORL
3	92256762	+	LCORL
3	92279634	+	LCORL
3	92264095	+	LCORL
2	55972245	-	ZNF366
3	39375026	-	TJP1
3	39376465	-	TJP1
1	100059637	-	
4	48137166	-	MAT2B
4	62665845	+	
5	19501355	+	USP28
5	19501348	+	USP28
5	19501107	+	USP28
5	63337345	-	LZIC
5	63337367	-	LZIC
5	63337697	-	LZIC
4	73118233	+	CAPSL
4	73053916	+	CAPSL
4	72985538	+	CAPSL
4	73125121	+	CAPSL
3	53046492	-	KIF7
1	117190522	+	POLR2I
1	117190521	+	POLR2I
2	34506181	+	
1	107894611	+	KCNA7
2	77227333	-	C1QA
2	24668726	-	DHTKD1
1	102569424	+	NLRP13
4	15255423	+	NRBF2
1	16357559	+	
2	56218609	+	
3	63154149	-	
3	63154167	-	
3	63157025	-	
1	66131394	+	
1	66133297	+	
1	66132338	+	
1	107901548	+	NTF4
1	45184444	+	TIAM2
1	45183932	+	TIAM2
1	45184501	+	TIAM2
5	14651065	-	ABCG4
4	37851044	-	SFXN1
4	37851537	-	SFXN1
4	37856851	-	SFXN1
1	87570308	+	TRPM3
1	87317371	+	TRPM3
1	87298695	+	TRPM3
1	87273034	+	TRPM3
1	87568635	+	TRPM3
1	87570615	+	TRPM3
5	33186657	-	SLC25A35
5	33188663	-	SLC25A35
1	117190570	-	OVOL3
5	63379006	+	NMNAT1
1	16697173	+	CCBE1
1	107908589	+	
1	102667478	-	NLRP9
1	100080264	-	
1	100081733	-	
1	100090156	-	
2	56370156	+	TNPO1
2	56370542	+	TNPO1
6	21117178	+	ZKSCAN2
5	63408521	+	RBP7
2	24844088	+	UPF2
3	53074803	-	PLIN1
1	119830085	+	SLC7A9
1	119828733	+	SLC7A9
2	34853382	+	DIP2C
1	117197203	-	WDR62
4	62668472	-	ITGA2
4	62674019	-	ITGA2
3	63194449	+	
5	33188691	+	RANGRF
5	33188604	+	RANGRF
1	102710190	+	
1	112248897	+	LYPD3
5	14674940	-	HINFP
1	107908893	-	RUVBL2
2	24880962	-	PROSER2
6	21109799	-	
4	37921094	+	DRD1
1	16773529	+	LMAN1
2	82724357	-	
2	82724372	-	
2	82725635	-	
3	92276185	-	NCAPG
1	2765933	-	ZNF236
1	2767469	-	ZNF236
3	63360877	+	
4	38375888	-	MSX2
6	21124953	-	AQP8
2	60810517	+	CES5A
2	60850884	+	CES5A
2	60850933	+	CES5A
3	53090755	-	PEX11A
3	53090756	-	PEX11A
5	14689974	-	C2CD2L
1	102712496	-	EPN1
1	102712503	-	EPN1
1	66213241	+	
1	66213903	+	
1	66213917	+	
2	24967867	-	ECHDC3
2	24969478	-	ECHDC3
1	112294110	-	TEX101
4	48173528	-	HMMR
4	48173708	-	HMMR
4	48174967	-	HMMR
1	107941952	+	GYS1
1	107941951	+	GYS1
3	3964560	+	FBXL17
3	3983327	+	FBXL17
1	100139564	+	ZNF132
4	38865051	-	NSG2
6	21161430	+	
1	117259368	+	THAP8
1	119832505	-	TDRD12
5	33210848	+	ARHGEF15
5	33213946	+	ARHGEF15
1	112309328	+	
4	7547642	-	DISC1
1	45182619	-	TFB1M
5	14708640	+	DPAGT1
1	102727693	-	U2AF2
1	107943145	-	FTL
5	27214431	+	CASP12
5	19512405	-	CLDN25
3	3525981	-	LSM8
1	45202108	+	CLDN20
4	62773357	+	
4	38946554	-	C5orf47
1	117273887	+	CLIP3
6	21166717	-	LCMT1
3	53149721	+	WDR93
1	66215324	-	ECHDC1
1	66239952	-	ECHDC1
3	63364818	-	MED28
3	63365081	-	MED28
4	7713880	+	RAC1
5	14709896	+	H2AX
4	48228997	+	NUDCD2
4	73141707	-	IL7R
4	73142588	-	IL7R
1	107947430	-	BAX
1	102745318	-	CCDC106
1	102746434	-	CCDC106
5	14710665	+	
4	7959001	-	TSNAX-DISC1
1	45309796	-	NOX3
5	19573826	+	ZW10
5	19567588	+	ZW10
5	19548131	+	ZW10
4	15270914	-	JMJD1C
4	15271752	-	JMJD1C
2	77262555	-	EPHA8
3	63373449	-	LAP3
4	38983109	-	CPEB4
3	4439740	+	EFNA5
1	117279361	+	ALKBH6
4	8136236	+	
6	21215796	-	
1	119907508	-	NUDT19
2	34875416	-	ZMYND11
2	34875667	-	ZMYND11
2	34881275	-	ZMYND11
2	25262514	+	USP6NL
6	8500926	+	MOGAT3
4	62791553	-	ITGA1
4	62937443	-	ITGA1
5	33225124	+	ARHGEF15
2	56526744	+	FCHO2
2	56526741	+	FCHO2
2	56526739	+	FCHO2
1	107958938	-	DHDH
1	107958995	-	DHDH
1	2773633	+	
1	16798885	+	CPLX4
1	119913035	+	
4	48231625	-	CCNG1
4	48231626	-	CCNG1
4	48232838	-	CCNG1
3	53155145	-	MESP1
1	102750724	-	ZNF581
4	39105832	+	
5	33225092	+	ODF4
1	66334562	-	SOGA3
1	66346663	-	SOGA3
1	66356230	-	SOGA3
1	66365380	-	SOGA3
3	63434059	-	CLRN2
1	102753804	-	ZNF580
1	16821898	+	RAX
3	39812008	+	TARS3
3	39810889	+	TARS3
1	119922821	-	RGS9BP
3	53176717	+	MESP2
1	2911406	-	
5	63567462	+	UBE4B
5	63568238	+	UBE4B
2	82763458	-	FHAD1
2	82763501	-	FHAD1
2	82763778	-	FHAD1
1	107978615	-	NUCB1
6	8523408	+	VGF
6	8523897	+	VGF
1	102772832	+	ZNF784
1	102772831	+	ZNF784
4	39266394	+	
4	39266266	+	
1	117283665	+	ALKBH6
5	14710641	-	HMBS
1	16851715	-	GRP
4	8145629	-	SPRTN
4	8146425	-	SPRTN
4	8148073	-	SPRTN
1	112529981	+	CEACAM1
1	112529890	+	CEACAM1
1	112529731	+	CEACAM1
4	49192821	+	
1	102775421	-	ZNF865
1	100158788	-	ZNF584
1	100160579	-	ZNF584
5	33247896	-	KRBA2
5	33250201	-	KRBA2
6	8524828	-	AP1S1
6	21311972	+	ARHGAP17
6	21310239	+	ARHGAP17
1	108009538	+	TULP2
3	6628934	+	
1	102786261	-	ZNF524
1	16897390	-	SEC11C
1	16897571	-	SEC11C
5	27273210	+	
1	119978601	+	ANKRD27
1	3194626	+	ZNF516
1	3194410	+	ZNF516
1	3187073	+	ZNF516
1	3249626	+	ZNF516
1	100196940	-	RNF225
2	25374477	-	
1	117292423	+	
4	73204851	-	SPEF2
4	73210540	-	SPEF2
4	73234089	-	SPEF2
1	66334562	-	KIAA0408
1	102795204	+	FIZ1
1	86902724	-	
1	108011176	-	PPP1R15A
3	63462417	+	QDPR
3	63461920	+	QDPR
3	63461798	+	QDPR
3	63460161	+	QDPR
5	27846074	+	
4	8206163	+	EXOC8
4	39534846	+	STC2
6	8540391	-	SERPINE1
5	33255271	-	RPL26
5	33258560	-	RPL26
1	117289181	-	SDHAF1
1	16951691	-	
1	66498855	+	C6orf58
1	102806315	+	ZNF579
4	63542547	+	
4	49225441	-	GABRG2
4	49226403	-	GABRG2
5	19581737	+	TMPRSS5
5	19581113	+	TMPRSS5
1	117331617	-	LRFN3
1	100199459	-	RPS5
1	100199465	-	RPS5
5	28139447	+	PDGFD
1	87683173	+	KLF9
6	17999517	+	KIF22
1	66521106	-	
6	8566839	-	TRIM56
5	33269415	-	RNF222
4	39618296	+	NKX2-5
1	108042605	+	PLEKHA4
1	108041798	+	PLEKHA4
1	46986887	+	ARID1B
1	46921150	+	ARID1B
1	4037376	-	TSHZ1
3	53181130	-	ANPEP
4	8180644	-	GNPAT
4	8180646	-	GNPAT
6	8640066	+	
4	64141331	-	ISL1
1	102836767	+	SBK2
1	102842750	+	SBK2
1	117361666	+	TYROBP
1	117363633	+	TYROBP
5	28023275	-	
3	63505673	+	
4	49353283	+	
1	100218231	+	
3	39826160	+	TM2D3
3	39832756	+	TM2D3
2	35150039	+	PAIP2
2	35149084	+	PAIP2
2	35148433	+	PAIP2
2	56566307	+	TMEM171
6	8631830	-	
6	8684174	-	
1	4123070	+	ZADH2
1	4122838	+	ZADH2
1	87744103	-	
4	64171625	-	
5	28436359	-	DYNC2H1
2	77326001	-	ZBTB40
2	77326019	-	ZBTB40
1	66571954	-	THEMIS
1	66571973	-	THEMIS
1	17029740	-	ZNF532
1	17030930	-	ZNF532
2	56588874	+	TMEM174
3	63671237	-	
1	117363893	-	HCST
1	119980797	-	PDCD5
1	119980839	-	PDCD5
1	119980974	-	PDCD5
1	119981324	-	PDCD5
1	108171959	+	HSD17B14
1	108061511	+	HSD17B14
1	108178953	+	HSD17B14
5	14720318	-	VPS11
5	14720330	-	VPS11
2	56813709	-	
1	100248034	+	A1BG
5	33375499	+	NDEL1
5	33339425	+	NDEL1
5	33336978	+	NDEL1
5	33336689	+	NDEL1
4	8229905	+	C1orf131
2	35152908	-	SLC23A1
5	28616293	-	
2	56834384	-	RPS24
6	8816935	+	ACHE
6	8814764	+	ACHE
1	4233744	-	ZNF407
5	19815870	+	DRD2
1	112597759	+	CXCL17
2	56859514	-	
6	18004552	+	MAZ
6	18005197	+	MAZ
6	18003765	+	MAZ
3	7556533	-	
3	7556965	-	
6	37002409	-	C16orf96
4	39658806	-	BNIP1
1	87855515	-	MAMDC2
3	64362099	+	LDB2
3	64361192	+	LDB2
2	60862947	-	SLC6A2
2	60864701	-	SLC6A2
2	60866347	-	SLC6A2
6	21321902	-	SLC5A11
1	117374251	+	NFKBID
1	102848764	-	SSC5D
1	112600090	+	
5	28781657	+	
1	100249833	-	ZSCAN22
4	8238783	-	TRIM67
2	56868496	+	BTF3
2	56866358	+	BTF3
1	112617499	+	LIPE
3	92330500	+	DCAF16
4	39682441	-	CREBRF
5	19822441	-	ANKK1
6	963313	+	RABGEF1
6	880440	+	RABGEF1
6	878383	+	RABGEF1
6	876539	+	RABGEF1
6	986852	+	RABGEF1
6	964733	+	RABGEF1
6	966167	+	RABGEF1
5	28818301	+	DCUN1D5
5	28819007	+	DCUN1D5
2	35164553	-	MZB1
4	49391705	-	
6	8816991	-	SRRT
6	37029688	-	
1	88037006	+	
1	100283177	-	ZNF8
1	100284089	-	ZNF8
1	17232316	-	MALT1
2	56887002	-	ANKRA2
1	108073930	+	BCAT2
1	108072749	+	BCAT2
2	35168802	-	PROB1
1	112628827	+	CNFN
1	4686288	-	CNDP1
5	63740394	+	
5	63687449	+	
5	63740384	+	
2	77687070	+	WNT4
3	64667206	+	TAPT1
6	8830220	-	TRIP6
4	39749007	-	ATP6V0E1
4	39749184	-	ATP6V0E1
3	40160332	+	PCSK6
3	40120851	+	PCSK6
3	40106006	+	PCSK6
3	53222853	-	AP3S2
3	53224221	-	AP3S2
5	28915284	+	MMP13
1	88117512	-	C1H9orf135
1	88120779	-	C1H9orf135
4	49421345	-	GABRA1
4	49439274	-	GABRA1
4	8424970	+	FAM89A
6	37090602	+	CDIP1
2	82901367	-	TMEM51
5	19850775	-	TTC12
1	100312471	-	
1	112634896	-	MEGF8
3	7593839	+	NUDT12
3	7595765	+	NUDT12
3	7595595	+	NUDT12
3	92398326	+	
3	92398313	+	
2	35173795	-	SPATA24
2	35174302	-	SPATA24
2	35176833	-	SPATA24
4	73779840	+	PRLR
6	21385514	-	
6	8834369	-	SLC12A9
1	4725241	-	CNDP2
1	112693506	+	
4	8433790	-	ARV1
1	102875659	-	NAT14
1	47055300	-	TMEM242
1	47075895	-	TMEM242
1	88304455	+	PTAR1
6	40576429	+	RGS11
1	117377575	-	APLP1
1	117377576	-	APLP1
1	117377606	-	APLP1
6	37085038	-	HMOX2
6	37085055	-	HMOX2
3	53285293	-	ARPIN
1	108096198	-	FGF21
1	120058806	-	DPY19L3
1	120058859	-	DPY19L3
1	120059884	-	DPY19L3
1	120060542	-	DPY19L3
1	120061164	-	DPY19L3
6	18010068	+	
6	18010071	+	
1	102878734	-	ZNF628
1	100337632	-	ZNF274
1	100337637	-	ZNF274
4	49587904	-	
5	33342582	-	MYH10
5	33342653	-	MYH10
2	77709738	-	CDC42
2	77711899	-	CDC42
2	77715616	-	CDC42
5	28984462	+	MMP12
5	14751432	+	HYOU1
5	14751343	+	HYOU1
5	14750493	+	HYOU1
5	14751437	+	HYOU1
1	47065796	-	
2	56917119	+	UTP15
2	56917118	+	UTP15
2	56918891	+	UTP15
1	108108135	+	
1	102898484	+	C19orf85
6	37132010	+	NMRAL1
1	112676511	-	TMEM145
2	35185521	-	DNAJC18
1	47402551	+	ZDHHC14
2	60946479	-	LPCAT2
2	60947352	-	LPCAT2
6	8879316	+	EPHB4
6	8869893	+	EPHB4
1	4790463	+	DIPK1C
1	4790450	+	DIPK1C
1	4790466	+	DIPK1C
2	25377290	-	CELF2
2	25377885	-	CELF2
2	25377919	-	CELF2
2	25379561	-	CELF2
2	25379577	-	CELF2
2	25385783	-	CELF2
4	49640367	-	GABRA6
4	49647469	-	GABRA6
1	100406877	+	ZNF329
2	77768638	-	
6	1028168	+	TMEM248
6	18013158	+	PAGR1
1	112686709	-	PRR19
4	8527678	+	TTC13
4	8527649	+	TTC13
1	17445067	+	ALPK2
1	17446007	+	ALPK2
1	108121992	+	RASIP1
3	7712382	+	
4	64605277	-	PARP8
4	64605280	-	PARP8
4	64609505	-	PARP8
4	64609513	-	PARP8
4	64609802	-	PARP8
4	64609873	-	PARP8
4	64610591	-	PARP8
4	64619995	-	PARP8
1	100427612	+	
1	102906789	+	ISOC2
1	102905366	+	ISOC2
1	102906907	+	ISOC2
2	77780574	-	
4	73833434	+	AGXT2
1	66804293	-	PTPRK
1	66839571	-	PTPRK
1	47484236	+	
4	15691761	+	REEP3
4	15691775	+	REEP3
4	15691778	+	REEP3
5	29009386	+	MMP3
3	53482438	+	ZNF710
6	18036825	+	MVP
1	88532244	+	APBA1
1	112694408	-	CIC
6	1061200	-	
6	1061835	-	
6	40577359	-	FAM234A
6	40577361	-	FAM234A
1	100454587	+	ZSCAN18
1	100454576	+	ZSCAN18
1	108127967	+	MAMSTR
2	82988859	-	KAZN
2	83029560	-	KAZN
2	83643015	-	KAZN
4	39786076	-	ERGIC1
4	39789631	-	ERGIC1
4	39805100	-	ERGIC1
4	39835085	-	ERGIC1
4	39843442	-	ERGIC1
4	39852270	-	ERGIC1
4	39853753	-	ERGIC1
2	77816599	+	
4	49875479	+	GABRB2
4	50018741	+	GABRB2
3	40069519	-	
1	100460151	-	ZNF135
3	7844463	-	MACIR
1	108141168	-	FUT2
1	4842492	-	C18orf63
4	15836880	-	
1	108162543	-	
1	100476149	-	ZSCAN1
2	61016193	-	MMP2
2	61016372	-	MMP2
4	8589665	+	
1	102925235	+	SHISA7
1	102925247	+	SHISA7
6	37123075	-	DNAJA3
6	37125659	-	DNAJA3
6	37129269	-	DNAJA3
6	37137657	-	DNAJA3
5	29075950	+	MMP1
5	29038059	+	MMP1
3	40182678	+	
3	40179485	+	
5	63812244	+	
2	35217688	-	ECSCR
2	35219545	-	ECSCR
2	35219581	-	ECSCR
2	35237873	-	ECSCR
2	35238251	-	ECSCR
1	112736627	+	ERF
4	73854315	-	DNAJC21
1	47644779	+	SNX9
1	100558442	+	ZNF606
1	120144123	-	ZNF507
4	17420397	-	
1	88549332	-	FAM189A2
1	88554953	-	FAM189A2
3	92417965	+	
6	1278169	+	
6	1278942	+	
6	18043835	-	CDIPT
2	77926289	+	HSPG2
1	108198872	+	CA11
1	108198862	+	CA11
1	112751092	+	GSK3A
4	73881060	-	BRIX1
3	40197506	+	SELENOS
1	100582514	+	C1H19orf18
1	100582329	+	C1H19orf18
5	63817256	+	
5	63818237	+	
1	102940651	+	UBE2S
3	92430524	-	
1	117387312	-	KIRREL2
1	117387905	-	KIRREL2
5	29098209	+	MMP8
7	4635276	+	
2	57224714	+	ARHGEF28
6	21385944	-	TNRC6A
6	21386126	-	TNRC6A
6	40577773	-	
6	40662410	-	
6	40667472	-	
6	40667478	-	
6	40671203	-	
6	8883026	-	ZAN
6	8883459	-	ZAN
4	17640624	-	CTNNA3
1	121058521	+	TSHZ3
1	121058542	+	TSHZ3
1	121057352	+	TSHZ3
3	53486432	-	IDH2
3	53486583	-	IDH2
3	40306490	+	CHSY1
5	14773278	+	SLC37A4
5	19916523	-	NCAM1
5	19917138	-	NCAM1
5	19929403	-	NCAM1
4	50598347	+	ATP10B
1	108205288	+	DBP
3	92449046	+	TMED11
1	88663005	+	
1	112753705	-	ZNF526
3	64840630	+	PROM1
3	64855496	+	PROM1
3	64840601	+	PROM1
3	64840264	+	PROM1
3	64840253	+	PROM1
4	73957736	+	RAD1
4	73899994	+	RAD1
1	102955020	-	RPL28
3	40267050	-	
1	4917101	+	CYB5A
1	4914214	+	CYB5A
1	4922028	+	CYB5A
5	63817448	-	
1	100653464	+	
6	18050351	+	
7	4951586	+	DENND1B
5	29116032	+	MMP27
1	112776717	+	DEDD2
1	102960502	+	TMEM238
5	63850101	+	DBNDD1
5	33539991	-	CCDC42
5	33542125	-	CCDC42
3	92480515	+	RNF212
4	18754738	+	LRRTM3
1	100681841	+	
4	8637107	-	CAPN9
1	108205468	-	SPHK2
1	108205479	-	SPHK2
1	102963768	-	TMEM190
6	40595963	+	
4	39962196	+	DUSP1
2	35234689	+	SMIM33
1	4966109	+	
4	19041340	+	
1	100724123	+	
3	92532144	+	
1	102972548	+	IL11
1	100745314	+	
5	33571067	-	MFSD6L
1	4986115	-	TIMM21
1	4986119	-	TIMM21
5	14773882	-	
5	29205612	+	MMP20
1	121572902	-	ZNF536
1	121573709	-	ZNF536
1	121711863	-	ZNF536
3	40377843	-	LRRK1
3	40394688	-	LRRK1
5	63877522	-	DEF8
5	63883383	-	DEF8
5	63884458	-	DEF8
5	63884463	-	DEF8
7	27107216	+	VAMP4
7	27105165	+	VAMP4
2	35338066	+	UBE2D2
2	35336667	+	UBE2D2
3	92495751	-	FGFRL1
4	73904118	-	TTC23L
4	73905996	-	TTC23L
4	73912976	-	TTC23L
4	73921119	-	TTC23L
6	1878353	+	CALN1
6	1866807	+	CALN1
6	18054113	-	SEZ6L2
6	18054651	-	SEZ6L2
6	18054662	-	SEZ6L2
2	61169219	-	IRX6
1	100807719	+	
1	100807720	+	
5	14780020	+	RPS25
5	29247371	+	MMP7
4	40029453	-	NEURL1B
1	47768854	+	SYNJ2
1	47771015	+	SYNJ2
1	5040142	+	FBXO15
5	33575457	-	PIK3R6
7	4967446	-	CRB1
7	4967486	-	CRB1
1	112869441	+	POU2F2
1	112870772	+	POU2F2
1	112854885	+	POU2F2
3	53558608	+	
5	63879195	+	CENPBD1
2	35393529	+	PSD2
2	84031037	-	PRDM2
2	84032559	-	PRDM2
2	84059965	-	PRDM2
2	84063436	-	PRDM2
1	100786781	+	
1	108218599	+	RPL18
1	108218588	+	RPL18
2	77926330	-	LDLRAD2
5	29336818	+	TMEM123
7	27148079	+	MYOC
7	27148064	+	MYOC
5	63909745	-	TCF25
1	100786130	-	
5	14779561	-	CENATAC
3	53600127	+	SEMA4B
1	5160784	+	
3	92519804	-	IDUA
3	92519805	-	IDUA
1	103144307	+	TNNT1
1	103144284	+	TNNT1
1	100837439	+	
6	63044758	+	
7	27157250	-	MYOCOS
3	7878296	-	PPIP5K2
3	7901716	-	PPIP5K2
3	7901720	-	PPIP5K2
3	7901727	-	PPIP5K2
3	7901736	-	PPIP5K2
2	35537499	+	PSD2
2	35537391	+	PSD2
6	18079112	+	ASPHD1
2	61509877	-	IRX5
2	61516630	-	IRX5
5	29346852	-	BIRC2
5	29346858	-	BIRC2
1	6044453	+	NETO1
6	1942357	-	GALNT17
6	2052248	-	GALNT17
1	117417189	+	NPHS1
4	64779392	+	
5	14795471	-	FOXR1
4	50737391	-	PTTG1
1	108229313	+	FAM83E
1	100899606	+	
1	100898636	+	
4	8718382	+	AGT
1	88673965	-	TJP2
1	88673987	-	TJP2
1	88675681	-	TJP2
