chr	pos	strand	gene
3	78518303	+	
3	78518304	+	
10	2092273	-	
10	2191912	+	
10	2191961	+	
3	78559642	+	
3	78560013	+	
10	2473092	-	
3	78688705	-	
10	2783810	-	
10	2783639	-	
19	21492	+	
3	78779929	-	
3	78730715	-	
19	797352	+	
3	78977351	+	
3	77304650	+	
AADN05001225.1	9095	-	
3	78428297	+	
10	3385815	-	
AADN05001348.1	7554	-	
AADN05001348.1	15623	-	
AADN05001348.1	13777	-	
AADN05001292.1	1402	+	
AADN05001292.1	3047	+	
AADN05001292.1	4137	+	
AADN05001292.1	14785	+	
AADN05001292.1	18257	+	
AADN05001292.1	21209	+	
AADN05001353.1	31831	-	
AADN05001353.1	31221	-	
3	98975666	-	
3	99208450	-	
3	99108219	-	
3	99109388	-	
3	99280543	+	
3	99468284	-	
3	99474025	-	
12	7664816	+	
3	99539592	-	
3	99682926	+	
3	99747694	+	
2	124016668	+	
2	124074492	+	
3	100620591	-	
3	100633515	-	
3	100889753	+	
2	124250757	-	
2	124247884	-	
2	89869164	-	
2	89866992	-	
2	124500607	-	
2	124488709	-	
2	124551626	-	
2	90288346	+	
2	124789251	+	
2	124802242	+	
AADN05001187.1	12605	+	
AADN05001187.1	13706	+	
2	90370887	-	
AADN05001187.1	18168	+	
AADN05001187.1	19886	+	
AADN05001187.1	19919	-	
2	90489591	-	
2	125221454	-	
AADN05001273.1	21	+	
2	125242609	-	
2	125242995	-	
2	90961945	-	
2	91031465	+	
2	125567349	+	
AADN05001497.1	5367	-	
AADN05001497.1	7120	-	
AADN05001497.1	11960	-	
AADN05001497.1	9600	-	
8	22868352	-	
8	22871630	+	
24	12817	+	
24	22791	+	
24	23579	+	
8	22898889	-	
8	22936123	+	
8	23054704	+	
24	239453	+	
24	239678	+	
8	24049041	-	
8	24050186	-	
24	334351	-	
24	333849	-	
8	24130312	-	
8	24306274	+	
24	730919	-	
24	769174	+	
24	771497	+	
AADN05001498.1	3586	+	
8	24463400	-	
24	819179	-	
AADN05001493.1	3374	-	
AADN05001493.1	4583	-	
8	22921863	-	
24	847264	-	
24	847376	-	
24	847305	-	
24	862579	-	
24	862072	-	
24	863549	-	
AADN05001504.1	1387	+	
AADN05001504.1	19722	-	
AADN05001504.1	17199	-	
24	1005794	+	
24	1189268	-	
24	1352327	+	
24	1465491	+	
24	1465659	+	
AADN05001372.1	7570	-	
4	39812343	-	
4	39801959	+	
4	39806189	+	
AADN05001243.1	3594	-	
4	40631722	-	
4	40748142	-	
4	40748151	-	
4	41002117	-	
4	41007965	-	
4	41007986	-	
4	41131404	-	
4	41071906	-	
4	41403226	+	
4	41471926	+	
4	41472836	+	
4	41678438	-	
AADN05001272.1	2543	-	
AADN05001272.1	3585	-	
AADN05001272.1	3176	+	
AADN05001272.1	6499	+	
2	11982458	+	
2	12062049	-	
2	12327069	+	
2	12736096	-	
AADN05001402.1	1738	+	
2	12765120	-	
2	12835141	-	
2	12831787	-	
2	13134930	+	
2	13527921	-	
2	13584428	+	
2	13584460	+	
2	13584532	+	
2	13631816	+	
2	13637648	+	
2	13650517	+	
2	13654703	+	
2	13659135	+	
2	13912804	-	
23	4651764	-	
1	151977573	-	
2	95866480	+	
2	95866486	+	
1	152336254	-	
1	152280702	+	
2	96176505	-	
2	96055647	+	
2	96288477	-	
2	96297467	-	
1	153464867	+	
2	96293974	+	
2	96295556	+	
2	96298771	+	
23	5834748	-	
2	96299713	-	
2	96363339	-	
23	6000981	+	
2	96364159	-	
2	96432220	-	
2	96701744	+	
2	97516666	+	
2	97556180	+	
2	97589884	+	
3	18188247	+	
3	18233266	+	
3	18493024	-	
3	18590550	-	
3	18682168	-	
1	70001581	+	
3	19007786	+	
1	70142884	-	
3	19276454	-	
3	19275637	+	
3	19275643	+	
1	70173255	-	
3	19335840	-	
3	19332535	-	
1	70453343	-	
3	19382333	-	
1	70828574	+	
1	70943548	+	
1	70998365	+	
1	70998408	+	
1	70998825	+	
3	19618406	+	
3	19689945	+	
1	71091626	-	
1	71099979	-	
1	71102509	-	
3	19718178	+	
1	71079171	+	
1	71095001	+	
1	71432918	-	
1	71152949	+	
19	3636816	+	
19	3638746	+	
19	3835810	-	
19	3894357	-	
19	3835685	+	
19	4258521	+	
19	4326231	-	
19	4410443	-	
19	4409706	-	
19	4858039	+	
Z	31511854	+	
Z	31548048	+	
Z	31556831	+	
Z	31557025	+	
Z	31701447	+	
Z	31701490	+	
Z	32278000	-	
Z	32274970	+	
Z	33189587	-	
KZ626835.1	13910	-	
KZ626835.1	12242	-	
KZ626835.1	99172	+	
KZ626835.1	99190	+	
AADN05001513.1	24678	-	
AADN05001513.1	14221	-	
AADN05001513.1	6053	+	
KZ626835.1	379795	-	
AADN05001513.1	15857	+	
AADN05001513.1	23719	+	
KZ626835.1	418070	+	
KZ626835.1	531844	+	
KZ626835.1	532192	+	
KZ626835.1	558887	+	
KZ626835.1	578615	+	
KZ626835.1	843779	-	
KZ626835.1	935679	-	
KZ626835.1	845321	-	
KZ626835.1	956037	+	
KZ626835.1	956244	+	
KZ626835.1	957061	+	
21	4058696	-	
21	4058938	+	
KZ626835.1	1018502	+	
21	4241333	+	
21	4243324	+	
21	4243447	+	
KZ626835.1	1085466	+	
KZ626835.1	1139882	+	
KZ626835.1	1140018	+	
21	4432087	+	
KZ626835.1	1144523	-	
21	4847413	-	
25	2069008	-	
25	2065350	-	
21	5120929	-	
21	5122193	-	
25	2452245	-	
25	2452223	-	
25	2452208	-	
25	2481999	+	
25	2482201	+	
25	2645368	+	
25	2698288	-	
25	2698297	-	
25	2802417	-	
25	2802536	-	
25	2802512	-	
KZ626835.1	1173558	+	
25	3040477	-	
AADN05001283.1	14996	-	
AADN05001283.1	11694	-	
AADN05001283.1	4998	-	
25	3037748	+	
AADN05001283.1	392	+	
AADN05001283.1	6593	+	
AADN05001283.1	8328	+	
25	3057183	+	
25	3057199	+	
25	3084662	+	
26	1526220	-	
25	3303773	-	
26	1576316	+	
26	1576365	+	
26	1579047	+	
25	3468867	-	
26	1580042	-	
25	3475259	-	
25	3470244	-	
26	1664482	+	
26	1665604	+	
25	3476789	+	
25	3478022	+	
26	2109597	-	
25	3478915	-	
25	3478001	-	
26	2125297	-	
26	2139851	-	
26	2139713	-	
25	3757434	+	
25	3762596	+	
25	3764402	-	
26	2216731	-	
26	2215447	-	
25	3764215	+	
25	3764405	+	
25	3764990	+	
1	185712905	-	
26	2361133	+	
26	2361803	+	
26	2361820	+	
1	185849508	+	
1	185849509	+	
25	3777349	-	
25	3791789	+	
1	185975486	-	
25	3809670	+	
25	3810841	+	
26	2880212	+	
1	186203613	-	
1	186481898	+	
1	186482045	+	
1	187166125	+	
1	187167901	+	
25	3857110	-	
1	187531770	+	
1	187540091	+	
1	187546547	+	
25	3855579	+	
25	3856557	+	
1	187579959	+	
1	187586281	-	
1	186688775	-	
AADN05001232.1	519	+	
AADN05001232.1	941	+	
14	5864307	-	
14	5864305	-	
14	5973257	-	
14	5975391	-	
14	6010389	-	
6	26854632	+	
6	26854633	+	
14	6033002	-	
14	6038423	-	
6	26867323	+	
14	6108402	-	
14	6108463	-	
6	26899991	+	
6	26933520	-	
26	2648119	+	
6	27225590	+	
6	27260350	+	
2	91899616	-	
2	92062890	+	
2	92108630	+	
14	6598979	-	
14	6598974	-	
2	92416845	+	
6	27337830	-	
6	27555030	-	
6	27569179	-	
6	27554741	-	
2	92804230	+	
2	92804233	+	
14	6964892	+	
2	92987987	+	
14	6973315	-	
14	6972960	-	
6	27962136	+	
6	27962214	+	
2	93591488	-	
14	7048582	+	
14	7048670	+	
2	91827090	+	
6	28197163	+	
6	28200278	+	
14	7135314	-	
6	28258698	+	
2	92298794	+	
6	28344330	+	
6	28576166	-	
6	28597382	-	
6	28576167	-	
2	92298887	+	
2	92442079	+	
2	92445145	+	
6	27338878	-	
6	28217983	+	
6	28217998	+	
6	28218217	+	
6	28301127	+	
AADN05001240.1	21	+	
AADN05001240.1	391	+	
1	144094612	-	
1	144096976	-	
1	144266293	+	
1	144896930	+	
1	145263635	+	
1	145299347	-	
1	145301955	-	
5	33745802	+	
5	33901873	-	
5	33896432	-	
5	33975792	-	
5	33975707	-	
5	33967979	+	
5	34295090	+	
1	10374632	-	
1	10375841	-	
1	10414106	-	
1	10414434	-	
14	14918432	-	
1	10881727	+	
5	34694729	+	
1	11016787	-	
14	15188506	-	
14	15188586	-	
1	11154125	-	
1	11130181	-	
5	35005770	-	
5	35005792	-	
1	11139951	+	
14	15245053	-	
14	15244563	-	
1	11467443	-	
1	11476116	-	
5	34334545	-	
14	15426194	-	
14	15986289	-	
14	15986227	-	
14	16181369	-	
14	16168767	-	
14	16166538	-	
14	16159881	+	
14	16161095	+	
14	16167365	+	
1	173813264	-	
1	173959551	+	
1	173960939	+	
1	173965482	-	
1	173969241	-	
1	174075770	-	
1	174623725	+	
1	174859806	+	
1	174914262	+	
1	169717070	+	
1	175128476	-	
1	170035511	-	
1	175253196	+	
1	175253227	+	
1	170440157	-	
AADN05001288.1	76	+	
AADN05001288.1	3321	+	
AADN05001288.1	6147	+	
8	163057	-	
8	163777	-	
1	170665099	-	
1	170665803	-	
AADN05001288.1	23170	-	
1	175277315	+	
1	170738574	+	
1	170738686	+	
1	170739676	+	
8	324630	+	
8	326341	+	
AADN05001288.1	2216	+	
1	175349766	+	
8	327378	-	
8	430953	-	
1	170833917	-	
8	495261	-	
8	493532	-	
8	507786	-	
1	170897735	+	
1	171108174	-	
1	171095239	-	
8	529352	-	
1	171140056	+	
8	692683	-	
1	171336670	-	
8	835787	-	
8	801038	-	
8	752715	-	
1	171475045	-	
1	171476314	-	
8	981699	-	
8	1013203	-	
8	1030837	-	
1	171501651	-	
8	1080630	-	
AADN05001347.1	1561	-	
AADN05001347.1	2322	-	
AADN05001347.1	5131	-	
1	171589850	+	
8	1146853	-	
8	1125942	-	
AADN05001347.1	901	+	
AADN05001347.1	1819	+	
1	171638232	-	
1	171638229	-	
9	13388768	+	
8	1271124	-	
8	1271120	-	
9	13767075	-	
9	13802545	-	
9	13802571	-	
9	13792994	+	
8	1716626	-	
9	13855980	-	
9	13854851	-	
9	13855943	-	
8	623040	-	
8	623042	-	
8	1107488	-	
8	1114072	-	
9	14344778	+	
9	14362633	-	
9	14850863	+	
9	13133582	-	
9	13160086	-	
8	20147159	+	
8	20147165	+	
9	13160078	-	
9	14290784	+	
8	20241531	+	
9	14312353	-	
9	14344686	-	
9	14474824	-	
9	14474823	-	
Z	30285301	-	
Z	31231952	+	
3	79424192	+	
3	79424194	+	
27	1769351	-	
27	1716776	+	
3	79651891	+	
3	79651982	+	
27	1729960	-	
27	1726571	-	
3	79684829	+	
3	79908681	-	
3	80199219	-	
3	80199236	-	
27	1744698	-	
27	1755456	-	
27	1768548	-	
3	80256818	-	
27	1742353	+	
27	1743107	+	
AADN05001417.1	12955	-	
27	1760171	+	
27	1770344	+	
3	80997218	-	
3	80998701	-	
27	1789783	+	
27	1790510	+	
3	81054942	+	
3	81056652	+	
3	81057968	+	
27	2051789	+	
KZ626837.1	1820283	+	
KZ626837.1	1845315	+	
KZ626837.1	1849910	+	
3	81091366	-	
27	2060290	+	
KZ626837.1	514647	+	
27	2112536	+	
27	2116537	+	
KZ626837.1	1755591	-	
KZ626837.1	1755974	-	
KZ626837.1	1755814	-	
KZ626837.1	1847391	-	
KZ626837.1	1854801	-	
KZ626837.1	1905100	-	
1	118568	-	
1	86076101	-	
1	86583095	+	
1	86602028	+	
1	86731517	+	
1	256482	-	
1	256896	-	
1	86756852	+	
1	86823265	+	
1	86823283	+	
1	87061893	+	
1	795368	-	
1	87200085	-	
1	87200276	+	
1	87200304	+	
1	798428	-	
1	801506	-	
6	23080333	+	
6	23080871	+	
1	87362293	+	
1	87362314	+	
1	87479258	+	
9	22456160	+	
9	22456728	+	
6	23186110	-	
9	22528095	-	
9	22791354	-	
6	23918002	-	
6	23916212	-	
6	23947699	-	
9	22806583	-	
9	22806507	-	
6	24010274	-	
9	22918778	-	
9	22922512	-	
9	22921021	-	
6	24107567	-	
9	23587462	-	
9	23590269	-	
9	23858982	-	
9	24125592	-	
9	24125081	-	
9	24123428	-	
1	799314	+	
1	799909	+	
6	23969457	-	
1	808401	-	
1	829736	-	
1	833772	-	
1	835695	+	
1	835814	+	
1	851783	-	
1	850988	-	
1	895576	-	
2	34684	-	
1	906717	-	
1	908693	-	
1	908911	-	
1	996100	+	
1	998030	+	
2	1227522	+	
1	1002498	-	
1	1006305	-	
2	1282700	-	
1	1006230	+	
2	1264262	+	
2	1264356	+	
2	1265633	+	
1	1014073	-	
1	1014292	+	
2	1716490	-	
2	1702868	-	
1	1017506	+	
1	1021544	-	
1	1021093	+	
1	1023345	-	
1	1038036	-	
1	1077724	+	
1	1078034	+	
1	1334129	+	
1	1334321	+	
1	1334324	+	
KZ626834.1	413370	+	
KZ626834.1	556752	+	
KZ626834.1	46369	-	
KZ626834.1	86536	-	
KZ626834.1	219301	+	
1	1649616	+	
1	1649618	+	
KZ626834.1	263848	-	
KZ626834.1	262813	-	
1	1740665	+	
1	1740687	+	
1	115814798	+	
1	115833961	+	
1	1824670	-	
1	115817431	+	
KZ626834.1	275372	+	
KZ626834.1	276419	+	
KZ626834.1	276439	+	
1	115838274	+	
1	115886252	+	
1	115902737	+	
KZ626834.1	377080	+	
KZ626834.1	380126	+	
1	117280098	+	
1	117342131	-	
1	117438827	-	
1	117441496	+	
1	117442306	+	
Z	72870341	-	
Z	72911951	-	
1	115750462	+	
Z	73376080	+	
Z	73412980	+	
Z	73401460	-	
Z	74636733	-	
Z	74636300	-	
Z	74636633	-	
28	47675	-	
28	24247	-	
28	31724	-	
28	46098	-	
28	37899	-	
2	4241903	-	
2	4548459	-	
2	4548395	-	
28	57237	-	
28	64816	-	
28	80716	-	
9	23760796	+	
28	93105	-	
28	96623	-	
28	94470	-	
2	4476205	+	
28	118382	-	
28	117991	-	
28	117962	-	
2	4499235	-	
28	135356	-	
2	4866349	+	
28	268086	+	
2	4880617	-	
2	5232092	-	
28	280102	+	
28	553560	-	
2	5902024	+	
2	5902029	+	
2	5902050	+	
28	892611	+	
2	5978873	-	
28	1024729	-	
28	1475897	+	
28	1501560	-	
28	1662577	-	
28	1663714	-	
18	30570	-	
18	31481	-	
18	38519	-	
18	34860	-	
18	80415	+	
18	682955	-	
AADN05001223.1	17993	-	
AADN05001223.1	17908	-	
AADN05001223.1	2083	+	
AADN05001223.1	4384	+	
AADN05001223.1	7444	+	
AADN05001223.1	9564	+	
18	1689569	-	
18	1887466	-	
1	188346884	+	
1	188445674	+	
1	188446283	+	
11	14774926	-	
1	188531441	+	
1	188531460	+	
11	14880684	-	
11	14880680	-	
11	14880682	-	
11	14907359	+	
11	15127646	-	
11	15260810	-	
11	15531845	-	
11	15515225	+	
11	15664458	-	
11	15664848	+	
11	15944572	-	
11	15876452	-	
11	15876412	-	
AADN05001432.1	10334	+	
AADN05001432.1	13598	+	
11	16467182	-	
11	16467149	-	
11	14728120	-	
11	14721110	+	
KZ626836.1	10282	+	
KZ626836.1	80021	+	
KZ626836.1	164640	+	
KZ626836.1	215586	-	
KZ626836.1	314279	+	
2	7999870	-	
2	8363752	-	
2	8357741	-	
2	8477169	-	
2	8472964	-	
2	8479589	-	
2	8703763	-	
2	8703586	-	
2	8813288	-	
4	75575364	-	
4	75575295	-	
2	8827207	+	
2	8845961	+	
2	8846116	+	
2	8846360	+	
4	75671449	-	
4	75686157	-	
4	75692984	-	
4	75687259	-	
2	8872507	-	
2	8874629	-	
5	42328545	-	
5	42342961	-	
2	9204838	+	
4	76362476	-	
4	76363425	-	
5	42516963	-	
4	76419744	+	
2	9584152	+	
5	42564554	-	
2	9673091	+	
5	42635043	-	
2	9791488	+	
2	9791978	+	
2	9796688	+	
4	76827365	-	
5	42692187	-	
4	76888441	+	
4	77044422	+	
5	42934677	-	
5	42934679	-	
4	77046669	+	
2	9858013	-	
2	9809823	-	
2	9801339	+	
5	42972888	-	
5	42973770	-	
4	77193801	-	
5	42974274	+	
2	8278817	+	
4	77319770	-	
5	43002389	-	
5	42998511	-	
5	42999422	-	
4	77354240	-	
4	77336294	-	
4	77336209	-	
5	43029099	-	
2	132219873	+	
2	132369864	+	
2	132404552	+	
2	132468904	-	
2	132468883	-	
2	132901102	-	
5	43514994	-	
2	132961489	+	
2	132981118	+	
5	43558105	+	
5	43594150	+	
5	41642462	+	
1	119894013	+	
1	119898762	+	
1	119902097	+	
1	120036596	+	
1	120039364	+	
1	120088704	-	
1	120179413	+	
1	120192514	+	
1	120850530	+	
1	120925203	+	
1	121064074	-	
1	121252306	+	
17	5566180	+	
17	5907392	+	
17	5919271	+	
17	5920636	+	
17	6353166	+	
17	6432536	+	
17	6537268	+	
17	6538240	+	
17	6852484	-	
17	5861537	+	
17	5896716	+	
17	6634561	-	
17	6727970	+	
8	8586410	-	
8	8587979	-	
8	8616046	-	
8	9084691	+	
8	9096812	+	
8	9109873	+	
8	9110008	+	
8	9274974	-	
8	9277285	+	
3	69303469	+	
3	69717062	+	
3	70519894	+	
3	70607265	-	
3	71085196	+	
3	71085903	+	
1	180037879	+	
1	180687098	+	
1	180691519	+	
3	73359956	-	
1	180720876	+	
1	180721241	+	
3	73858707	-	
3	74349100	+	
1	180800559	-	
1	180805958	-	
3	74439915	+	
3	74439916	+	
3	74612334	+	
3	74612382	+	
1	180829200	+	
3	74714279	+	
1	180889081	+	
1	180889161	+	
1	180889245	+	
3	74867290	-	
1	181217887	-	
1	181217925	-	
1	181186765	+	
1	181186932	+	
6	29057448	+	
6	29069096	+	
6	29535379	-	
6	29516943	+	
6	29898733	-	
6	30047048	-	
6	30043954	-	
6	30051665	-	
6	30052909	-	
6	30163885	+	
6	30196919	-	
6	30197507	-	
6	30229444	-	
6	30229087	-	
6	30358546	-	
2	147990650	-	
1	195651062	-	
4	79472794	-	
2	147999097	-	
6	30576214	-	
6	30494553	-	
1	195689244	+	
1	195689245	+	
4	79766319	-	
2	148135271	+	
4	79788449	-	
2	148199177	+	
4	79893933	-	
6	30621477	-	
6	30620579	-	
6	30620624	-	
2	148429164	-	
1	195994964	-	
4	81071696	+	
4	81073834	+	
4	81073839	+	
2	149268630	-	
2	149268642	-	
6	25299326	+	
6	25299327	+	
4	81080816	+	
4	81121877	+	
2	149506202	+	
6	29706391	-	
2	149604839	+	
2	149608619	+	
6	29708697	-	
2	149612027	+	
1	196998871	+	
6	25698832	-	
6	25773135	+	
6	25787276	+	
2	149627148	+	
Z	9909565	+	
2	149653922	+	
2	149655228	+	
6	25933052	+	
6	25933054	+	
6	25933804	+	
1	197563470	-	
1	197563684	-	
Z	10453493	-	
1	195758036	-	
Z	10793249	-	
2	149656211	-	
2	149658321	-	
6	26416706	-	
1	195853972	+	
2	148011145	+	
6	26505128	-	
6	26519471	-	
6	26598442	+	
6	26613223	-	
1	6514992	+	
1	6515377	+	
KZ626837.1	935008	+	
1	7286375	-	
1	7544745	-	
1	7544732	-	
1	7602040	+	
1	7924975	-	
1	7924960	-	
1	7929313	+	
1	5958206	+	
4	4114935	+	
4	4121965	+	
4	4122021	+	
4	4554679	+	
4	4554683	+	
4	4564878	+	
4	4605308	+	
4	4605317	+	
4	4605393	+	
4	4610585	+	
4	4610610	+	
4	5428483	-	
4	5427698	-	
4	5560619	-	
4	5564540	-	
4	5602978	-	
4	5597311	-	
1	82292366	-	
1	156007070	-	
1	82880735	-	
1	156669074	+	
1	156676252	+	
1	83136345	-	
1	83188983	-	
1	156687936	+	
1	156687943	+	
1	83202023	-	
1	83201051	-	
1	156948577	+	
1	157273138	+	
1	83329534	+	
1	83329535	+	
1	157472055	-	
1	156839806	+	
1	156839861	+	
1	14116107	-	
1	14493637	-	
1	14493606	-	
1	15389777	-	
1	15407388	-	
1	15478179	-	
1	15633386	-	
1	158914969	+	
1	159645688	-	
1	159490766	-	
1	158805434	-	
6	7914253	-	
6	7980786	-	
6	8249226	-	
6	8677865	+	
6	8677876	+	
6	8677881	+	
6	8734009	+	
6	8734030	+	
6	8762093	+	
6	8762671	+	
6	8784251	+	
6	8784278	+	
6	8798421	+	
6	8968098	-	
1	27978110	-	
1	27978055	-	
6	9397097	-	
1	28074018	+	
1	28288942	-	
1	28264716	-	
6	8766118	+	
7	4364862	-	
1	28301480	+	
6	9336192	-	
7	4932176	-	
1	28528956	-	
1	28553325	-	
7	4960087	-	
7	4960050	-	
7	5016209	-	
7	5021444	-	
1	29139923	-	
7	5113835	-	
6	9355886	-	
1	29129422	+	
1	29129431	+	
1	29132124	+	
7	5535034	+	
7	5567883	+	
7	5576966	+	
1	29216462	-	
1	29309461	-	
1	29463871	-	
3	85128401	+	
3	85253911	+	
3	85254980	+	
1	29866551	-	
3	85272442	+	
3	85506848	-	
3	85731565	-	
3	85814778	-	
3	85819023	-	
1	137852546	+	
1	137937807	+	
3	86400557	+	
3	86409440	+	
3	86412216	+	
1	137945335	+	
1	138304485	+	
3	86464063	-	
1	138335782	-	
1	138335674	-	
3	86552727	-	
3	86554384	-	
3	86552882	-	
1	139314883	+	
Z	63270398	-	
1	139347009	+	
1	139347020	+	
1	139350668	+	
Z	63265890	+	
Z	63265892	+	
3	86570574	-	
3	86570571	-	
Z	63468509	-	
Z	63658906	+	
Z	63658918	+	
Z	63660461	+	
3	86631108	-	
3	86630800	-	
3	86631189	-	
Z	64135005	-	
Z	64309356	+	
Z	64309438	+	
Z	64477326	+	
Z	64484035	+	
Z	64504860	-	
Z	64498466	+	
5	16210316	-	
5	16207101	-	
Z	64658590	+	
5	16233392	-	
5	16351099	-	
5	16342308	+	
5	16342884	+	
5	16343144	+	
5	16398548	-	
5	16377238	-	
5	16444859	-	
5	16674326	+	
5	16783381	+	
5	16783972	+	
5	16784522	+	
5	17009731	-	
5	17005636	-	
5	17009229	-	
Z	64849458	-	
5	17094197	-	
5	17218808	+	
5	17220021	+	
5	17221362	+	
5	17225094	-	
1	139044014	+	
5	17367707	+	
5	17504459	+	
5	17620212	+	
5	17699406	+	
5	17626749	-	
5	17664047	-	
5	17663853	-	
5	17758240	-	
2	10308939	-	
2	10317247	-	
2	10628074	+	
2	10628214	+	
2	10654682	+	
5	17880799	+	
5	17880836	+	
2	10918495	-	
2	11178364	-	
2	11261292	-	
2	11409527	+	
2	11664954	+	
2	11864052	+	
2	11905009	+	
3	31801608	+	
3	32663640	-	
3	32685732	+	
3	32768268	-	
3	32809627	+	
3	32870770	-	
3	32870483	-	
AADN05001460.1	7343	+	
AADN05001460.1	8856	+	
3	32977197	+	
3	33070743	+	
3	33132810	+	
3	33133426	+	
3	33501355	-	
3	33501478	-	
3	33604866	-	
3	33604762	-	
2	2957303	-	
2	3063012	+	
2	3350855	+	
2	3382761	-	
3	32639482	-	
3	32939863	+	
3	33043399	+	
3	33202288	-	
3	33303568	-	
3	11903062	+	
3	11903070	+	
3	12052996	+	
3	12061544	+	
3	12801931	+	
3	12801936	+	
3	12813064	+	
3	12889275	-	
3	12913108	+	
13	3854616	+	
13	3884191	+	
3	13080326	+	
3	13082444	+	
3	13180031	-	
3	13180287	-	
3	13181017	-	
13	4232469	-	
3	13216741	-	
3	13237629	-	
13	4692740	-	
3	13298933	-	
3	13298780	-	
AADN05001221.1	21	+	
AADN05001221.1	2201	+	
13	4901841	+	
13	4901957	+	
AADN05001221.1	4571	+	
AADN05001221.1	6225	+	
AADN05001221.1	9474	+	
3	13316017	-	
3	13398122	-	
AADN05001221.1	22025	-	
3	13427328	-	
3	13427319	-	
3	13576733	-	
3	13578379	-	
3	13849357	+	
2	78063409	+	
3	12368259	+	
2	78151675	-	
2	78155298	-	
2	78155253	-	
13	3773813	+	
3	13513583	-	
2	78204364	+	
2	78222754	+	
2	78223472	+	
2	78224664	+	
6	17345983	-	
6	17421327	-	
6	17418098	-	
13	4248041	+	
2	78464573	+	
6	17794633	+	
6	17799146	+	
2	78466756	+	
6	17818307	+	
6	18039232	+	
2	78979680	+	
2	78979916	+	
6	18093991	+	
6	18093993	+	
2	79091203	+	
6	18111399	-	
2	79135400	+	
2	79143198	+	
6	18299595	+	
2	79146865	-	
6	18308793	+	
6	18308925	+	
6	18348480	+	
6	18348563	+	
2	79651097	-	
AADN05001188.1	20294	-	
AADN05001188.1	18544	-	
AADN05001188.1	20209	-	
AADN05001188.1	15248	+	
AADN05001188.1	15350	+	
AADN05001188.1	34218	-	
AADN05001188.1	25744	-	
AADN05001188.1	29409	-	
4	51834323	+	
4	51851446	+	
4	51879263	+	
4	52168201	+	
4	52323484	+	
4	52328956	+	
4	52244222	+	
4	52251730	+	
4	52252146	+	
4	52364823	+	
4	52481215	-	
4	52480266	-	
4	52692208	-	
4	52721399	-	
4	52801054	-	
4	52829700	-	
4	52873723	-	
