chr	pos	strand	gene
4	83921470	-	
1	243182232	+	Scd2
2	191470711	+	Rsbn1
1	208715148	-	Olfr1417
2	196184807	+	
1	69276294	+	Ptprh
3	75401889	-	Olr698
2	91453246	+	Zfand1
1	83689413	-	Samd4b
1	93879566	+	Vsig10l
3	69806778	-	Clp1
1	157726740	+	Olr91
1	186230379	+	Acadsb
2	61543323	-	
4	148679642	+	Mkrn2
1	203355636	+	Znhit2
4	11449874	+	
1	358271	+	Vom2r3
4	11449855	+	
4	81420967	+	Evx1
3	70497550	-	Olr442
4	11449870	+	
2	219284382	-	Rpl34
1	157748451	-	Olr94
1	238948757	-	
1	159726004	-	Fhip1b
1	81732143	+	Cyp2b3
3	69820707	+	Ypel4
1	94227637	+	Klk12
1	69285067	+	Syt5
3	8392889	-	Ajm1
3	144047852	-	Gss
3	74022169	-	Olr631
3	109190742	-	AC112350.1
1	157756757	-	Olr95
3	69751042	+	Btbd18
1	195315038	-	Olr298
1	91112065	+	
1	2244123	+	Katna1
3	90111649	-	Nat10
4	11445164	+	
4	103194788	+	Fabp1
3	126311118	+	
2	196192185	-	Tmem167b
1	159826549	-	Cavin3
1	216612120	-	AABR07006451.1
1	158579372	+	Olr148
3	74073336	+	Olr634
1	156618114	+	Pgap2
3	126350664	+	
1	186109630	+	RGD1559891
3	61575447	-	Prkra
1	32560494	+	Adamts16
4	101854416	+	
1	158592367	-	RGD1562433
1	94177002	+	Klk13
3	74148186	+	Olr636
3	144122084	+	Myh7b
1	217557717	+	AABR07006504.1
3	90153620	-	Caprin1
2	205371322	-	Plppr4
1	2238538	-	
1	91140943	+	Zfp939
1	54540995	-	Vom1r1
1	158615056	-	Ubqlnl
3	116367169	+	Chchd5
3	74955819	-	Olr673
4	86008791	+	Avl9
1	213897423	+	Gna14
1	259898730	+	Nanos1
2	184401438	-	Gpr89b
4	102208785	+	RGD1563231
1	158644763	-	Olr149
3	74992635	-	Olr675
3	61948646	-	Ccdc141
3	136290906	+	Cst9l
1	197446817	+	
1	91166403	+	Zfp619
2	241397297	-	Ak5
1	155295111	-	P2ry6
4	102326751	-	
1	181577456	+	Sez6l2
1	143733132	+	Me3
1	47101961	-	Rsph3
3	8531138	-	Paep
1	125771233	-	Mctp2
1	246762472	-	Itprip
1	66874017	-	Usp29
1	155295779	-	P2ry6
1	156884142	-	Olr40
3	72526005	-	Olr551
1	226681949	+	Plpp6
1	246762836	-	Itprip
2	20693777	+	Hapln1
1	155295801	-	P2ry6
2	91484313	+	Impa1
1	94233281	+	Klk11
1	155295813	-	P2ry6
4	102343816	-	AABR07060886.1
1	155295900	-	P2ry6
1	196564574	-	AABR07006025.2
2	187951617	-	Man1a2
4	87348542	+	Vom1r88
3	74860279	-	Olr670
1	29472692	-	Slc12a7
1	158659293	-	Olr150
3	144122003	-	Trpc4ap
1	257935644	-	Hspa12a
1	226341	-	Vom2r4
2	120119444	-	Il21
2	131127464	-	RGD1563562
1	53218084	-	
3	4758541	-	
2	195735866	+	Gnat2
1	200486148	+	Mrgprd
1	222557360	-	
3	71137561	-	Olr479
3	68986127	+	Fam171b
1	69515505	-	Nlrp2
1	162294485	+	Olr263
1	95041967	-	Nr1h2
1	284652	-	
2	196599658	+	Henmt1
3	4794441	-	
4	102366055	-	
1	240640945	+	Frat1
1	88305869	-	Pdcd5
1	156615349	-	Rhog
2	23027536	+	Acot12
1	175623061	+	Mettl9
1	156615425	-	Rhog
2	143761608	-	RGD1559622
2	183718674	+	Otud7b
3	71157207	-	Olr480
1	53713952	+	RGD1560718
1	163051381	+	
1	243888423	+	Lzts2
3	63664425	+	RGD1564319
1	352148	+	
3	4976120	+	
1	220577495	+	AABR07006576.1
1	68871392	+	Sbk3
1	175610167	-	Igsf6
2	26868404	-	F2r
1	93866048	+	Etfb
1	124010247	-	Nr2f2
1	200473571	+	Mrgprf
1	167213149	+	
1	136596986	+	Adamtsl3
1	474795	+	
1	258037823	+	
1	178162162	+	
3	71175389	-	Olr482
4	11320955	-	Rint1
3	5580167	+	
1	85841931	-	Zbtb32
4	54138870	-	Gpr37
2	26738776	-	S100z
1	68881916	+	Sbk2
1	222796915	-	
1	158080680	-	Olr120
1	197169422	-	Dusp8
1	204990642	-	AABR07006160.1
1	98119267	-	
3	75445361	-	
1	96358157	+	Kdelr1
2	38169688	-	
3	118244322	+	Atrn
1	202376240	+	Cd248
1	158097260	-	Olr121
1	68891949	-	Ssc5d
3	138624614	+	
1	94640675	+	
2	38215689	-	Lrrc70
1	565771	+	
3	76175278	-	Olr736
1	260218694	+	Grk5
1	56312066	-	Dll1
1	98185431	-	
1	194380428	+	Inpp5a
1	158109439	+	Olr122
1	259827548	+	AABR07007121.1
2	38218547	-	
3	76207843	-	Olr737
1	610774	-	
1	153904061	+	Arrb1
1	158124044	+	AC107531.1
1	96360456	-	Syngr4
1	244855883	+	Hps6
4	10401543	+	Crygn
3	8445907	-	Fcna
3	136718602	-	Andpro
1	207590168	-	Ccdc86
3	74475013	-	Olr654
1	202113804	-	Ccs
1	245210973	-	C1H10orf95
3	68926639	+	Itgav
1	158308648	-	Olr129
1	53854235	-	AABR07001592.2
2	5258781	+	Ell2
3	146548983	+	Ctnnbl1
1	98528068	-	Csrp3
1	71007229	+	AABR07002473.1
1	258128984	+	Eno4
1	80219534	+	Phldb3
1	210578692	-	
3	8083642	+	Tprn
2	207474982	+	Dpyd
3	74569068	-	Olr658
1	158317228	-	Olr130
1	136296316	-	
1	98272099	-	Mrgprb3
1	240930236	-	Avpi1
2	5204074	+	
1	185479156	+	Plekha1
1	259716758	+	Snu13
1	79592088	-	Igsf23
2	183114483	+	Ctss
3	74751943	+	Olr664
1	158327466	-	Olr131
1	27015871	+	Ncoa7
4	102446979	-	
1	98376446	-	
1	252598155	+	Rps12l2
4	86745650	+	Vom1r74
3	98958038	+	Olr795
1	158390081	+	Olr135
3	8084974	-	Ssna1
1	68742789	-	Epn1
4	102488125	+	
1	98401538	-	Mrgprx1
1	785885	+	Vom2r1
3	75059773	-	Olr678
1	38800014	-	
2	150060469	+	Lekr1
2	205055979	-	AABR07013057.1
2	51725541	-	Zfp131
1	251307930	+	
1	96447251	-	Abcc6
4	140518620	+	Lrrn1
1	159455519	+	Olr188
1	827025	-	
3	64719696	+	Ppp1r1c
4	86758211	+	Vom1r75
1	36643958	+	
3	75729880	-	Olr714
1	93627485	+	
1	96887554	+	Myod1
1	251921471	+	AC129049.1
2	4442434	+	Pcsk1
3	8098178	+	Anapc2
2	183732148	+	Mtmr11
1	73616564	-	Slc27a5
4	104373955	-	Usp39
1	158427427	+	Olr137
1	39668472	-	AABR07001348.1
3	73141417	+	Olr581
1	155747094	+	Stard10
1	210949465	-	Olr378
1	101587128	-	Svip
1	93197478	+	AABR07003176.1
3	138600187	-	AABR07054266.1
1	158457081	+	Olr139
2	131216995	-	
4	10674064	-	Agap3
1	33470066	-	Med10
2	194352139	-	Cd53
1	91079589	-	
1	214773354	+	AABR07006474.1
4	104404992	+	0610030E20Rik
3	73166736	+	Olr582
3	8341951	-	Traf2
2	196287737	+	Wdr47
1	140416590	+	Olr34
2	23668030	+	Ankrd34b
1	158483100	+	Olr140
4	28287479	+	Steap1
3	138654777	-	
3	99631867	-	
2	110271865	+	Ghsr
3	147152090	+	Ralgapb
3	68995027	-	Zswim2
2	94280075	+	Il7
1	232014880	-	Ch25h
2	184112510	-	Polr3gl
2	184181495	+	Pex11b
3	73180655	+	Olr583
4	83824250	+	Mturn
1	68760924	-	U2af2
1	158514611	+	Olr143
1	95534290	-	Prrg2
2	188085521	-	
3	136276847	+	Cst13
2	184126435	-	
1	186881977	+	AABR07005886.1
1	40632905	+	Mthfd1l
2	62738307	+	
1	181746429	-	Spn
1	243817905	-	AC121209.1
3	73209598	-	Olr584
1	158520743	-	Olr144
3	100772062	-	Gjd2
1	134246970	+	Vps33b
4	86800159	-	Vom1r77
2	196215878	+	Taf13
3	143890097	+	Tp53inp2
1	95018947	-	Spib
4	86801199	-	Vom1r77
1	176705902	+	Dctn5
1	190489534	+	Ptpre
1	260311843	+	AABR07007134.1
2	184135116	+	Ankrd34a
1	158542552	-	Olr145
1	146890384	+	Rab30
3	73268560	+	Olr588
4	86874092	+	Vom1r78
1	33233129	+	
4	104429349	+	Tmem150a
2	137590681	+	Stoml3
1	85002370	+	Zfp84
2	23713766	-	Zfyve16
1	132824523	+	Aen
3	73302353	+	Olr592
1	161736633	+	Olr235
3	114402270	-	Itpripl1
4	84318197	-	Inmt
3	114402780	-	Itpripl1
2	100995449	+	
2	177490736	+	Pglyrp3b
2	131733777	+	
1	95025499	-	Pold1
3	73319540	+	Olr594
1	161759509	-	Olr239
1	85015478	+	AABR07002868.1
1	33799433	+	Tent4a
1	210248193	-	
4	31361669	-	
1	79974340	+	Kcnn4
3	131781706	+	Kat14
3	144323572	+	Mmp24
4	104414605	-	Rnf181
2	51587636	+	Tmem267
4	31361687	-	
2	178256213	-	
2	86872208	+	Car1
3	117607125	+	Tmem239
1	168627481	-	AABR07005572.2
4	31362062	-	
1	85052143	+	Zfp790
4	31362077	-	
2	143084030	-	Clrn1
1	68779882	-	Ccdc106
3	73366931	+	Olr596
1	93900773	-	4931406B18Rik
1	158836898	+	Olr153
3	136238909	+	Cst12
3	118680908	+	AABR07053749.2
4	104423820	-	
1	116014375	-	
2	61005666	-	Sub1
4	151326431	-	Ret
2	170790711	-	
3	8165091	-	Dpp7
3	73376234	+	Olr597
3	134515039	-	Nkx2-4
1	158871618	-	Olr156
1	152416252	-	Capn5
2	143911452	+	RGD1561998
1	85071905	-	AABR07002870.2
2	191512078	+	Phtf1
1	140712730	+	
1	195199011	+	
1	196401857	-	Deaf1
4	110895570	+	Reg1a
4	150206550	+	
3	73391721	-	
1	158934725	+	Olr160
3	117481841	+	Nop56
1	69928945	-	Lilrb3
1	195212120	+	Olr292
1	77558630	+	Dact3
1	85106693	+	Zfp420
3	104170013	-	Rasgrp1
1	159016139	+	Olr164
3	8173216	-	Uap1l1
3	73432677	-	Olr602
1	40434063	+	Plekhg1
2	184161916	+	Lix1l
1	95096266	-	Myh14
1	152433652	-	Omp
1	159042896	-	Olr165
1	85117483	-	Zfp27
3	72900499	-	Olr567
1	93916970	-	Siglecl1
2	54323871	+	Ttc33
3	8028131	-	Stpg3
1	181629729	-	Maz
1	201264705	+	Aldh3b2
3	133336731	+	Naa20
4	115165285	-	Pole4
1	83462799	+	Fcgbpl1
1	42196068	-	Fbxo5
1	159075031	-	Olr167
1	160158807	-	Mrpl17
3	72908492	+	Olr569
1	80108860	+	Zfp428
2	184096886	+	Txnip
3	8037961	+	Fam166a
1	69076133	+	Tmem238
1	159109107	+	Olr168
4	149754458	+	Olr828
2	54335424	-	Ptger4
3	117481845	-	Idh3b
3	76318066	-	Olr744
2	174551680	-	Hcn3
2	61200322	+	Zfr
3	133337039	-	Crnkl1
1	159128222	-	Olr170
1	69062366	-	Tmem190
1	94544544	+	
1	153643510	-	Serpinh1
3	74841507	-	Olr669
1	170787353	+	Nucb2
3	8037988	-	Tubb4b
1	162489933	+	
2	11331442	-	Adgrv1
2	195849062	-	Sypl2
1	78421183	-	Psg19
2	91554994	+	Fabp12
1	160414909	-	Olr204
1	94551636	+	Klk1c8
1	83449781	-	
1	162510405	+	
1	210300443	+	Olr352
1	109730437	+	Atp10a
3	79920129	-	RGD1564664
1	202603445	+	Gal3st3
4	105698346	+	
1	162545297	+	Olr276
3	118466094	+	Mavs
3	80036869	+	AC140988.1
1	160607553	-	Olr213
1	94005687	+	
1	33589174	+	Ube2ql1
1	69134617	+	Tmem150b
1	159197732	+	Olr171
1	183126858	+	Bag3
3	88512917	+	
1	79289477	-	Clptm1
2	184202172	+	Itga10
1	157864557	-	Olr104
2	29623730	+	Ankra2
2	233756896	-	Sh3glb1
1	40019319	+	Iyd
4	149796881	+	Olr830
1	203414195	+	Naaladl1
2	148415666	-	Slc33a1
1	162580418	-	AABR07004966.1
1	141077406	+	Nox4
1	158044726	+	
3	133633320	+	Cfap61
1	95558650	+	Nosip
3	88774220	-	Fjx1
1	38128295	+	
3	105236795	-	Gpr176
1	69075505	+	Il11
3	8059844	+	Rnf208
3	118525349	-	Rnf24
1	159256560	-	Olr176
3	8059721	+	Rnf208
1	79329428	-	Apoc2
3	91267220	-	AABR07053166.1
4	104368436	+	Sftpb
1	159289557	+	Olfr669
1	160458120	-	Olr205
1	186784568	+	Gpr26
3	86511659	-	AABR07053065.1
2	112247051	-	Skil
1	205072296	-	UST4r
3	135470131	-	Foxa2
4	53274819	+	Hyal4
1	29667545	-	Clptm1l
1	202570423	-	Sf3b2
1	79335745	-	Apoc4
4	31585617	+	Vps50
1	160473914	-	Olr206
1	159543892	-	Olr194
2	22037563	-	Atp6ap1l
4	115537462	-	Dok1
1	87845071	+	Slc7a10
3	75128114	-	
2	45822559	+	Arl15
1	167508598	-	Pth
1	159308812	+	Olr178
1	2246394	-	Ginm1
2	27601232	-	AABR07007744.2
3	67324510	-	AABR07052692.1
1	85158980	-	Zfp74
3	96656151	-	
3	105499538	-	Bmf
4	149399487	+	Zfand4
1	94378060	-	Klk1c12
1	202346065	+	B4gat1
1	181657722	-	Zg16
1	159360430	-	Olr180
1	94646754	+	Klk1
3	8044296	-	Slc34a3
3	92370074	+	AABR07053188.1
4	52931767	-	Iqub
2	11942961	+	Lysmd3
1	85257505	+	Zfp84
4	30264862	-	Lrrd1
1	159412927	-	Olr184
2	195742642	-	Gnai3
1	151626196	-	Usp35
4	10760112	+	Cdk5
1	94647417	-	
1	97157409	-	Tph1
4	151153132	-	
3	96942406	-	Fibin
3	116498022	-	Ckap2l
1	140428101	-	Folh1
4	104611855	+	Capg
1	159423742	+	Olr185
1	2001544	-	
3	98436242	-	Olr775
1	94654712	+	
1	162219346	-	Olr257
3	63843237	+	Ube2e3
3	8962657	-	Tmem250
1	159950898	-	Trim3
1	85268651	-	Zfp14
1	2032244	-	
1	201355687	-	RGD1307603
4	52995546	-	Ndufa5
3	98693893	-	Olr788
1	172796849	-	Itpripl2
1	2046074	-	AABR07000159.4
2	196326913	+	Clcc1
1	34822236	+	Adcy2
3	105684815	-	Plcb2
1	94048760	+	Zfp819
4	30299203	-	Krit1
3	98642772	+	Olr786
1	252001367	-	Xpnpep1
4	151267995	+	Rasgef1a
1	81310451	-	Cyp2s1
4	110924168	-	Reg3g
2	103087522	-	
3	7767508	+	Zmynd19
1	162474765	+	Olr271
1	2108110	+	Lrp11
1	181134604	-	Eif3c
1	69134565	-	Brsk1
1	177297024	+	Cacng3
3	98520749	-	Olr779
1	206844884	-	Fen1
1	206844968	-	Fen1
2	5268578	-	
1	40827457	-	Zbtb2
1	170721272	-	AABR07005533.1
4	32009252	+	Gngt1
4	151277645	-	Csgalnact2
4	10760597	-	Asic3
3	99990743	-	AABR07053402.1
1	243888299	-	Pdzd7
2	173518684	+	Gpatch4
3	116526604	-	Il1a
1	94675417	+	Klk1c3
1	4041547	-	Samd5
1	42701106	+	
1	162421594	+	Olr268
3	152997756	+	Svs5
1	96387991	+	Tmem143
3	7778982	+	Dph7
4	149817322	-	Olr831
3	97828194	-	Olr747
1	234644019	-	Fgfbp3
1	137597633	+	Tmc3
2	31655879	+	
1	162397442	+	Olr267
2	173518971	-	Naxe
2	169197419	-	Tlr2
1	238129190	+	
1	96695307	-	Ush1c
1	196444367	+	Tmem80
3	7779143	-	Mrpl41
2	41974947	+	Plk2
2	169198149	-	Tlr2
3	98586808	+	
1	85318452	-	Zfp566
4	148869387	-	Efcab12
2	19166683	+	
1	161900087	-	Olr244
3	142501337	+	Bpifa2
1	152226383	+	Pak1
3	98915137	+	
3	98595802	-	Olr783
1	257916434	+	Pnliprp2
1	165377553	-	AABR07005031.1
3	146998595	-	
1	201730371	-	Syt12
1	96388652	-	Emp3
3	98610031	-	Olr784
1	179268341	+	
2	12101828	+	Cetn3
2	196327149	-	Gpsm2
1	83140793	+	AABR07002774.4
1	203414187	-	Sac3d1
1	161969499	+	Olr247
1	245973914	+	Taf5
1	160511632	-	Olr208
1	117386480	+	Otud7a
3	98976665	+	Olr796
1	127762573	-	St8sia2
4	148894280	-	Mbd4
4	83407709	+	Chn2
1	200060287	+	Fgf19
4	115625032	+	Mogs
2	183544499	-	Plekho1
1	157920823	-	Olr109
3	106995999	-	AABR07053509.1
2	85248600	-	Sirpb2
2	173524600	-	Ttc24
1	94085254	+	Ceacam18
1	122869344	+	
1	231746548	-	Acta2
1	79358786	-	Tomm40
2	156547019	-	
3	110790918	+	
2	23674318	-	Fam151b
1	135917687	-	Bnc1
4	115616216	+	Ccdc142
1	245973914	-	Atp5mk
1	94093395	-	Siglec8
1	190496319	-	Mki67
1	80288194	-	
4	57058462	-	Pax4
3	112839309	+	AABR07053635.2
1	33720461	+	Srd5a1
1	96815415	+	Otog
1	160277126	-	Gvin1
2	142914003	-	Siah2
1	198963787	-	Mrgpre
1	117910839	+	Mtmr10
1	246911374	+	Cfap58
1	159600106	-	Olfr686
2	5351680	+	Glrx
3	112924752	+	Eid1
1	172854658	-	Tmc7
1	78439786	-	
2	92069849	+	Pag1
3	144353287	-	Uqcc1
4	57052404	+	Fscn3
1	94706329	+	Klk15
1	4760893	+	
1	133043627	+	Acan
3	68764330	+	Zc3h15
3	117490583	+	AABR07053734.1
1	190080821	+	Nps
1	172861360	+	
1	167063572	+	Rassf10
4	54767356	-	
1	159975655	-	Arfip2
2	133509641	+	
4	30457781	+	Ankib1
1	85350067	+	Zfp260
2	29992073	-	Tmem174
2	115686222	+	Usp13
1	168472329	-	
1	203178460	-	Tigd3
1	85349904	+	Zfp260
1	133531716	-	Rhcg
3	70078102	+	Prg3
1	83739183	+	Gmfg
1	85349891	+	Zfp260
3	138313798	+	AABR07027267.1
1	196182294	+	B4galnt4
1	179077975	+	AC112866.1
1	80020079	-	Irgc
2	129807755	-	Pabpc4l
1	117223587	+	
4	115627908	-	Ino80b
1	159622534	+	Olr198
1	162462052	+	Olr270
1	195414689	-	Olr303
2	201432684	-	Rnpc3
1	94713308	+	Klk1b3
1	80020133	-	Irgc
1	97198800	-	
4	50503715	+	Ing3
2	124068260	-	Pgrmc2
1	258121968	-	Shtn1
1	159637404	+	Olr199
1	162235096	-	Olr259
3	142633552	+	Bpifa1
2	183222303	+	Mcl1
2	29596569	-	Utp15
4	110865015	+	Reg3b
1	176077399	+	Hs3st2
1	117948134	-	Mphosph10
4	30466653	-	Tmbim7
1	156964089	+	Olr42-ps
1	161950710	+	Olr246
3	138336404	+	
1	235176766	+	Kif11
1	79007960	+	Ercc1
2	133832001	-	Pcdh18
2	86599190	-	
1	2669592	-	Ust
1	93881991	-	Iglon5
1	183041973	+	
1	93420361	+	Vom2r38
4	57766263	-	Prrt4
3	69430120	-	Calcrl
1	158000471	-	Olr115
3	138405275	+	
3	117491477	+	AABR07053734.2
2	87079749	-	Slc7a12
1	117917099	-	Fan1
4	30519107	+	Gatad1
1	2348819	+	Zc3h12d
1	73402972	-	Zfp329
1	92620491	+	Vstm2b
1	73405431	-	Zfp329
1	78790097	+	Fbxo46
1	181892599	-	Sephs2
3	117900223	-	Slc4a11
1	95897243	+	Ntf4
1	85409373	-	Zfp146
3	114589355	+	Adra2b
3	105739174	-	Ccdc9b
1	95896146	+	Ntf4
1	159694964	-	Olr202
1	2305632	+	Ppil4
1	159695135	-	Olr202
1	194957151	-	Olr286
1	85414801	+	
4	148975458	+	Ift122
3	115019473	-	Mtln
2	243737353	-	Tnni3k
4	53049928	+	Asb15
1	129750227	+	Klhl25
1	94433770	+	
3	151631233	+	L3mbtl1
2	54275978	+	Prkaa1
1	166888513	-	AABR07005040.1
3	89371497	-	Pdhx
3	108099961	-	Lcmt2
1	129746366	+	Klhl25
1	209414608	+	Pfpl
3	7830706	-	
1	85445151	+	Cox7a1
1	70426161	-	
1	164193178	+	Wee1
1	127508068	-	
3	118101009	-	
3	102646682	+	Cdin1
1	195611708	+	Olr308
4	53312908	+	Spam1
1	94434534	-	Klk1c4
4	85951073	-	Lsm5
3	65332277	-	Frzb
3	147296110	+	Actr5
3	118672233	-	AABR07053749.1
1	127596128	+	Fam174b
2	5771240	-	Fam81b
1	161117993	+	Rbmxl2
