chr	pos	strand	gene
3	8228386	+	
8	3033677	+	
3	8244017	+	
6	41513276	+	
8	3036102	-	
8	3042570	+	
3	8239521	-	
6	41530020	+	
3	8245964	-	
3	8254669	-	
3	8258508	+	
3	8266284	+	
1	89931147	+	
3	8267155	-	
8	3059348	-	
8	3063648	+	
3	8275319	+	
4	87857	-	
3	8301258	+	
6	41690777	+	
3	8306351	+	
6	41686962	-	
3	8484648	-	
6	41711615	+	
1	18422888	-	
3	8489742	+	
2	2111429	+	
6	41736132	+	
1	18429169	+	
2	2137161	+	
2	2122491	+	
2	2129663	-	
2	30207318	+	
8	22955239	-	
6	41741904	-	
2	85030861	-	
1	103351713	+	
2	30252113	+	
1	103349662	-	
8	23205689	+	
2	30257803	+	
8	23048791	-	
8	23051418	-	
8	23074827	-	
8	23093253	-	
8	23103542	-	
8	23114255	-	
4	208022	+	
8	23218269	-	
8	23231318	-	
4	67936603	-	
4	67959102	+	
4	67973595	+	
4	67994160	+	
6	18298170	+	
6	37817256	+	
4	68110525	+	
1	49319601	-	
1	91117540	+	
6	37860659	+	
1	91116056	-	
6	37858317	-	
1	91260320	-	
5	30726000	-	
1	91268980	+	
6	41992582	+	
4	427620	+	
6	41995525	+	
4	425112	-	
6	41999269	+	
6	42008477	+	
3	44601921	+	
6	22836894	+	
5	30792349	-	
3	9700468	-	
5	30795300	+	
1	103453986	-	
3	9702820	+	
3	9832872	-	
3	9851911	+	
4	463903	-	
3	9853615	-	
4	468116	+	
3	9858056	+	
4	472862	+	
3	9870647	+	
3	9869446	-	
6	22833116	-	
5	30805908	-	
5	30809355	+	
6	23061173	-	
6	23238646	+	
6	42242971	+	
1	108816175	+	
2	85153143	+	
4	76311600	-	
2	30416526	+	
2	30416656	-	
2	30423771	-	
6	18344859	+	
3	12265906	+	
3	12293524	+	
7	67897364	-	
5	15265761	-	
3	12418635	+	
1	91631464	-	
5	15269072	+	
6	23396591	+	
6	23384844	+	
6	42319774	-	
2	58972782	-	
2	58975432	+	
7	6237808	+	
6	42349528	+	
2	85235510	+	
2	85237624	+	
3	68950904	+	
3	68946047	+	
2	85305848	+	
3	68926803	-	
2	85304697	-	
3	68941161	-	
2	85309231	+	
4	12215355	-	
7	6287897	+	
4	12232368	+	
3	69605341	+	
8	39377316	-	
6	42411689	-	
3	69634495	+	
7	28874616	-	
6	42425352	-	
7	28876024	+	
6	42450808	+	
6	42453720	+	
6	42458528	+	
6	42465223	+	
4	53446976	+	
4	20029628	-	
1	91984246	-	
1	91986860	+	
2	85459348	-	
7	6422570	+	
4	20167483	-	
4	20170699	+	
6	5936424	+	
6	5936086	+	
6	5939185	+	
6	5937622	-	
7	14122654	-	
8	63343726	-	
7	6553276	-	
4	3362391	-	
4	3363570	+	
1	20306768	-	
1	20308765	+	
7	14176080	+	
8	15081348	-	
5	21630372	-	
7	14179878	-	
8	15088917	-	
8	15101145	-	
1	51942826	+	
1	51915405	+	
1	51914792	-	
4	54192518	-	
1	69464830	+	
4	54205940	+	
1	69469671	+	
4	54202323	-	
1	69480112	+	
4	54215907	+	
5	21726281	+	
4	54230645	-	
4	54233644	-	
4	54238183	+	
1	13588473	+	
4	54842422	+	
3	69857426	-	
4	55208129	-	
4	55208424	-	
2	78973851	+	
2	79094777	+	
1	13586091	-	
6	68609672	+	
6	42602198	-	
3	47644882	+	
3	47647977	+	
6	68608169	-	
3	47668187	+	
3	47696907	+	
3	47697593	+	
8	39787872	-	
8	39799583	-	
8	39802305	-	
5	64577341	+	
8	39808093	+	
5	64592031	-	
8	39840386	-	
6	6062180	-	
8	39847739	-	
6	6065173	+	
5	64618658	+	
5	64618428	+	
5	64622887	+	
6	6077767	+	
8	39870176	-	
5	64631097	-	
6	6074529	-	
5	64634932	+	
1	93281729	-	
1	93329033	-	
1	93332516	-	
8	39883661	-	
1	93294448	+	
1	93320210	+	
6	23677244	-	
6	9453792	-	
1	93408613	-	
1	93412561	+	
1	109281565	+	
4	76567237	-	
4	76571483	+	
8	15826968	+	
4	76580360	-	
8	15823606	-	
2	36612048	+	
4	76589774	-	
2	36608446	-	
4	76592603	+	
2	30792223	+	
4	76627879	-	
2	30789774	-	
3	54357255	+	
4	76633891	+	
2	3855158	+	
2	3863492	+	
7	30229260	+	
4	76688382	-	
7	30225502	-	
2	4004263	-	
1	70059551	+	
1	70025501	+	
3	70110236	-	
2	36632703	+	
3	70131377	-	
3	70133600	-	
8	40576762	-	
8	40593378	-	
1	21084477	-	
5	35125562	+	
1	70222894	+	
1	113543985	-	
1	21087912	+	
5	35123801	-	
1	113549351	+	
1	113565447	+	
2	36655376	-	
4	69206389	-	
2	36661070	+	
2	36659117	-	
4	80053870	+	
4	80076233	+	
2	36666067	-	
2	36670959	+	
2	36671312	-	
8	3476165	-	
6	9618915	+	
2	31030511	+	
2	31033816	+	
2	31026333	-	
5	35810370	-	
3	54478360	+	
5	35814480	+	
7	8493861	+	
7	8490618	-	
6	18504340	-	
2	31102885	+	
2	59437285	-	
7	8499225	+	
4	83286242	+	
4	83109056	+	
7	8493910	-	
6	18507563	+	
4	82998804	-	
7	8531692	+	
7	8524057	+	
7	44790131	-	
4	83000627	-	
7	44791751	+	
3	70494421	+	
4	83002429	-	
1	117857687	-	
4	83012920	-	
4	13311044	-	
4	83068469	-	
4	83087820	-	
4	13336953	-	
4	83146322	-	
4	83168981	-	
2	36721402	+	
4	83178418	-	
2	36720991	-	
2	32120078	+	
2	32077829	+	
2	32135300	+	
2	32212657	+	
2	32149308	+	
2	32205418	+	
2	32245659	+	
2	32220106	+	
4	83202711	-	
4	83224967	-	
5	31675261	-	
5	31675262	-	
4	83233711	-	
4	83249358	-	
2	32076907	-	
2	32156801	+	
8	16731339	+	
1	70482354	+	
8	63871119	+	
8	16998667	-	
1	70480391	-	
5	22809240	-	
5	22843050	+	
1	70524396	-	
5	23308758	-	
5	23314884	+	
7	45035982	-	
7	45038206	-	
3	70850420	+	
3	70826752	+	
3	70835073	+	
7	9337454	-	
4	14426931	+	
4	14423472	-	
4	14428740	-	
4	14431200	+	
6	9925784	-	
8	3614598	+	
8	3611566	-	
3	49970950	+	
3	49919642	+	
3	49988954	+	
6	9946407	-	
4	87020319	-	
4	87022444	+	
4	87036216	+	
4	87037346	-	
4	87042214	+	
4	87059898	+	
4	87051460	-	
4	14691864	+	
4	14706371	-	
4	14711075	+	
4	14719308	+	
4	14714570	-	
4	14731605	-	
3	50757147	+	
4	14733859	+	
3	50782991	+	
2	4941445	-	
3	50795720	+	
7	9674834	+	
3	50798562	+	
7	9671749	-	
3	50868472	+	
3	50868541	-	
8	41738049	+	
3	50882258	+	
8	41743951	+	
3	50910385	+	
3	51517087	+	
2	62793821	+	
3	51465471	-	
3	51545637	-	
4	4610206	+	
4	4605175	-	
5	24200903	-	
7	71756950	+	
2	62864142	-	
8	64674863	-	
2	62866672	+	
2	62880832	-	
3	90363	+	
4	70633527	+	
4	70608902	+	
4	70639904	+	
8	27935484	+	
8	27916087	+	
8	27915959	+	
8	28073987	+	
8	28071991	+	
8	17488911	+	
5	64888226	-	
4	70808629	+	
4	70803263	+	
4	70804116	+	
8	27893840	-	
8	27901260	-	
4	70819111	-	
8	65133171	+	
8	65133170	+	
8	65148752	+	
8	65144212	+	
8	65133205	+	
4	70835155	+	
4	70830407	-	
8	65097016	-	
8	65107435	-	
8	65110558	-	
8	65115218	-	
8	65125864	-	
8	65219257	+	
6	6592502	-	
5	36352917	-	
7	31025606	-	
5	36385967	+	
5	36397698	+	
8	28378050	+	
5	36391998	-	
8	65313420	+	
8	65311538	-	
5	36446701	-	
3	52153354	-	
3	52162954	+	
3	52156993	-	
7	46846916	-	
7	46894870	-	
7	46895829	-	
7	46896982	-	
7	46964767	-	
1	118061293	+	
1	113839330	-	
2	63111627	+	
2	63112690	-	
2	80303425	-	
2	63116424	+	
8	42626978	-	
8	42630103	+	
2	80307679	+	
8	42655187	-	
8	42668645	+	
3	52327398	+	
8	42673320	+	
5	24763983	-	
5	24769611	-	
8	42703889	-	
8	42711243	-	
5	24772971	+	
5	24773931	-	
5	24775967	+	
7	10314613	-	
3	553798	+	
3	553610	+	
3	539805	-	
8	65491726	+	
3	723438	+	
3	789902	+	
3	836901	+	
6	38711255	-	
8	28736116	+	
3	877043	-	
5	24868937	-	
6	18808473	+	
3	879349	+	
3	907247	-	
6	18806970	-	
3	913257	+	
3	914528	+	
6	18808980	-	
4	87896328	+	
6	18813392	+	
3	992472	-	
5	24941858	+	
5	24938843	-	
4	88429523	+	
8	67907409	+	
1	71530908	-	
8	67904177	-	
1	71533770	+	
2	5330188	-	
2	5340014	+	
3	1289265	-	
8	17651090	-	
8	17686345	+	
6	69766999	+	
8	17654510	-	
8	17658088	-	
8	17677971	-	
3	1392738	+	
3	1592557	+	
3	54997671	+	
1	118196026	+	
8	43064567	-	
8	43067204	-	
1	118207686	+	
8	43099937	+	
8	43108083	-	
8	17682991	-	
8	18029076	+	
8	18022125	-	
8	18048741	-	
8	18052571	+	
8	18073623	-	
7	73319989	+	
8	18079323	+	
8	18112869	-	
8	18114804	+	
8	43237595	-	
1	118375246	+	
1	118350557	+	
7	73323164	-	
7	73323363	-	
7	73323445	-	
1	118334987	-	
1	118346133	-	
1	118358575	-	
5	26161638	-	
8	68315627	+	
8	68309126	+	
8	68309749	+	
5	26181707	-	
7	15001884	+	
5	26193020	-	
8	68309411	-	
3	55071888	+	
8	43321284	+	
8	43318061	-	
3	1866984	+	
3	1856737	+	
3	1848556	-	
4	44797778	+	
4	21386200	+	
1	103787138	+	
4	44821905	-	
7	48827809	+	
4	21383682	-	
8	3823679	-	
4	44823499	+	
8	3855552	+	
4	44826885	-	
3	72901826	+	
4	44833420	-	
3	72900262	-	
4	44836484	+	
8	22109087	-	
7	48844664	-	
7	48865560	-	
4	44853688	+	
4	44866397	+	
7	48886240	+	
1	103799606	+	
4	44859841	-	
1	103802678	+	
4	44884164	-	
1	71614930	-	
8	22452556	+	
4	44888533	+	
1	71645421	+	
8	22456235	+	
4	44905608	-	
1	71641422	-	
2	6096147	+	
2	6038360	+	
2	6087299	+	
2	6082910	+	
8	3883982	+	
3	2231902	-	
4	44909951	+	
1	71695794	+	
1	71710909	+	
4	44911728	-	
4	44914036	+	
1	71736411	-	
2	6091980	-	
1	71739447	+	
4	44920083	-	
4	44924204	+	
8	22546523	-	
4	44935341	+	
1	103870892	-	
8	22548285	-	
8	43547159	+	
4	44930613	-	
4	44940061	+	
7	52593626	-	
4	44937858	-	
4	44945758	+	
7	52598738	+	
6	10839130	+	
6	10824190	+	
6	10845320	+	
6	10864435	+	
4	44942048	-	
7	52663255	+	
4	44947488	-	
4	44951467	+	
8	43700807	+	
8	29396174	-	
3	52792500	+	
3	52856452	+	
3	52838757	+	
5	66017619	-	
5	66021363	+	
4	21471477	+	
5	66074041	+	
4	21470445	-	
5	66154954	+	
5	66159356	+	
1	104006793	-	
8	4042721	-	
8	4072450	-	
8	68818946	+	
7	15770987	+	
1	114263490	-	
8	68875691	-	
5	67081526	-	
4	21639106	+	
4	21634054	-	
1	109859870	-	
1	109892952	+	
5	39385373	+	
1	109944926	-	
7	15955524	+	
8	44209022	-	
1	109956280	-	
8	44211051	+	
8	44212516	+	
5	39514420	-	
5	39517159	+	
8	44263204	+	
5	67228687	+	
5	67225821	-	
7	32620535	+	
7	32721745	-	
6	19671219	+	
8	30193087	-	
8	30194795	+	
8	30201398	-	
7	32757389	-	
1	52136033	-	
8	30215889	-	
8	30225323	-	
6	20355180	-	
6	20356765	+	
6	20368314	+	
6	20376973	-	
6	20383569	+	
6	20381216	-	
5	16805111	-	
6	20400333	+	
6	20397296	-	
5	17026622	-	
6	20411531	+	
5	39656151	-	
6	20416522	+	
6	20413664	-	
8	30393663	-	
8	30393795	-	
8	30422908	-	
8	30435092	-	
6	20420146	+	
7	16277571	-	
5	17883397	+	
5	17812052	+	
5	17913104	+	
5	17997565	+	
5	17977856	+	
1	24426792	-	
6	20431805	-	
7	16298869	+	
8	30497068	-	
6	20434079	-	
1	24428422	+	
5	17833643	-	
6	20517605	+	
1	24431511	+	
5	17844672	-	
6	20515843	-	
1	53634419	-	
5	17909203	-	
6	20529983	+	
5	17915546	-	
6	20540272	+	
5	17928107	-	
6	20538096	-	
5	17944669	-	
2	66446688	-	
5	17977224	-	
2	66524503	+	
5	17995421	-	
6	20544612	-	
5	18006641	+	
5	18003922	-	
6	20560764	+	
5	18028827	-	
5	18044418	-	
5	18048092	-	
6	20570398	-	
5	18051606	+	
6	20590078	+	
5	18060241	+	
6	20586410	-	
8	69359355	-	
6	20608862	+	
6	20607250	-	
4	22359070	-	
6	20616432	-	
6	20662559	+	
6	20666407	-	
6	20668834	+	
1	24936501	-	
5	45377923	+	
1	24953126	-	
6	20861473	-	
1	25005212	-	
1	25009202	-	
1	25027402	-	
6	20882594	+	
1	25035310	-	
6	21022479	-	
1	25055199	-	
1	25164953	-	
1	25195091	-	
2	67189648	-	
1	104902518	-	
1	104919009	-	
1	25313351	+	
1	105172853	-	
1	105224929	+	
7	33845393	-	
1	105243668	+	
7	75466878	+	
7	75465329	-	
7	75515405	+	
5	67860149	-	
5	67965801	-	
6	72282587	-	
6	72283789	+	
7	75655347	-	
5	19082063	+	
6	72388557	+	
6	72387067	-	
6	72393340	+	
6	72390566	-	
5	68066467	+	
6	72396994	+	
6	39095051	-	
5	68080721	+	
7	75901411	+	
7	75898697	-	
1	25585071	+	
1	25583097	-	
1	54512440	+	
7	76426708	+	
1	25763547	+	
3	74031730	-	
3	74036325	+	
6	74350085	-	
1	105737175	-	
7	54325035	+	
6	74389812	+	
6	74402597	+	
7	54296063	-	
6	74411691	+	
7	54305485	-	
7	77064678	+	
7	77308391	-	
3	57046183	-	
1	105842709	+	
7	17150173	-	
7	17184537	-	
7	17191038	-	
7	54445803	+	
7	17198461	-	
7	54459522	+	
7	54456274	-	
7	54468965	-	
7	54472995	+	
1	105900047	+	
6	75457463	+	
7	54631747	+	
5	76604291	-	
2	82272303	+	
5	76616048	-	
5	76630429	+	
5	76628236	-	
5	76634838	+	
1	55356221	+	
1	55364693	-	
1	55390752	-	
1	55394832	+	
1	55414473	+	
1	55435558	-	
1	114859908	-	
1	114864024	-	
3	74125082	+	
4	55584380	+	
4	55571805	+	
4	55542069	+	
3	74287829	-	
1	71973826	-	
3	57588126	+	
3	57587996	+	
3	74294756	-	
3	57687315	-	
2	69455995	+	
2	68392531	-	
2	68427343	+	
3	74371837	+	
3	74368418	+	
3	74347730	+	
3	74359641	+	
2	68458728	+	
3	74342786	-	
3	74350462	-	
3	74352870	-	
4	55705849	-	
7	77779414	+	
4	56033885	-	
3	57828481	-	
7	18022330	-	
3	57830951	+	
1	27807767	-	
1	27817232	-	
4	56210986	+	
4	56207902	-	
4	56216891	-	
3	57952895	+	
4	56219005	+	
4	56223941	-	
4	56227933	-	
4	56236747	+	
4	57386771	+	
2	69683310	+	
4	57525581	-	
8	69467505	+	
8	69461823	+	
8	69468717	+	
8	69470472	+	
2	68895673	-	
2	69806464	-	
2	69813090	+	
2	69809316	-	
2	69814656	-	
2	69817228	+	
1	55795573	-	
1	55800935	-	
1	55802991	-	
2	68950183	-	
3	75364125	-	
3	75377256	+	
3	75377368	+	
3	75396558	+	
3	75420152	+	
3	75430672	+	
1	110662703	+	
3	75722448	-	
3	75771133	-	
3	75809672	-	
3	75935071	+	
10	27415960	-	
10	87321	+	
10	27420403	+	
10	27424338	-	
1	28148995	-	
10	27438609	-	
1	28150759	+	
10	27461741	+	
10	27459222	-	
10	27468927	-	
10	50209879	+	
10	50209852	+	
11	88191	-	
11	96955	-	
10	50325621	-	
11	101010	+	
11	66956185	-	
11	108767	-	
11	66959028	+	
9	56476301	+	
1	74345766	-	
9	56472477	-	
11	5333355	+	
1	74361419	-	
11	5331090	-	
1	74409627	-	
1	74415328	+	
1	74729033	+	
1	74749048	-	
1	74752746	+	
9	17452889	+	
9	17456430	-	
11	332243	-	
11	52366732	-	
9	17638346	-	
1	28417917	+	
1	28389265	+	
1	28384656	-	
9	17957581	+	
9	17942927	+	
5	77502002	+	
1	75146037	-	
9	17972741	+	
5	77499080	-	
1	75286807	+	
1	75319599	+	
9	17986239	+	
9	49797841	-	
2	6637064	-	
9	18103600	+	
9	18110759	+	
9	18116026	+	
9	18133052	-	
9	18151848	+	
11	67314453	+	
11	67314205	-	
11	67316026	-	
2	6739496	+	
10	136817	-	
7	19996518	+	
7	19993198	-	
8	70344746	-	
8	70345380	-	
8	70350186	-	
8	70350469	-	
8	70352222	-	
8	70375189	-	
8	70395745	+	
8	70401274	-	
8	70407522	+	
11	67319681	+	
13	54182451	-	
13	54188013	+	
13	54192380	+	
12	47586017	-	
13	54188608	-	
12	47597090	+	
13	55524389	+	
1	75541173	+	
12	47601317	-	
13	55519853	-	
1	75694062	-	
13	18338040	-	
13	55778044	+	
13	18345289	-	
11	52687871	+	
13	55811521	+	
13	55811844	-	
11	52684203	-	
13	55823791	-	
13	55828179	+	
13	18356048	-	
10	50806124	-	
13	55828486	-	
13	18374130	-	
10	50878779	-	
13	55833516	+	
11	575150	+	
13	18384405	-	
13	55839878	+	
13	55853368	-	
13	18416967	-	
11	52701477	+	
11	52698527	-	
11	641192	+	
12	58459568	-	
11	646956	+	
12	58462859	+	
11	6338807	+	
13	62861115	+	
13	62857814	-	
11	6356289	-	
9	20633484	-	
13	62863232	-	
11	6359135	+	
13	62866564	+	
13	62932747	+	
11	6383621	+	
11	6380482	+	
11	6390934	+	
13	62943431	+	
13	55997543	-	
10	33300198	-	
13	18780346	+	
13	56070280	+	
13	56042364	+	
13	56038688	+	
14	10852264	+	
1	29059419	+	
13	56039811	-	
5	77868009	-	
14	10893673	-	
1	29038860	-	
13	56180169	+	
15	19453363	+	
14	10895523	+	
11	6396925	+	
11	6419410	+	
11	6421197	+	
13	56175854	-	
1	29045707	-	
15	19461980	-	
13	56485940	-	
2	69256608	-	
13	56670354	-	
13	18914078	+	
14	11105973	-	
14	11155406	-	
14	11166501	-	
14	11168086	-	
7	36360125	+	
14	52632155	-	
15	39848294	-	
11	851268	-	
17	63118533	-	
15	39877964	+	
18	49592010	-	
17	56030606	+	
18	49607643	+	
14	11178797	+	
15	49756609	+	
17	56023099	-	
18	49605235	-	
14	11207712	+	
1	115263020	-	
14	53112786	+	
14	52791600	+	
14	53101867	+	
17	56029622	-	
14	11253907	-	
14	31592607	+	
14	31518440	+	
11	7653886	-	
11	7671168	-	
11	7702849	-	
17	56039195	+	
5	49317677	+	
19	32916012	-	
19	32986385	-	
19	33037736	-	
14	31539866	-	
3	84970805	-	
14	52767635	-	
14	31561875	-	
5	49368188	+	
14	52776342	-	
14	31581896	-	
19	32953816	+	
14	52806054	-	
5	49475499	+	
5	49523334	+	
19	32997093	-	
18	44860302	+	
14	52868911	-	
18	44883858	-	
14	52898253	-	
5	2636217	+	
19	33078993	+	
5	2629895	-	
19	33087979	-	
14	53170615	+	
14	53177440	+	
14	53166933	+	
5	2658435	+	
14	32083430	+	
19	33133002	+	
19	33172822	+	
19	33165859	+	
18	54284157	-	
18	54286159	+	
18	45139076	+	
1	75962976	-	
21	23662909	+	
12	47980453	+	
19	47878340	+	
14	11589948	+	
14	11604164	+	
1	115293532	+	
1	115292043	-	
2	70202699	-	
21	23684855	-	
15	19648839	-	
15	19656781	-	
7	37235394	+	
21	18456172	-	
21	23716626	+	
7	37254466	-	
8	50098437	+	
21	18460753	-	
7	37261551	-	
19	34864135	+	
8	50099765	+	
21	18582503	-	
21	18609600	-	
8	50109669	+	
10	27796756	-	
14	11680015	-	
21	18621659	-	
14	11681585	+	
21	18660991	-	
17	57091941	-	
8	50133958	+	
8	50128754	+	
21	18663425	-	
21	18690233	-	
9	19059006	+	
21	18694684	-	
8	50131059	-	
21	18699472	-	
17	63644822	-	
17	63657258	+	
17	63666222	+	
21	11902310	+	
4	58795282	-	
19	51111038	+	
21	18973043	-	
17	63731798	-	
4	58804468	+	
21	18986249	-	
17	63767225	+	
21	19172037	+	
17	63788844	+	
14	54877674	+	
17	57197963	-	
17	63807949	+	
21	19037285	-	
