chr	pos	strand	gene
4	14719308	-	
4	14735505	-	
3	50752669	+	
4	14731616	+	
3	50780718	+	
2	4944418	-	
3	50790209	+	
7	9670900	+	
3	50796618	+	
7	9673944	-	
3	50866404	+	
3	50874586	-	
8	41736556	+	
3	50881143	+	
8	41738284	+	
3	50908048	+	
3	51427621	+	
2	62791106	+	
3	51466909	-	
3	51553131	-	
4	4605175	+	
4	4609218	-	
5	24202127	-	
7	71755606	+	
2	62866672	-	
8	64682095	-	
2	62864147	+	
2	62884367	-	
3	87035	+	
4	70587359	+	
4	70612439	+	
4	70621019	+	
8	27852894	+	
8	27861821	+	
8	27915879	+	
8	27955601	+	
8	17484862	+	
5	64892243	-	
4	70784159	+	
4	70785165	+	
8	27966306	-	
4	70822750	-	
8	65085434	+	
8	65085483	+	
8	65126110	+	
8	65129741	+	
4	70830304	+	
4	70835153	-	
8	65099758	-	
8	65110251	-	
8	65112792	-	
8	65116322	-	
8	65133177	-	
8	65216658	+	
6	6594229	-	
5	36355925	-	
7	31031774	-	
5	36383441	+	
5	36390573	+	
8	28373063	+	
8	28373117	+	
5	36398963	-	
8	65311355	+	
8	65314205	-	
5	36453779	-	
3	52155662	-	
3	52156993	+	
3	52162949	-	
7	46898839	-	
7	46906026	-	
7	46972418	-	
1	118056451	+	
1	113842602	-	
2	63106710	+	
2	63116412	-	
2	80307679	-	
2	63112691	+	
8	42634858	-	
8	42626981	+	
2	80303428	+	
8	42673936	-	
8	42666905	+	
3	52321804	+	
8	42669572	+	
5	24767009	-	
5	24772974	-	
8	42733843	-	
8	42716446	-	
5	24769617	+	
5	24775959	-	
5	24773960	+	
7	10316102	-	
3	538037	+	
3	540953	+	
3	540932	-	
8	65489517	+	
3	678112	+	
3	723136	+	
3	735477	+	
6	38712364	-	
8	28733014	+	
3	879352	-	
5	24872079	-	
6	18806965	+	
3	878294	+	
3	911229	-	
6	18808462	-	
3	907251	+	
3	913331	+	
6	18811120	-	
4	87892968	+	
6	18809395	+	
3	999821	-	
3	999794	-	
3	999597	-	
5	24938833	+	
5	24943116	-	
4	88425257	+	
8	67904161	+	
1	71539072	-	
8	67908820	-	
1	71530908	+	
2	5332621	-	
2	5334951	+	
3	1293758	-	
8	17653718	-	
8	17651122	+	
6	69765788	+	
8	17656447	-	
8	17660268	-	
8	17681210	-	
3	1390666	+	
3	1588998	+	
3	54995534	+	
1	118192287	+	
8	43068124	-	
8	43103508	-	
8	43102717	-	
1	118204930	+	
8	43098650	+	
8	43109775	-	
8	17686345	-	
8	18022060	+	
8	18029076	-	
8	18052544	-	
8	18048743	+	
8	18079323	-	
7	73317772	+	
8	18073625	+	
8	18114102	-	
8	18112884	+	
8	43238834	-	
1	118331693	+	
1	118331761	+	
7	73330624	-	
7	73329516	-	
1	118339167	-	
1	118350614	-	
1	118362636	-	
5	26166433	-	
8	68292307	+	
8	68293242	+	
8	68308241	+	
5	26184616	-	
7	15000501	+	
5	26194971	-	
8	68312233	-	
3	55069389	+	
8	43316885	+	
8	43321276	-	
3	1848556	+	
3	1852399	+	
3	1851254	-	
4	44795843	+	
4	21383261	+	
1	103784868	+	
4	44823507	-	
7	48824756	+	
4	21386197	-	
8	3826455	-	
4	44821905	+	
8	3852457	+	
4	44832435	-	
3	72900045	+	
4	44836504	-	
3	72901959	-	
4	44833420	+	
8	22163668	-	
7	48884280	-	
4	44850947	+	
4	44859841	+	
7	48883546	+	
1	103796102	+	
4	44865467	-	
1	103800145	+	
4	44888539	-	
1	71624180	-	
8	22450958	+	
4	44884164	+	
1	71639560	+	
8	22454155	+	
4	44909957	-	
1	71645421	-	
2	6011291	+	
2	6011703	+	
8	3882912	+	
3	2233289	-	
4	44905608	+	
1	71694363	+	
1	71709300	+	
4	44914051	-	
4	44911728	+	
1	71739447	-	
2	6100959	-	
1	71736418	+	
4	44922429	-	
4	44920084	+	
8	22547850	-	
4	44930266	+	
1	103872941	-	
8	22550169	-	
8	43544614	+	
4	44933707	-	
4	44937855	+	
7	52671723	-	
7	52648787	-	
4	44940366	-	
4	44942048	+	
7	52594440	+	
6	10818306	+	
6	10838823	+	
6	10844959	+	
4	44945754	-	
7	52660794	+	
4	44951784	-	
4	44947488	+	
8	43699644	+	
8	29399111	-	
3	52791399	+	
3	52820377	+	
3	52821427	+	
3	52837552	+	
3	52845823	+	
5	66021363	-	
5	66018897	+	
4	21466977	+	
5	66042690	+	
4	21473390	-	
5	66093493	+	
5	66098713	+	
5	66152819	+	
1	104009082	-	
8	4086933	-	
8	68817750	+	
7	15752165	+	
1	114264737	-	
8	68881645	-	
5	67093958	-	
4	21632982	+	
4	21639098	-	
1	109870880	-	
1	109891114	+	
5	39365921	+	
1	109947336	-	
7	15954174	+	
8	44212544	-	
1	109957377	-	
8	44209022	+	
8	44211335	+	
5	39517166	-	
5	39514420	+	
8	44261273	+	
5	67225819	+	
5	67228162	-	
7	32619192	+	
7	32724988	-	
6	19643936	+	
6	19644491	+	
6	19660035	+	
8	30194795	-	
8	30193093	+	
8	30204801	-	
7	32766160	-	
1	52138758	-	
8	30227520	-	
8	30250356	-	
6	20356841	-	
6	20355248	+	
6	20364616	+	
6	20378662	-	
6	20381216	+	
6	20383563	-	
5	16809924	-	
6	20397291	+	
6	20400333	-	
5	17028270	-	
6	20408341	+	
5	39678459	-	
6	20413651	+	
6	20420146	-	
8	30439574	-	
8	30510689	-	
6	20416591	+	
7	16280088	-	
5	17811223	+	
5	17811256	+	
5	17910184	+	
1	24431073	-	
6	20433199	-	
7	16282027	+	
8	30530238	-	
6	20436257	-	
1	24426826	+	
5	17836736	-	
6	20514944	+	
1	24428847	+	
5	17852792	-	
6	20517590	-	
1	53638961	-	
5	17913034	-	
6	20524302	+	
5	17918859	-	
6	20538095	+	
5	17931471	-	
6	20540268	-	
5	17952932	-	
2	66524903	-	
5	17980794	-	
2	66522189	+	
5	17998899	-	
6	20564175	-	
5	18003226	+	
5	18005042	-	
6	20556753	+	
5	18030749	-	
5	18045802	-	
5	18051590	-	
6	20579026	-	
5	18048104	+	
6	20586398	+	
5	18058389	+	
6	20590134	-	
8	69363485	-	
6	20607185	+	
6	20612094	-	
4	22360209	-	
6	20619007	-	
6	20661261	+	
6	20668833	-	
6	20666408	+	
1	24939979	-	
5	45376835	+	
1	24954867	-	
6	20877212	-	
1	25007088	-	
1	25013006	-	
1	25033344	-	
6	20875648	+	
1	25042271	-	
6	21026426	-	
1	25058823	-	
1	25171882	-	
1	25196853	-	
2	67199514	-	
1	104903606	-	
1	104920465	-	
1	25312143	+	
1	105176854	-	
1	105219044	+	
7	33847760	-	
1	105240933	+	
7	75465326	+	
7	75468587	-	
7	75512561	+	
5	67862198	-	
5	67968940	-	
6	72286081	-	
6	72282587	+	
7	75674060	-	
5	19080888	+	
6	72385473	+	
6	72388557	-	
6	72390484	+	
6	72393143	-	
5	68061927	+	
6	72395180	+	
6	39096235	-	
5	68079693	+	
7	75898688	+	
7	75904112	-	
1	25582957	+	
1	25584881	-	
1	54511202	+	
7	76425404	+	
1	25762269	+	
3	74034106	-	
3	74034081	+	
6	74400628	-	
6	74352845	-	
1	105738642	-	
7	54258873	+	
6	74388493	+	
6	74398139	+	
7	54299489	-	
6	74409803	+	
7	54308185	-	
7	77062306	+	
7	77375489	-	
3	57058954	-	
1	105837522	+	
1	105839440	+	
7	17155178	-	
7	17188351	-	
7	17193692	-	
7	54436015	+	
7	17200749	-	
7	54453433	+	
7	54458807	-	
7	54474041	-	
7	54468965	+	
1	105896592	+	
6	75446430	+	
7	54630276	+	
5	76607597	-	
2	82270455	+	
5	76623422	-	
5	76628224	+	
5	76630431	-	
5	76633312	+	
1	55354270	+	
1	55354590	+	
1	55366578	-	
1	55394832	-	
1	55393723	-	
1	55392636	+	
1	55404272	+	
1	55448291	-	
1	114861953	-	
1	114868007	-	
3	74121483	+	
4	55481996	+	
4	55483058	+	
3	74291587	-	
1	71977027	-	
3	57586988	+	
3	74298354	-	
3	57691426	-	
2	69452239	+	
2	68395045	-	
2	68426020	+	
3	74341799	+	
3	74344640	+	
2	68454483	+	
3	74345151	-	
3	74352174	-	
3	74354973	-	
4	55710224	-	
7	77777703	+	
4	56036542	-	
3	57830954	-	
7	18024812	-	
3	57828491	+	
1	27820219	-	
1	27820250	-	
4	56207898	+	
4	56210986	-	
4	56221332	-	
3	57951514	+	
4	56216914	+	
4	56226850	-	
4	56230910	-	
4	56232836	+	
4	57382822	+	
2	69681519	+	
4	57552816	-	
8	69448892	+	
8	69455785	+	
8	69464940	+	
8	69464974	+	
2	68903160	-	
2	69807855	-	
2	69809308	+	
2	69813090	-	
2	69817230	-	
2	69814656	+	
1	55806607	-	
1	55807170	-	
1	55808000	-	
2	68952403	-	
3	75437148	-	
3	75374842	+	
3	75375838	+	
3	75393749	+	
3	75416888	+	
3	75429603	+	
1	110659913	+	
3	75726226	-	
3	75772348	-	
3	75814137	-	
3	75925900	+	
10	27420408	-	
10	82199	+	
10	27415960	+	
10	27430363	-	
1	28150873	-	
10	27439706	-	
1	28148995	+	
10	27457934	+	
10	27463119	-	
10	27470645	-	
10	50185175	+	
10	50206408	+	
11	95303	-	
11	100950	-	
10	50328910	-	
11	98336	+	
11	66959037	-	
11	109998	-	
11	66956193	+	
9	56472471	+	
1	74349482	-	
9	56476301	-	
11	5331088	+	
1	74390617	-	
1	74367985	-	
11	5333356	-	
1	74415411	-	
1	74411193	+	
1	74706027	+	
1	74752752	-	
1	74749048	+	
9	17450621	+	
9	17500180	-	
11	353759	-	
11	52369773	-	
9	17641018	-	
1	28354549	+	
1	28354796	+	
1	28385813	-	
9	17932378	+	
9	17942898	+	
9	17948564	+	
5	77497784	+	
1	75334915	-	
9	17971675	+	
5	77501995	-	
1	75283235	+	
1	75317722	+	
9	17982774	+	
9	49799704	-	
2	6678063	-	
9	18100666	+	
9	18108776	+	
9	18111488	+	
9	18137622	-	
9	18148795	+	
11	67311656	+	
11	67319700	-	
2	6731243	+	
10	137902	-	
7	19993195	+	
7	19996518	-	
8	70349757	-	
8	70350480	-	
8	70350116	-	
8	70352887	-	
8	70355982	-	
8	70355306	-	
8	70376472	-	
8	70392092	+	
8	70407390	-	
8	70405108	+	
11	67317394	+	
13	54187974	-	
13	54183256	+	
13	54188549	+	
12	47588237	-	
13	54192385	-	
12	47594500	+	
13	55519842	+	
1	75538675	+	
12	47602414	-	
13	55524389	-	
1	75800543	-	
13	18339768	-	
13	55773968	+	
13	18347445	-	
11	52684203	+	
13	55805750	+	
13	55816434	-	
11	52685891	-	
13	55826168	-	
13	55825943	+	
13	18357493	-	
10	50807268	-	
13	55833516	-	
13	18376888	-	
10	50880125	-	
13	55829781	+	
11	572018	+	
13	18390277	-	
13	55837184	+	
13	55857037	-	
13	18419062	-	
11	52698527	+	
11	52701474	-	
11	639610	+	
12	58461250	-	
11	644320	+	
12	58460575	+	
11	6238589	+	
11	6287179	+	
13	62857749	+	
13	62861115	-	
11	6359140	-	
9	20634560	-	
13	62866564	-	
11	6356289	+	
13	62863233	+	
13	62928535	+	
11	6379069	+	
11	6380587	+	
11	6382290	+	
13	62939636	+	
13	56001318	-	
10	33305988	-	
13	18769328	+	
13	55997548	+	
13	56039826	+	
13	56035883	+	
14	10850412	+	
1	29037724	+	
13	56044834	-	
5	77869202	-	
14	10895520	-	
1	29043446	-	
13	56175847	+	
15	19448984	+	
14	10893690	+	
11	6383763	+	
11	6396797	+	
11	6396946	+	
11	6403171	+	
11	6417155	+	
13	56180181	-	
1	29049561	-	
15	19465124	-	
13	56487361	-	
2	69259561	-	
13	56671742	-	
13	18910213	+	
14	11168065	-	
14	11169974	-	
14	11252260	-	
7	36354371	+	
14	52634095	-	
15	39849355	-	
11	883037	-	
17	63119565	-	
15	39874769	+	
18	49601154	-	
17	56023095	+	
18	49605235	+	
14	11176314	+	
15	49754478	+	
17	56025994	-	
18	49607641	-	
14	11205615	+	
1	115264300	-	
14	52749800	+	
14	52980102	+	
14	52992971	+	
17	56032646	-	
14	11257479	-	
14	31516225	+	
11	7778348	-	
11	7800741	-	
17	56034902	+	
5	49251503	+	
19	33086410	-	
14	31545790	-	
3	84972839	-	
14	52770164	-	
14	31563453	-	
5	49289961	+	
5	49343754	+	
5	49360635	+	
14	52778386	-	
14	31583634	-	
19	32951248	+	
14	52808764	-	
5	49398637	+	
5	49440245	+	
19	33000774	-	
18	44857029	+	
14	52871875	-	
18	44887289	-	
14	52901148	-	
5	2629886	+	
19	33074944	+	
5	2635326	-	
19	33127989	-	
14	53150603	+	
14	53165258	+	
5	2655874	+	
14	32081735	+	
19	33128108	+	
19	33128782	+	
19	33131017	+	
19	33153716	+	
18	54286165	-	
18	54284157	+	
18	45137668	+	
1	75963977	-	
21	23659350	+	
12	47977775	+	
19	47874439	+	
14	11588295	+	
14	11599125	+	
1	115292035	+	
1	115293532	-	
2	70207462	-	
21	23686033	-	
15	19660369	-	
15	19657614	-	
7	37234160	+	
21	18457750	-	
21	23712739	+	
7	37257796	-	
8	50097085	+	
21	18463950	-	
7	37263016	-	
19	34862477	+	
8	50098458	+	
21	18586675	-	
21	18616918	-	
8	50104306	+	
10	27804324	-	
14	11681585	-	
21	18625211	-	
14	11680016	+	
21	18663196	-	
17	57095400	-	
8	50113054	+	
8	50113358	+	
21	18666177	-	
21	18691356	-	
9	19055925	+	
21	18697579	-	
8	50134486	-	
21	18702711	-	
17	63662227	-	
17	63655974	+	
17	63662052	+	
21	11898571	+	
4	58813345	-	
19	51109179	+	
21	18974485	-	
17	63734614	-	
4	58801024	+	
21	18992221	-	
17	63762782	+	
21	19033815	+	
17	63785211	+	
14	54823960	+	
14	54834027	+	
17	57200319	-	
17	63803807	+	
21	19039908	-	
17	57348979	+	
17	63811528	+	
21	19047541	-	
4	58876726	-	
4	58902387	-	
4	58903045	-	
