chr	pos	strand	gene
2	142892036	+	
2	147812346	+	
1	127316413	-	
2	142892150	+	
2	148490781	-	
1	39055926	-	
1	127609383	+	
1	127620834	+	
1	39040261	-	
2	148725364	+	
2	144639258	+	
2	144639381	+	
1	133187153	-	
2	153565968	-	
1	39338405	+	
2	144639555	+	
1	134305988	-	
1	41198101	-	
1	134552919	+	
1	43832779	+	
2	154163120	-	Sptssb
1	135165593	-	
1	46069072	-	
2	149713790	-	
2	164207502	+	
2	149753352	-	
2	149721833	-	
2	149717600	-	
2	149714943	-	
1	135478400	+	
1	135478488	+	
2	150198030	+	
1	135773248	-	
2	150213801	+	
1	46682852	-	
2	172423316	-	
1	135774440	-	
2	172422136	-	
1	46813161	-	
2	172422813	-	
2	172422854	-	
1	46811220	+	
2	173604419	-	
1	53208056	+	
2	160562499	+	
1	137792043	+	
2	173641316	-	
1	137792047	+	
2	160569793	+	
1	137792170	+	
2	160576865	+	
1	53270116	+	
2	173750751	-	
2	168280288	+	
1	53273179	+	
1	140662130	+	
1	140662229	+	
2	174602372	-	
1	53370718	+	
2	174604360	-	
1	143287106	+	
2	174694783	-	
1	143953491	-	
1	53549480	-	
2	169827951	+	
2	175189647	+	
1	147176315	+	
2	169828625	+	
1	53623539	-	
2	169829033	+	
2	169830003	+	
2	175198552	-	
2	169833167	+	
1	53749590	-	
2	175828260	-	
1	150276211	-	AABR07004733.2
2	175827520	+	
2	173499695	+	
2	173499727	+	
1	150688341	-	
2	173499745	+	
1	53818753	-	
2	176111984	+	
1	53818635	-	
1	150717855	-	
2	182539663	-	
2	176176604	+	
2	182540248	-	
1	152953799	+	
1	55052378	+	
1	152976318	-	
1	55062085	-	
2	180251264	+	
1	153135576	-	
1	55796800	+	
2	182804925	+	Cdc42se1
2	182807469	+	Cdc42se1
1	56005752	+	
1	154032905	+	
1	154036406	+	
1	56660561	+	
2	182089092	+	
2	182089832	+	
1	154250049	+	
2	183878280	+	
1	59898651	+	
2	183882751	+	
1	154252056	-	
1	60028843	+	
1	60039429	-	
1	154470406	-	
2	182232284	-	
2	184846378	-	
2	182233998	-	
2	184846322	-	
1	60539102	-	
1	60808048	+	
2	182377347	-	
1	61111661	+	
2	182593209	+	
2	184836764	+	
1	61565982	-	
1	154571633	-	
2	184837274	+	
1	62431050	-	
2	182733666	+	
2	184839261	+	
2	184844744	+	
1	62949645	-	AABR07001942.1
1	65323909	+	
2	185576800	+	
1	154523830	+	
2	185576871	+	
1	154523876	+	
1	66758905	-	
1	154535846	+	
1	67624483	+	
2	189048988	+	
2	189050361	+	
1	68845860	+	
1	154863408	+	
2	189050402	+	
1	154868021	+	
1	73402846	-	
1	155708486	+	
1	73498455	-	
2	191242490	-	
2	191239609	-	
2	191240147	-	
1	73550741	+	AABR07002066.2
1	157101896	+	
1	73565662	+	
1	157604412	+	
1	73756945	+	
1	157883137	-	
1	161206149	+	
2	182758450	-	
1	161208469	+	
1	75709706	+	
1	163786459	-	
1	76207525	+	
1	164171180	+	
2	182809751	-	
2	182809451	-	
1	76239232	+	
2	182807796	-	
2	182805476	-	
1	164965597	-	
2	182795790	+	
1	76415376	+	
2	182813608	-	
2	182970812	-	
2	182977939	-	
1	165239558	-	
1	165206183	-	
1	165238015	-	
1	165239593	-	
2	182977556	+	
2	182980216	+	
2	182986395	+	
1	165239163	+	
2	183230771	-	
1	76604724	-	Selenow
1	165240789	-	
1	76604511	-	Selenow
2	183368161	+	
1	76604722	-	Selenow
1	165348811	+	AABR07005031.3
2	183415673	-	
1	76599464	+	Selenow
2	183842051	+	
1	78522980	+	
1	167724003	+	
1	167724869	+	
2	184994898	-	
1	78978434	-	
2	185284592	-	
1	170790706	+	
1	79226478	-	
2	186233058	-	
1	173455267	+	
1	79715896	+	AABR07002683.1
2	188998664	+	
1	174509578	+	
1	79717088	+	
2	189456553	+	
1	177720271	-	
2	190890626	+	
1	179912975	+	
1	79831940	+	
1	79835345	+	
2	190892743	-	
1	181008230	-	
1	181057988	-	
2	192123073	+	
1	80724326	+	
1	80724373	+	
1	80724553	+	
2	192541414	+	
1	80791212	-	
2	192596169	+	
1	80826072	+	
2	192609040	-	
1	181215530	-	Nupr1l1
1	81001070	+	
2	193424032	-	
1	181215439	-	Nupr1l1
2	194065301	+	
1	81112177	+	
1	181213368	+	
2	194939784	-	
1	81301536	-	
1	181883788	+	
2	195780799	+	
1	82183173	+	
2	196188993	+	
1	181903156	+	
1	181904255	+	
1	82356865	-	
2	196393353	-	
1	82384549	+	
1	181975872	-	
1	181972284	-	
2	196496885	+	
1	83272734	-	
2	196496994	+	
1	181975997	-	
1	83546734	-	
2	196562366	+	
1	181976176	+	
2	196570009	+	
1	182082381	+	
2	196586744	-	
2	204384143	+	
1	183320897	-	
2	209360148	-	
1	188430024	-	
2	209360280	+	
1	189983768	-	
2	209792714	-	
1	243438450	+	
2	209794717	-	
1	191962623	+	
1	243938733	-	
1	243932736	+	
1	191986286	-	AABR07005965.1
1	191985406	-	AABR07005965.1
1	244135543	+	
1	194986924	+	
1	246156548	-	
2	209793632	+	
2	209794180	+	
2	209794192	+	
1	197713271	-	
1	246529640	-	
2	209794541	+	
1	252538283	-	
1	200101818	+	
1	258339474	-	AABR07007088.1
1	200195650	-	
2	210394094	-	
2	210393337	-	
1	201305680	+	
2	210392943	-	
1	258558618	+	
1	202047792	-	
1	258559181	+	
1	258560166	+	
1	258562841	-	
2	219975493	+	
1	258606618	-	
1	202074812	-	
1	259666338	+	
2	226850199	+	
1	31564	+	
2	229876137	-	
2	229871769	-	
1	203300654	+	
1	203669723	-	
2	209826790	-	
2	210308252	+	
2	210347097	-	AABR07013165.1
2	210321900	-	AABR07013165.1
2	210345815	-	
2	210740347	-	
2	210776647	+	
2	211055815	-	
2	212510833	+	
2	223749955	-	
2	223749135	-	
2	224113083	+	
2	226593942	-	
2	226778174	-	
2	226887654	-	
2	229872928	+	
2	231531780	+	
2	231544601	+	
2	235125310	+	
2	235887993	-	
2	240976671	-	
2	489936	-	
2	602433	+	
2	604038	+	
2	605768	+	
2	720070	+	
2	731224	-	
2	787844	-	
2	787261	-	
2	770871	-	
2	1035618	-	
2	988550	-	
2	3053658	-	
2	3568013	+	
2	5189793	-	
2	13442786	+	
2	13973185	+	
2	20869527	+	
2	25596949	+	
2	25599955	-	
2	28020090	+	
2	30079143	+	
2	30207529	+	
2	30931621	+	
2	31489995	-	
2	31484187	+	
2	31616918	-	
2	35118575	+	
2	35130998	+	
2	38343050	+	
2	39526936	-	
2	39511629	-	
2	39511979	-	
4	161435622	+	
4	161435861	+	
4	161495636	-	
4	161711971	+	
4	161718219	-	
4	162637088	+	
4	162679861	+	
4	162973039	-	
4	162980187	-	
4	166105325	+	
4	167086665	+	
4	167088425	-	
4	21755112	-	
4	21698346	+	
4	21709402	+	
4	21736359	+	
4	21742978	+	
4	29896072	+	
4	29912361	+	
4	29912712	+	
4	29978739	+	
4	30021405	-	
4	30036757	-	
4	45616702	-	
4	45574716	-	
4	45570430	-	
4	59677970	-	
4	59690626	-	
4	59724004	-	
4	59807649	-	
4	59807655	-	
4	59815882	+	
4	59815884	+	
4	59815948	+	
4	59874018	+	
4	59935723	+	
4	59857395	-	
4	59972662	-	
4	60002351	-	
4	59970654	-	
4	68627859	+	
4	68639519	+	
4	101438332	-	
4	101445942	-	
4	116080661	+	AC095078.1
4	116080690	+	AC095078.1
4	116083457	+	AC095078.1
4	118917944	+	
4	118918159	+	
4	118918502	+	
4	118919124	+	
4	120658316	-	
4	120654343	-	
4	120652489	-	
4	122156684	+	
4	122166381	+	
4	125762929	-	
4	125756954	-	
4	132154423	+	
4	132169500	+	
4	133598142	-	
4	133582794	-	
4	133598863	-	
4	141528665	-	
4	141571488	-	
4	146295421	+	
4	146296485	+	
4	159276957	-	
4	159278626	-	
4	159244152	-	
4	159692969	-	
4	159692637	-	
4	161436055	-	
4	161419446	-	
4	161446081	-	
4	161863599	+	
4	161863630	+	
4	161863635	+	
4	161863656	+	
4	161889657	-	
4	161882840	-	
4	162553439	+	
4	162564978	+	
4	162566997	+	
4	162645264	-	
4	162666256	-	
4	162675008	-	
4	162667999	-	
4	162674975	-	
4	167268298	-	
4	167640912	+	
4	167652279	+	
4	167673152	-	
4	169385811	-	AABR07062350.1
4	169887327	-	
4	169953943	+	
4	169971383	-	
4	170560269	-	
4	179434661	-	AABR07062513.1
4	179433503	-	AABR07062513.1
4	179435003	+	
4	180028278	+	
4	181911455	+	
4	182367222	+	
4	182629379	+	
4	2859461	+	
4	5558637	-	
4	5556703	+	
4	5889614	-	
4	5888374	+	
4	6443923	+	
4	6445954	+	
4	6952395	-	AABR07059002.1
4	11728481	+	
4	11773480	-	
5	46633793	-	
5	46630225	-	
5	47409704	+	
5	47654905	-	
5	47693938	-	
5	55799761	-	
5	57272877	-	
5	60859171	+	
5	70168476	+	
5	72101129	-	
5	73863012	-	
5	74076752	+	
5	74635331	+	
5	75897478	-	
5	77015119	-	
5	77014820	-	
5	78731885	+	
5	78733478	+	
5	78735870	-	
5	82527980	+	
5	83992614	-	
5	93020918	-	
5	97817832	-	
5	104003369	+	
5	106877035	+	
5	109014699	-	
5	109009276	+	
5	109324185	-	
5	109318001	-	
5	109317814	-	
5	109314642	-	
5	109360516	-	
5	109852039	-	
5	109863727	+	
5	110179862	+	
5	110180818	+	
5	111754729	-	
5	111673171	-	
5	113587099	-	
5	113586602	-	
5	114233852	-	
5	115118494	-	
5	118392796	+	
5	118392805	+	
5	118896305	-	
5	118900661	-	AABR07049491.1
5	118905200	-	
5	119058092	+	
5	123530978	+	
5	124243158	-	
5	124803546	-	
5	128154448	-	
5	128154171	+	
5	128154782	+	
5	129416650	+	
5	129417713	+	
5	129418602	+	
5	129656133	-	
5	130115700	+	
5	130596985	-	
5	131201302	+	
5	131458830	+	
5	131817033	-	
5	131950545	+	
5	131951303	+	
5	133318870	-	
5	133340601	+	
5	134191550	-	
5	137989617	-	
5	138131975	+	
5	138494200	-	
5	141366115	+	
5	142089227	+	
5	142091411	-	
5	142317979	+	
5	144029656	-	
5	144238211	+	
5	144419012	+	
5	144504388	+	
5	144544704	+	
5	145217884	+	
5	145540424	+	
5	145540901	+	
5	145800053	-	
5	146493637	-	
5	146495039	-	
5	146493681	-	
5	149283713	-	
5	149283843	-	
5	149282742	-	
5	149276549	-	
5	151367485	-	Micos10
5	151345015	-	Micos10
5	4793522	+	
5	4793585	+	
5	4793982	+	
5	4800152	+	
5	4856535	-	
5	16392044	-	
5	46586923	-	
5	46573733	-	
5	46583196	-	
5	46586810	-	
5	56520627	-	
5	59395068	-	
5	147551405	+	
5	59395102	-	
5	147637202	+	
5	60475774	+	
5	147650935	+	
5	149533651	+	
5	71305849	+	
5	150929262	+	AC118094.1
5	71319307	+	
5	151010267	-	
5	151009865	-	
5	152948234	+	
5	153989605	+	
5	153994478	-	
5	155934794	+	AABR07048992.1
5	73856000	+	
5	73856162	+	
5	73856548	+	
5	73856969	+	
5	157696724	+	
5	157699961	+	
5	83960828	+	
5	157744143	-	
5	89243990	+	
5	158519084	+	
5	89251918	+	
5	159888433	-	
5	103372237	-	AABR07049134.4
5	160022402	-	
5	106613984	+	
5	160127228	+	
5	160133514	+	
5	109865568	-	
5	160221773	+	
5	160228351	+	
5	160568342	-	
5	160741995	-	
5	164703077	+	
5	109897752	+	
5	164704485	+	
5	109897836	+	
5	109898203	+	
5	166207130	+	
5	109898438	+	
5	2616749	-	
5	3149101	-	
5	4351878	+	
5	4359524	+	
5	4947292	-	
5	8981492	-	
5	9441719	-	
5	12690737	-	
5	14990436	+	
5	16903139	-	
5	16956592	-	
5	16972803	+	
5	18021331	-	
5	19329413	+	
5	23022095	-	AABR07047191.1
5	110110955	-	
5	24855763	-	AABR07047237.1
5	110223146	-	
5	24842587	-	AABR07047237.1
5	110250770	-	
5	110224922	-	
5	25675571	+	
5	110822011	-	
5	32307240	-	
5	46569288	+	
5	120012574	-	AABR07049503.1
5	46574277	+	
5	120008619	-	AABR07049503.1
5	120012508	-	AABR07049503.1
5	121078045	-	
5	121069296	-	
5	133318857	+	
5	133325271	+	
5	133325373	+	
5	133516462	+	
5	136081970	+	
5	142061504	-	
5	142063204	-	
6	123978469	-	AABR07072539.4
6	123978213	-	AABR07072539.4
6	123974941	-	AABR07072539.4
6	123978397	-	AABR07072539.4
6	123976597	-	AABR07072539.4
6	123977005	-	AABR07072539.4
6	123983010	+	
6	123983775	+	
6	124365829	+	
6	129708074	+	
6	129708206	+	
6	130305972	+	
6	130476825	-	
6	130967437	-	
6	132032195	-	
6	134947110	+	
6	134950509	-	
6	2002252	-	
6	3122259	+	
6	7539156	+	
6	9064425	+	
6	9064573	+	
6	9648597	-	
6	10495268	+	
6	10516336	+	
6	11472327	-	
6	11471654	+	
6	11471899	+	
6	14088471	-	
6	14084645	-	
6	14111185	-	
6	14095208	-	
6	14149061	-	
6	22029049	-	
6	23903512	-	
6	23957064	-	
6	24850005	+	
6	25133216	+	
6	25430064	+	
6	25561021	+	
6	26068623	+	
6	26153468	-	
6	27566083	-	
6	27808890	-	
6	31363548	+	
6	31374053	+	
6	34624026	+	
6	41471033	-	
6	41704001	+	
6	44007070	-	
6	46175389	-	
6	47924962	+	
6	48104941	-	
6	48960883	+	
6	49601606	+	
6	49616367	+	
6	49638717	+	
6	52471478	-	
6	54383263	+	
6	56435225	+	
6	56481164	-	
6	57195249	+	
6	57317897	-	
6	57317877	-	
6	72071856	-	RGD1559724
6	74000036	+	
6	84449162	-	
6	84398620	-	
6	87710487	-	
6	88958917	+	
6	89475108	+	
6	91011083	+	
6	94446646	+	AABR07064867.2
6	98817086	-	
6	101246318	-	
6	102123089	-	
6	107140696	-	
6	107132369	-	
6	117998876	+	
6	118464640	-	
6	119513072	+	
6	119524950	-	
6	120996721	-	
6	123390221	+	
6	123390460	+	
6	123712737	-	
6	130586311	-	AABR07065590.1
6	14075793	+	
6	14115706	+	
6	14118975	+	
6	14121129	+	
6	14904196	-	
6	14903918	-	
6	23600171	+	
6	23609955	+	
6	27529536	-	
6	27528329	-	
6	31362028	-	
6	31358846	-	
6	31358049	-	
6	31393218	-	
6	40144187	-	
6	40142293	-	
6	45526792	+	
6	45527299	+	
6	51654754	-	
6	51652089	-	
6	61275205	+	
6	61275299	+	
6	61275452	+	
6	65424821	+	
6	65488477	+	
6	82589978	-	AABR07064584.1
6	82377492	-	AABR07064584.1
6	84449134	+	
7	130058256	-	
7	130216614	-	
7	130256056	+	
7	130852138	+	
7	131057500	+	
7	131057867	+	
7	131151036	+	
7	131714331	-	
7	132347042	+	
7	132360006	-	AC119007.5
7	132356627	-	AC119007.5
7	132357224	-	AC119007.5
7	132359559	-	AC119007.5
7	132361770	+	
7	132898475	-	
7	133770671	-	
7	134736165	+	
7	369191	-	
7	366666	+	
7	385136	-	
7	417250	-	
7	413869	-	
7	821177	+	
7	868239	+	
7	1086195	-	
7	1200816	-	
7	1470704	-	
7	1783643	+	
7	7253425	-	
7	7899773	-	
7	8331685	-	
7	8389818	-	
7	8697521	+	
7	8697530	+	
7	8711521	+	
7	8714843	+	
7	8721371	-	
7	8727375	+	
7	8728485	+	
7	8809910	-	
7	9305038	+	
7	9309750	-	
7	9951428	+	
7	12074512	-	
7	12622899	+	
7	15131737	-	
7	15231454	+	
7	15976445	+	AABR07056390.1
7	15995705	+	AABR07056390.1
7	16002524	+	AABR07056390.1
7	16153505	-	
7	16357302	-	
7	16394172	-	
7	16421650	-	
7	16493048	-	
7	16492567	+	
7	17247412	-	
7	17250869	-	
7	17255554	-	
7	17255168	+	
7	17858143	+	
7	18843105	+	
7	20306879	+	
7	20306928	+	
7	20527835	-	
7	22915213	+	
7	22915827	+	
7	24308882	-	
7	25678448	+	
7	27818526	-	
7	29201691	-	
7	29202301	-	
7	30721693	-	
7	31354476	+	
7	33732144	+	
7	34603277	+	
7	37260282	-	
7	38177340	+	
7	38187644	-	
7	46203767	+	
7	46289794	-	
7	47512996	-	
7	48309248	+	
7	50902607	-	
7	50957863	-	
7	52119551	+	
7	52574529	+	
7	52574547	+	
7	52574649	+	
7	52793500	+	
7	52798264	+	
7	53001825	-	
7	53457014	+	
7	59527851	+	
7	61044761	-	
7	61051109	-	
7	61156774	+	
7	61156777	+	
7	62708952	+	
7	62787126	-	
7	62804991	-	
7	63538785	-	
7	63703803	+	
7	65651363	-	Rpl30
7	67753086	-	
7	67753442	-	
7	67749390	-	
7	67744797	-	
7	67752287	-	
7	68964515	+	
7	69378437	-	
7	69374118	-	
7	86093822	-	
7	87058574	+	
7	87060263	-	
7	89129146	-	AABR07057997.1
7	89396723	-	
7	89548622	+	
7	89549359	+	
7	89729676	-	
7	90258147	-	
7	90383054	+	
7	90388716	-	AABR07058017.2
7	90406762	-	AABR07058017.2
7	90833380	-	
7	95760528	-	
7	95741941	-	
7	98397608	+	
7	100055504	-	
6	89483641	-	
6	89483514	-	
6	101388437	+	
6	101388480	+	
6	101390832	+	
6	101402341	+	
6	103843353	-	
6	103840359	-	
6	103854412	-	
6	107062767	-	
6	109936673	-	
4	11773595	+	
4	14106051	+	
4	17318117	+	
4	17345542	-	
4	17345511	-	
4	17344654	-	
4	28612371	+	
4	30642554	+	
4	32059903	+	AC094253.1
4	32637292	-	
4	35966100	-	
4	42143409	-	
4	47008457	-	
4	57871110	+	Hilpda
4	58118127	-	
4	59084490	-	
4	59076865	+	
4	59229686	-	
4	59661159	+	
4	59845794	-	
4	62593370	+	
4	62776700	-	
4	63927513	+	
4	63927562	+	
4	63929481	+	
4	63939463	-	
4	65379121	+	
4	67436558	+	
4	67974492	-	
4	69784424	+	
4	71757812	+	
4	77229023	-	
4	77296843	-	
4	78274962	+	
4	79523449	+	
4	79654182	+	
4	80678224	+	
4	81128025	+	
4	81647412	+	
4	86219008	-	
4	90154178	-	
4	98412580	-	
4	101412441	+	
4	102689574	+	
4	102704399	+	
4	103378414	-	
4	104671250	+	
4	105294156	-	
4	115176553	-	
4	115171313	+	
4	115284059	+	
4	115637718	+	
4	116083562	-	
4	116260493	+	
4	116277138	-	
4	117675777	+	
4	117676164	+	
4	117676279	+	
4	117752151	-	
4	118416639	-	
4	118416628	-	
4	118411895	-	
4	118409868	-	
4	118786092	-	
4	118785202	-	
4	118921582	-	
4	118965554	-	
4	119016421	+	
4	119018742	+	
4	119837519	+	
4	122390803	-	
4	122575603	+	
4	124683513	-	
4	124713179	+	
4	124713451	+	
4	125686239	+	
4	125697538	-	
4	128632374	-	
4	128665305	-	
4	128664287	-	
4	128687817	-	
4	130100873	+	
4	130109975	-	
4	130130727	+	
4	130135314	+	
4	130157322	-	
4	130223729	-	
4	131560792	+	
4	133659889	-	
4	137093889	+	
4	138794267	-	
4	139720012	+	
4	139752961	+	
4	145824893	+	
4	147579347	-	
4	148115794	+	
4	148186208	-	
4	148172141	-	
4	151062964	-	
4	151061868	-	
4	151051166	+	
4	151061589	+	
4	151192385	-	
4	153056073	+	
4	153533698	-	
4	154317303	-	
4	154439978	-	
4	156038016	-	
4	156038677	-	
4	157058193	+	AABR07062026.1
4	157241583	+	AC128967.3
4	157387023	-	
4	157787613	+	
4	159375160	-	
4	159499068	+	
4	159516650	+	
4	159638233	-	
4	159808068	+	
4	161053061	-	
4	161161301	-	
9	59930584	-	
9	59930408	-	
9	68493658	-	
9	68505243	-	
9	76940321	-	
9	93917147	-	
9	93949791	-	
9	97231746	+	
9	97254157	+	
9	100550032	+	AABR07068554.1
9	103220207	+	
9	103827364	-	
9	104733730	+	
9	105384230	-	
9	105772713	-	
9	105791235	-	
9	105812119	+	
9	105812850	+	
9	105974476	-	
9	106026682	-	
9	109312602	-	
9	109321450	-	
9	109322604	+	
9	111069241	-	
9	111386455	+	
9	111515706	+	AABR07068799.1
9	111574479	+	
9	114109922	+	
9	543820	-	
9	1371010	-	
9	4772982	-	
9	11573945	-	
9	13631837	+	
9	14112312	+	
9	14128702	+	
9	14154132	-	
9	14426290	-	
9	14426163	-	
9	15848983	+	
9	15855171	+	
9	15855296	+	
9	17650461	-	
9	17711740	+	
9	19909651	-	
9	19851202	-	
9	20032253	+	
9	23419225	+	
9	23830185	+	
9	23832820	-	
9	25721547	+	
9	26416745	-	
9	26411492	+	
9	33050682	-	
9	33245537	-	
9	36699429	+	
9	38502744	+	
9	38502957	+	
9	38503699	+	
9	41232898	+	
9	41829950	-	
9	41826914	+	
9	42326749	+	
9	44944360	+	
9	48233919	-	
9	49615312	-	
9	50078327	+	
9	55342502	+	
9	55359467	+	
9	55973119	-	
9	55970994	+	
9	56486296	+	
9	58570594	+	
9	58949768	-	
9	58949608	-	
9	60129134	-	AABR07019088.1
9	60249334	+	
9	60250017	+	
9	60250681	+	
9	60253493	+	
9	61307278	-	
9	61743926	-	
8	89852082	+	
9	61741823	+	
8	90603905	-	
9	62295706	+	
8	96634870	+	
9	64447249	+	
8	99216863	+	
9	64452865	+	
8	103588475	-	
8	104900657	-	AABR07071383.1
9	65526494	+	
9	65557487	+	
9	65557605	+	
8	108988590	+	
8	109030879	+	
9	65999948	+	
9	66031312	+	
8	109263313	+	
8	109687589	+	
9	66060374	+	AC111319.1
8	109690678	-	
9	66164625	+	
8	110508213	+	
9	68307510	-	
8	111818193	-	
9	68310275	+	
9	73291811	-	
8	116110811	+	
8	116174645	+	
9	74292684	-	
8	118208156	+	
9	76457883	-	
8	118235396	+	
9	76665487	-	
8	118264022	-	
8	119176567	-	
9	76730724	-	
9	76720475	-	
9	76730813	-	
8	119605149	+	AABR07071739.1
9	76726164	+	
8	119719882	+	
9	78511403	+	
9	84007705	-	
8	119868835	-	
8	119859347	-	
8	119858624	-	
9	84125192	+	
9	86275635	+	
8	120203315	-	AABR07071747.1
9	87075585	-	
8	121597319	+	Krbox1
8	121598802	+	Krbox1
9	98455192	-	
8	123508346	-	
9	98454685	-	
8	889638	+	
8	2461447	+	
9	98493414	+	
9	98498387	+	
8	4920851	-	
9	98498392	+	
9	98510976	+	
9	98517503	+	
8	5206759	-	
8	5206113	-	
9	105816652	-	
9	105816534	-	
8	10055175	-	
8	10098519	-	
9	110856809	+	
9	110865671	+	
8	11348655	+	
8	11352113	-	
9	1046547	+	
9	1046558	+	
9	1047799	+	
8	11598586	-	
8	15400520	+	
9	2922092	-	
8	15742056	+	
8	18914461	+	
8	18916548	-	
8	20499124	+	
9	3111137	+	
8	20689502	+	
9	3111358	+	
9	3111604	+	
9	3111701	+	
8	20692557	-	
9	3507130	-	
9	3506683	-	
8	22163827	+	
8	23688483	-	
9	5505952	-	
8	29911090	+	AABR07069587.2
8	33524481	+	
8	33775129	-	
9	16822174	+	
8	34684180	+	
8	34684728	+	
9	25551719	+	AABR07067076.1
8	34916783	-	
8	35959470	-	
9	33222263	+	
9	33223845	+	
9	33243340	+	
9	33244995	+	
9	33245005	+	
8	36072201	+	
8	38195464	+	
9	44975934	+	
8	38216822	+	
9	44976299	+	
8	38251092	+	
9	48229431	+	
9	48229440	+	
9	48229463	+	
8	38310841	+	
9	54836695	+	
9	54849675	+	
8	40657024	-	
8	41793819	+	
8	41886463	-	
9	59008776	+	
9	59008815	+	
9	59008823	+	
9	59008825	+	
9	59009785	+	
10	42512230	-	
10	44177651	-	
10	44242747	-	
10	44652340	-	
10	44643924	+	
10	45245754	+	Gid4
10	45590410	+	
10	45824830	-	
10	46548457	-	
10	47591061	-	AABR07029768.2
10	47625390	-	AABR07029768.1
10	48625136	+	
10	49494693	+	
10	49554528	-	
10	49515303	-	
10	49835784	-	
10	51650386	+	
10	53666998	-	
10	54090311	+	
10	54268536	+	
10	54921688	-	
10	54918137	+	
10	55542774	+	
10	58896825	-	
10	59688616	-	
10	60574757	-	
10	60567477	-	
10	60891509	+	
10	62374209	-	
10	62380096	-	
10	64539078	-	
10	64536688	+	
10	65398879	-	
10	67893374	+	
10	68092746	+	
10	69743457	+	
10	72390923	+	
10	72392185	-	
10	72786033	+	
10	72786650	+	
10	72854687	+	
10	72856878	+	
10	75301877	+	
10	91575084	-	
10	91575269	-	
10	5126464	+	
10	5128345	+	
10	5128368	+	
10	11526367	-	
10	11526518	-	
10	12614081	-	
10	12613576	-	
10	19410334	-	
10	19410297	-	
10	19385906	-	
10	19413510	+	
10	36121077	+	
10	36122433	+	
10	36123351	+	
10	44167681	+	
10	44172513	+	
10	44183369	+	
10	65397702	+	
10	65399517	+	
10	65404018	+	
10	68735857	-	AABR07030147.1
10	68734955	-	AABR07030147.1
10	72797069	+	
10	72797070	+	
3	156369912	+	
3	156394687	-	
3	157193604	+	
3	157193968	+	
