chr	pos	strand	gene
1	107635410	+	TEAD2
1	116855941	-	ZNF529
1	102037377	+	
1	43350188	-	MTRF1L
1	43350213	-	MTRF1L
1	86302240	+	ABHD17B
1	116829615	+	ZNF382
1	116856050	+	ZNF382
1	119262261	+	PEPD
1	119269712	+	PEPD
1	15106347	-	CDH20
2	34142371	+	ADARB2
1	99747883	+	ZNF484
1	1175952	-	ATP9B
1	1166720	-	ATP9B
1	112158850	+	XRCC1
1	112159016	+	XRCC1
1	102068954	-	ZNF71
1	102065345	-	ZNF71
1	102069027	-	ZNF71
1	64864866	+	NCOA7
1	64875519	+	NCOA7
1	65008628	+	NCOA7
1	43448494	-	RGS17
1	43448171	-	RGS17
1	107656271	-	
1	107656750	-	
1	99887797	-	MFSD14B
1	102051293	+	
2	60303780	+	AMFR
1	119377158	-	CEBPG
2	23767912	-	OPTN
1	116940997	-	ZNF461
1	116924681	-	ZNF461
1	116937911	-	ZNF461
1	44156501	+	OPRM1
1	102093129	-	ZNF470
1	99945887	+	
1	86395688	+	CEMIP2
2	23849972	+	CCDC3
1	112189316	-	ZNF575
1	119506605	+	SLC7A10
1	116958921	+	
2	76934863	-	KDM1A
1	102121465	-	ZFP28
1	99998932	-	
1	107828249	-	TRPM4
1	100001086	+	
1	102141225	-	
1	1234659	-	SALL3
2	55265213	+	MCCC2
2	55265366	+	MCCC2
2	24484827	-	CAMK1D
1	119534638	-	LRP3
1	100015100	+	UBE2M
1	107682619	+	SLC6A16
1	117083471	-	ZNF146
1	117083127	-	ZNF146
1	44470174	-	CNKSR3
1	44425946	-	CNKSR3
1	44552166	-	CNKSR3
1	44545964	-	CNKSR3
1	44528260	-	CNKSR3
1	100019387	+	CHMP2A
1	107711373	+	
1	117083557	+	ZNF565
1	119606552	-	WDR88
2	24610311	-	CDC123
1	102275949	-	ZNF667
1	102211727	-	ZNF667
1	102262287	-	ZNF667
3	2621815	+	PJA2
3	2645272	+	PJA2
3	62856660	+	TMEM129
3	62856790	+	TMEM129
5	19086447	-	
5	26280594	+	MSANTD4
2	55380662	+	CARTPT
4	6892158	-	MAP10
1	117148693	+	COX7A1
5	19291539	-	ZBTB16
5	14620322	-	CBL
1	100028984	-	TRIM28
1	100028036	-	TRIM28
1	107769915	+	
2	55691446	+	MAP1B
1	102220489	+	ZNF583
2	34308978	-	WDR37
2	34297498	-	WDR37
2	34296450	-	WDR37
2	34308941	-	WDR37
4	37653650	-	CPLX2
1	112219678	+	PHLDB3
1	112220629	+	PHLDB3
2	82606257	-	
3	39266027	-	
3	38960918	-	
5	19359053	-	HTR3A
5	19356513	-	HTR3A
1	107811395	+	HRC
1	107829613	+	HRC
1	102347903	-	
1	65036893	+	TRMT11
1	65036947	+	TRMT11
1	65071910	+	TRMT11
1	119651359	-	GPATCH1
5	14625373	+	CCDC153
3	62862384	+	SLBP
3	62862504	+	SLBP
1	15880457	-	
4	61581425	+	ARL15
4	61581438	+	ARL15
4	61611555	+	ARL15
4	61702798	+	ARL15
2	24610578	+	NUDT5
2	24610662	+	NUDT5
1	44685185	+	
2	76939079	+	TEX46
1	102359305	-	ZSCAN5B
2	55867989	-	MRPS27
2	55866006	-	MRPS27
2	55867886	-	MRPS27
1	2548666	-	GALR1
3	39129274	+	
1	117159238	-	CAPNS1
5	26677404	-	GRIA4
5	26677393	-	GRIA4
5	26677408	-	GRIA4
5	26677397	-	GRIA4
5	26678282	-	GRIA4
1	16003441	+	MC4R
2	82630021	+	AGMAT
2	76956623	+	LACTBL1
1	102373152	-	GALP
1	107856389	-	PPFIA3
1	107856385	-	PPFIA3
1	119660327	+	RHPN2
5	33162526	+	PFAS
5	33162562	+	PFAS
5	19435866	-	HTR3B
5	19418217	-	HTR3B
1	16179944	+	
1	44739839	+	SCAF8
3	52943290	-	RHCG
2	34310839	+	IDI1
3	62898381	+	FAM53A
1	16344361	-	PMAIP1
1	102401656	-	ZNF444
1	100041887	+	ZBTB45
1	100042306	+	ZBTB45
1	100042329	+	ZBTB45
1	100043340	+	ZBTB45
1	100043345	+	ZBTB45
1	100046851	+	ZBTB45
1	100048305	+	ZBTB45
4	37751284	-	HRH2
4	37772357	-	HRH2
4	37751522	-	HRH2
4	37750777	-	HRH2
4	45442193	-	
2	82680549	-	DNAJC16
2	82680558	-	DNAJC16
4	7047336	+	SIPA1L2
3	63109640	+	NKX1-1
2	60525980	-	GNAO1
2	60526437	-	GNAO1
5	14635497	-	PDZD3
5	14634846	-	PDZD3
2	34340957	-	GTPBP4
5	26357894	-	
2	77172430	-	EPHB2
1	65376496	+	CENPW
4	62218931	-	
4	62218778	-	
1	102419996	+	ZNF787
1	102420251	+	ZNF787
2	55867859	+	PTCD2
2	55873447	+	PTCD2
1	119722428	-	FAAP24
1	119722100	-	FAAP24
1	119722414	-	FAAP24
1	117163669	+	
3	91738561	-	
2	24663850	-	SEC61A2
3	3187807	-	FER
3	3142709	-	FER
3	3037564	-	FER
3	3187786	-	FER
1	107861164	-	LIN7B
1	107861097	-	LIN7B
1	107860929	-	LIN7B
3	53000601	+	TICRR
4	14962691	+	ADO
1	117169591	+	
3	63149785	-	UVSSA
3	63149274	-	UVSSA
1	65581067	-	
1	2644344	+	MBP
1	2726226	+	MBP
1	102489156	-	NLRP5
4	62277253	-	FST
2	77214730	-	C1QB
4	37678666	+	
1	117188992	-	TBCB
1	117188749	-	TBCB
1	65787952	+	
4	14976019	-	EGR2
4	14973821	-	EGR2
1	119722549	+	CEP89
1	107881066	-	SNRNP70
1	107881086	-	SNRNP70
2	60757056	-	
4	62286205	-	
5	27169891	+	CASP4
5	27170324	+	CASP4
1	66005622	-	EIF3L
2	77223830	-	C1QC
2	77223504	-	C1QC
2	82682995	+	CASP9
2	82683069	+	CASP9
1	102523580	-	NLRP8
3	92126341	+	LCORL
3	92126346	+	LCORL
3	92126349	+	LCORL
3	92126350	+	LCORL
3	92227350	+	LCORL
2	56041849	-	ZNF366
3	39624599	-	TJP1
3	39613530	-	TJP1
3	39485506	-	TJP1
3	39459142	-	TJP1
3	39485581	-	TJP1
1	100065349	-	
4	48156900	-	MAT2B
4	48154471	-	MAT2B
4	62652443	+	
5	19437389	+	USP28
5	19437406	+	USP28
5	19437408	+	USP28
5	63349048	-	LZIC
5	63349043	-	LZIC
5	63348986	-	LZIC
4	72966799	+	CAPSL
4	72966880	+	CAPSL
4	72989159	+	CAPSL
4	73060364	+	CAPSL
4	73102719	+	CAPSL
3	53065700	-	KIF7
1	117189300	+	POLR2I
2	34412588	+	
2	34449505	+	
1	107892249	+	KCNA7
2	77230230	-	C1QA
2	24720383	-	DHTKD1
1	102544057	+	NLRP13
4	15222273	+	NRBF2
4	15222393	+	NRBF2
1	16341737	+	
2	56218250	+	
3	63193123	-	
3	63193133	-	
3	63193141	-	
1	66047221	+	
1	66048563	+	
1	107895849	+	NTF4
1	45053768	+	TIAM2
1	45090202	+	TIAM2
1	45150007	+	TIAM2
1	45150010	+	TIAM2
1	45156531	+	TIAM2
5	14664525	-	ABCG4
4	37891550	-	SFXN1
4	37891571	-	SFXN1
4	37891597	-	SFXN1
1	86695268	+	TRPM3
1	86978170	+	TRPM3
1	86978214	+	TRPM3
1	87221723	+	TRPM3
1	87221736	+	TRPM3
5	33192231	-	SLC25A35
1	117192468	-	OVOL3
5	63349103	+	NMNAT1
1	16468224	+	CCBE1
1	107903907	+	
1	102690272	-	NLRP9
1	100093715	-	
1	100087811	-	
1	100087790	-	
1	100087531	-	
1	100096063	-	
2	56278940	+	TNPO1
2	56313485	+	TNPO1
6	21098386	+	ZKSCAN2
5	63391142	+	RBP7
2	24741678	+	UPF2
3	53087586	-	PLIN1
1	119806922	+	SLC7A9
2	34691854	+	DIP2C
1	117245435	-	WDR62
4	62766954	-	ITGA2
3	63194261	+	
5	33187276	+	RANGRF
1	102707976	+	
1	112245132	+	LYPD3
5	14686159	-	HINFP
1	107925182	-	RUVBL2
2	24921881	-	PROSER2
6	21110704	-	
4	37916400	+	DRD1
1	16746354	+	LMAN1
2	82730271	-	
2	82729551	-	
2	82751233	-	
3	92319196	-	NCAPG
1	2870223	-	ZNF236
1	2869947	-	ZNF236
1	2791045	-	ZNF236
3	63229452	+	
4	38381225	-	MSX2
6	21132569	-	AQP8
2	60780757	+	CES5A
2	60781094	+	CES5A
2	60794597	+	CES5A
2	60821576	+	CES5A
3	53101150	-	PEX11A
3	53101151	-	PEX11A
5	14699207	-	C2CD2L
1	102727223	-	EPN1
1	102727166	-	EPN1
1	66191010	+	
1	66191640	+	
1	66192178	+	
1	66202375	+	
2	24991056	-	ECHDC3
2	24991070	-	ECHDC3
1	112296308	-	TEX101
4	48218334	-	HMMR
4	48218336	-	HMMR
4	48217937	-	HMMR
1	107925736	+	GYS1
3	3481784	+	FBXL17
3	3482397	+	FBXL17
1	100127130	+	ZNF132
1	100132994	+	ZNF132
4	38923789	-	NSG2
6	21161119	+	
1	117245396	+	THAP8
1	119900715	-	TDRD12
5	33199053	+	ARHGEF15
5	33201916	+	ARHGEF15
1	112303341	+	
4	7897205	-	DISC1
1	45255027	-	TFB1M
5	14704093	+	DPAGT1
1	102744903	-	U2AF2
1	107944610	-	FTL
5	27197878	+	CASP12
5	27199501	+	CASP12
5	19513091	-	CLDN25
3	3526388	-	LSM8
1	45201449	+	CLDN20
4	62773037	+	
4	38961920	-	C5orf47
1	117260889	+	CLIP3
6	21207673	-	LCMT1
3	53109604	+	WDR93
1	66262684	-	ECHDC1
1	66262415	-	ECHDC1
3	63370404	-	MED28
3	63370396	-	MED28
4	7713302	+	RAC1
5	14709465	+	H2AX
4	48218321	+	NUDCD2
4	73173377	-	IL7R
4	73169849	-	IL7R
4	73156799	-	IL7R
1	107951107	-	BAX
1	102749837	-	CCDC106
1	102749159	-	CCDC106
5	14710308	+	
4	7992287	-	TSNAX-DISC1
1	45370432	-	NOX3
5	19517176	+	ZW10
4	15526382	-	JMJD1C
4	15363944	-	JMJD1C
2	77293354	-	EPHA8
2	77293005	-	EPHA8
3	63399580	-	LAP3
4	39036711	-	CPEB4
3	4169390	+	EFNA5
3	4393989	+	EFNA5
1	117274286	+	ALKBH6
1	117274322	+	ALKBH6
4	8078996	+	
6	21221677	-	
1	119912764	-	NUDT19
2	35005204	-	ZMYND11
2	35005327	-	ZMYND11
2	35005191	-	ZMYND11
2	35004657	-	ZMYND11
2	34952382	-	ZMYND11
2	35005217	-	ZMYND11
2	25114276	+	USP6NL
2	25138644	+	USP6NL
2	25182913	+	USP6NL
2	25187500	+	USP6NL
6	8494958	+	MOGAT3
4	62953332	-	ITGA1
4	62940256	-	ITGA1
4	62941279	-	ITGA1
5	33221140	+	ARHGEF15
2	56405494	+	FCHO2
2	56405563	+	FCHO2
2	56405655	+	FCHO2
1	107969721	-	DHDH
1	107969740	-	DHDH
1	2769281	+	
1	16778048	+	CPLX4
1	119911711	+	
4	48237882	-	CCNG1
4	48238937	-	CCNG1
3	53156534	-	MESP1
1	102753266	-	ZNF581
4	39105503	+	
5	33223751	+	ODF4
1	66410731	-	SOGA3
1	66407961	-	SOGA3
3	63442741	-	CLRN2
1	102754319	-	ZNF580
1	16817416	+	RAX
3	39735791	+	TARS3
1	119923531	-	RGS9BP
3	53173970	+	MESP2
1	2915214	-	
5	63443104	+	UBE4B
5	63443365	+	UBE4B
2	82886141	-	FHAD1
1	108001085	-	NUCB1
6	8520536	+	VGF
6	8520835	+	VGF
1	102769509	+	ZNF784
1	102769814	+	ZNF784
4	39259295	+	
4	39259564	+	
1	117279808	+	ALKBH6
5	14718554	-	HMBS
5	14718424	-	HMBS
1	16864617	-	GRP
4	8158778	-	SPRTN
1	112320743	+	CEACAM1
1	112320858	+	CEACAM1
1	112355980	+	CEACAM1
1	112356057	+	CEACAM1
1	112379808	+	CEACAM1
1	112380084	+	CEACAM1
1	112513261	+	CEACAM1
4	49190830	+	
1	102778609	-	ZNF865
1	100168531	-	ZNF584
1	100167911	-	ZNF584
5	33254306	-	KRBA2
5	33253487	-	KRBA2
6	8530772	-	AP1S1
6	21222712	+	ARHGAP17
1	108002711	+	TULP2
3	6627675	+	
1	102787052	-	ZNF524
1	16913091	-	SEC11C
5	27272248	+	
1	119924441	+	ANKRD27
1	3115169	+	ZNF516
1	3131236	+	ZNF516
1	100197941	-	RNF225
2	25375958	-	
1	117289181	+	
4	73367946	-	SPEF2
1	66352994	-	KIAA0408
1	102790096	+	FIZ1
1	86902996	-	
1	108014910	-	PPP1R15A
3	63444950	+	QDPR
3	63445713	+	QDPR
5	27845832	+	
4	8159118	+	EXOC8
4	39524206	+	STC2
6	8550490	-	SERPINE1
5	33261468	-	RPL26
5	33260842	-	RPL26
1	117292423	-	SDHAF1
1	17020762	-	
1	66479476	+	C6orf58
1	102803110	+	ZNF579
4	63541553	+	
4	49333649	-	GABRG2
4	49333722	-	GABRG2
5	19525195	+	TMPRSS5
5	19567609	+	TMPRSS5
5	19568884	+	TMPRSS5
1	117337645	-	LRFN3
1	100205015	-	RPS5
1	100204236	-	RPS5
1	100205037	-	RPS5
5	27910863	+	PDGFD
5	27970496	+	PDGFD
1	87660922	+	KLF9
6	17987133	+	KIF22
1	66540469	-	
6	8571863	-	TRIM56
5	33270020	-	RNF222
4	39614913	+	NKX2-5
1	108016431	+	PLEKHA4
1	46509497	+	ARID1B
1	46551857	+	ARID1B
1	46553470	+	ARID1B
1	46657375	+	ARID1B
1	4114612	-	TSHZ1
1	4058321	-	TSHZ1
3	53203507	-	ANPEP
4	8215139	-	GNPAT
4	8215137	-	GNPAT
6	8626902	+	
4	64152087	-	ISL1
1	102830592	+	SBK2
1	102831280	+	SBK2
1	102837916	+	SBK2
1	117359870	+	TYROBP
1	117360469	+	TYROBP
5	28024477	-	
3	63503404	+	
4	49353033	+	
1	100216408	+	
3	39813684	+	TM2D3
3	39813922	+	TM2D3
3	39813944	+	TM2D3
3	39818373	+	TM2D3
2	35125241	+	PAIP2
2	35125282	+	PAIP2
2	56559817	+	TMEM171
6	8735413	-	
6	8707978	-	
1	4115391	+	ZADH2
1	4118816	+	ZADH2
1	87837180	-	
4	64171897	-	
5	28778782	-	DYNC2H1
2	77399433	-	ZBTB40
2	77370614	-	ZBTB40
1	66748288	-	THEMIS
1	66748440	-	THEMIS
1	66689672	-	THEMIS
1	17138566	-	ZNF532
1	17104848	-	ZNF532
1	17136045	-	ZNF532
2	56588069	+	TMEM174
3	63673168	-	
1	117365203	-	HCST
1	119986913	-	PDCD5
1	119983338	-	PDCD5
1	119986898	-	PDCD5
1	119986923	-	PDCD5
1	108042665	+	HSD17B14
1	108171604	+	HSD17B14
5	14730032	-	VPS11
5	14729751	-	VPS11
5	14730010	-	VPS11
2	56815556	-	
1	100230261	+	A1BG
1	100234394	+	A1BG
5	33307740	+	NDEL1
5	33307774	+	NDEL1
4	8215214	+	C1orf131
2	35162973	-	SLC23A1
5	28693196	-	
2	56834776	-	RPS24
6	8809457	+	ACHE
6	8809902	+	ACHE
1	4679679	-	ZNF407
1	4650318	-	ZNF407
5	19754070	+	DRD2
1	112581089	+	CXCL17
2	56860275	-	
6	17999063	+	MAZ
6	17999326	+	MAZ
6	18000707	+	MAZ
3	7557518	-	
6	37040835	-	C16orf96
4	39674397	-	BNIP1
4	39674389	-	BNIP1
1	88001528	-	MAMDC2
3	63985615	+	LDB2
2	60908293	-	SLC6A2
2	60909112	-	SLC6A2
6	21363411	-	SLC5A11
1	117366573	+	NFKBID
1	117367335	+	NFKBID
1	117367964	+	NFKBID
1	102874616	-	SSC5D
1	102873991	-	SSC5D
1	112599020	+	
5	28778877	+	
1	100261674	-	ZSCAN22
4	8284632	-	TRIM67
2	56860188	+	BTF3
1	112607340	+	LIPE
3	92319295	+	DCAF16
4	39736999	-	CREBRF
5	19835756	-	ANKK1
6	869908	+	RABGEF1
6	870119	+	RABGEF1
6	896821	+	RABGEF1
5	28791138	+	DCUN1D5
5	28791402	+	DCUN1D5
2	35166707	-	MZB1
4	49393175	-	
6	8829303	-	SRRT
6	37031858	-	
1	88035085	+	
1	100295926	-	ZNF8
1	100295883	-	ZNF8
1	17291990	-	MALT1
2	56900333	-	ANKRA2
1	108063615	+	BCAT2
1	108063749	+	BCAT2
1	108063912	+	BCAT2
2	35171867	-	PROB1
1	112626550	+	CNFN
1	4722599	-	CNDP1
1	4722474	-	CNDP1
1	4712015	-	CNDP1
5	63595373	+	
5	63645890	+	
2	77659490	+	WNT4
3	64601990	+	TAPT1
6	8834260	-	TRIP6
4	39780996	-	ATP6V0E1
4	39780990	-	ATP6V0E1
3	39974274	+	PCSK6
3	53281046	-	AP3S2
3	53281066	-	AP3S2
5	28903544	+	MMP13
1	88209962	-	C1H9orf135
4	49497276	-	GABRA1
4	49495092	-	GABRA1
4	49497509	-	GABRA1
4	8403591	+	FAM89A
6	37057064	+	CDIP1
2	82957028	-	TMEM51
5	19894042	-	TTC12
5	19888660	-	TTC12
1	100318863	-	
1	112637709	-	MEGF8
3	7580961	+	NUDT12
3	7581021	+	NUDT12
3	7583303	+	NUDT12
3	92374989	+	
3	92375096	+	
3	92375306	+	
2	35178956	-	SPATA24
2	35178923	-	SPATA24
4	73614226	+	PRLR
4	73728597	+	PRLR
4	73758352	+	PRLR
6	21385780	-	
6	8843881	-	SLC12A9
1	4742200	-	CNDP2
1	112676028	+	
4	8449888	-	ARV1
1	102878827	-	NAT14
1	47094422	-	TMEM242
1	47088686	-	TMEM242
1	88254903	+	PTAR1
1	88255275	+	PTAR1
6	40568469	+	RGS11
1	117385607	-	APLP1
1	117386219	-	APLP1
6	37117547	-	HMOX2
6	37117058	-	HMOX2
3	53296918	-	ARPIN
1	108097768	-	FGF21
1	120127639	-	DPY19L3
1	120128573	-	DPY19L3
1	120128613	-	DPY19L3
1	120128597	-	DPY19L3
6	18006312	+	
6	18006404	+	
1	102885280	-	ZNF628
1	100359785	-	ZNF274
1	100347177	-	ZNF274
4	49589075	-	
5	33463639	-	MYH10
5	33463302	-	MYH10
5	33457990	-	MYH10
2	77756675	-	CDC42
2	77756679	-	CDC42
2	77756701	-	CDC42
5	28969618	+	MMP12
5	28969770	+	MMP12
5	14738464	+	HYOU1
5	14738932	+	HYOU1
5	14738944	+	HYOU1
5	14739013	+	HYOU1
1	47088615	-	
2	56900404	+	UTP15
2	56900441	+	UTP15
2	56904411	+	UTP15
1	108103552	+	
1	102892882	+	C19orf85
6	37122349	+	NMRAL1
1	112684868	-	TMEM145
2	35212960	-	DNAJC18
1	47131000	+	ZDHHC14
2	61014300	-	LPCAT2
2	61014303	-	LPCAT2
6	8861521	+	EPHB4
1	4770708	+	DIPK1C
1	4771065	+	DIPK1C
1	4771926	+	DIPK1C
2	25533494	-	CELF2
2	25889395	-	CELF2
2	25677927	-	CELF2
2	25690735	-	CELF2
2	25690652	-	CELF2
2	25607913	-	CELF2
2	25676819	-	CELF2
4	49657815	-	GABRA6
1	100389752	+	ZNF329
2	77773822	-	
6	995063	+	TMEM248
6	18009355	+	PAGR1
1	112687932	-	PRR19
4	8450033	+	TTC13
4	8450039	+	TTC13
1	17326519	+	ALPK2
1	17344341	+	ALPK2
1	17361791	+	ALPK2
1	17369111	+	ALPK2
1	108107111	+	RASIP1
3	7584480	+	
3	7588927	+	
3	7701452	+	
4	64776746	-	PARP8
4	64776532	-	PARP8
4	64775979	-	PARP8
4	64719810	-	PARP8
4	64776813	-	PARP8
1	100425683	+	
1	102900171	+	ISOC2
1	102903972	+	ISOC2
1	102904110	+	ISOC2
2	77786318	-	
4	73797685	+	AGXT2
1	67357612	-	PTPRK
1	67351711	-	PTPRK
1	67157931	-	PTPRK
1	47483621	+	
4	15593812	+	REEP3
4	15593815	+	REEP3
4	15593827	+	REEP3
5	29000797	+	MMP3
3	53420419	+	ZNF710
3	53442701	+	ZNF710
3	53472417	+	ZNF710
6	18013502	+	MVP
1	88335277	+	APBA1
1	112721047	-	CIC
6	1068015	-	
6	1068574	-	
6	40616660	-	FAM234A
6	40613549	-	FAM234A
6	40613543	-	FAM234A
1	100440760	+	ZSCAN18
1	100440839	+	ZSCAN18
1	108123423	+	MAMSTR
2	83996696	-	KAZN
2	83139971	-	KAZN
2	83131137	-	KAZN
4	39910354	-	ERGIC1
4	39910272	-	ERGIC1
4	39897716	-	ERGIC1
2	77815775	+	
4	49771977	+	GABRB2
4	49771980	+	GABRB2
3	40069890	-	
1	100469899	-	ZNF135
3	7862952	-	MACIR
1	108142187	-	FUT2
1	4877301	-	C18orf63
1	4872303	-	C18orf63
4	15838352	-	
1	108173876	-	
1	100493376	-	ZSCAN1
2	61041733	-	MMP2
2	61039222	-	MMP2
4	8554189	+	
1	102905126	+	SHISA7
1	102914522	+	SHISA7
6	37171914	-	DNAJA3
6	37171899	-	DNAJA3
6	37171919	-	DNAJA3
5	29029685	+	MMP1
3	40169112	+	
5	63800302	+	
2	35243000	-	ECSCR
2	35227344	-	ECSCR
2	35227304	-	ECSCR
2	35227361	-	ECSCR
2	35242985	-	ECSCR
1	112729426	+	ERF
4	73877947	-	DNAJC21
1	47530968	+	SNX9
1	47531511	+	SNX9
1	47581116	+	SNX9
1	100536028	+	ZNF606
1	120183663	-	ZNF507
4	17420902	-	
1	88616233	-	FAM189A2
3	92411007	+	
6	1068799	+	
6	1069049	+	
6	18048346	-	CDIPT
6	18047962	-	CDIPT
2	77860347	+	HSPG2
1	108193424	+	CA11
1	108193442	+	CA11
1	108193552	+	CA11
1	112741641	+	GSK3A
4	73891154	-	BRIX1
3	40188094	+	SELENOS
1	100570525	+	C1H19orf18
5	63814459	+	
5	63814627	+	
1	102936348	+	UBE2S
3	92431623	-	
1	117395263	-	KIRREL2
1	117395077	-	KIRREL2
5	29087795	+	MMP8
7	4634653	+	
2	56952119	+	ARHGEF28
2	56989365	+	ARHGEF28
2	57060120	+	ARHGEF28
6	21591644	-	TNRC6A
6	21557827	-	TNRC6A
6	21491774	-	TNRC6A
6	21491764	-	TNRC6A
6	21453004	-	TNRC6A
6	40668581	-	
6	40668299	-	
6	40665400	-	
6	40672545	-	
6	40672530	-	
6	8917805	-	ZAN
6	8913908	-	ZAN
4	19300489	-	CTNNA3
1	120986942	+	TSHZ3
1	120997908	+	TSHZ3
1	121021169	+	TSHZ3
3	53503494	-	IDH2
3	53503171	-	IDH2
3	53503019	-	IDH2
3	40235605	+	CHSY1
5	14766743	+	SLC37A4
5	20212993	-	NCAM1
5	19982046	-	NCAM1
5	19981717	-	NCAM1
5	20017649	-	NCAM1
5	20014805	-	NCAM1
4	50356890	+	ATP10B
4	50498586	+	ATP10B
1	108199346	+	DBP
1	108199525	+	DBP
3	92432373	+	TMED11
3	92437711	+	TMED11
1	88662299	+	
1	112758719	-	ZNF526
3	64732612	+	PROM1
3	64732900	+	PROM1
3	64738813	+	PROM1
3	64738830	+	PROM1
4	73891311	+	RAD1
1	102958034	-	RPL28
3	40268527	-	
1	4881337	+	CYB5A
1	4881338	+	CYB5A
5	63837160	-	
1	100614061	+	
1	100614241	+	
6	18049333	+	
7	4693827	+	DENND1B
5	29102578	+	MMP27
1	112760449	+	DEDD2
1	102959975	+	TMEM238
5	63841630	+	DBNDD1
5	33549148	-	CCDC42
3	92450161	+	RNF212
4	18591459	+	LRRTM3
1	100670550	+	
4	8678521	-	CAPN9
4	8677775	-	CAPN9
1	108211331	-	SPHK2
1	108212765	-	SPHK2
1	102965001	-	TMEM190
6	40591923	+	
4	39959082	+	DUSP1
2	35232456	+	SMIM33
1	4965759	+	
4	19040882	+	
1	100710770	+	
3	92482112	+	
1	102965691	+	IL11
1	102969108	+	IL11
1	100733078	+	
5	33572785	-	MFSD6L
1	4991984	-	TIMM21
1	4992294	-	TIMM21
5	14776769	-	
5	29158125	+	MMP20
1	122002219	-	ZNF536
1	121999299	-	ZNF536
1	121901190	-	ZNF536
1	121885067	-	ZNF536
1	121845195	-	ZNF536
1	121813828	-	ZNF536
1	121811207	-	ZNF536
3	40513734	-	LRRK1
3	40510547	-	LRRK1
5	63895621	-	DEF8
5	63900136	-	DEF8
5	63900172	-	DEF8
5	63900106	-	DEF8
7	27051313	+	VAMP4
7	27078790	+	VAMP4
2	35281967	+	UBE2D2
2	35320656	+	UBE2D2
3	92506687	-	FGFRL1
4	73959170	-	TTC23L
6	1367490	+	CALN1
6	1466626	+	CALN1
6	18073660	-	SEZ6L2
6	18073738	-	SEZ6L2
6	18073405	-	SEZ6L2
2	61174825	-	IRX6
1	100776565	+	
1	100793396	+	
5	14777187	+	RPS25
5	29238932	+	MMP7
4	40067344	-	NEURL1B
1	47669793	+	SYNJ2
1	47669904	+	SYNJ2
1	4992642	+	FBXO15
5	33631578	-	PIK3R6
5	33607040	-	PIK3R6
7	5180191	-	CRB1
1	112794137	+	POU2F2
1	112837738	+	POU2F2
3	53557975	+	
5	63877567	+	CENPBD1
2	35358152	+	PSD2
2	84135603	-	PRDM2
2	84073001	-	PRDM2
2	84150473	-	PRDM2
2	84096371	-	PRDM2
2	84124087	-	PRDM2
1	100785685	+	
1	108212137	+	RPL18
1	108214063	+	RPL18
1	108214109	+	RPL18
1	108215377	+	RPL18
2	77934808	-	LDLRAD2
5	29277955	+	TMEM123
7	27136391	+	MYOC
7	27136587	+	MYOC
5	63919020	-	TCF25
1	100787340	-	
