chr	pos	strand	gene
Y	85973403	-	Gm28823
Y	86014268	+	Gm28220
Y	86013848	+	Gm28220
Y	50258802	+	Gm29511
Y	50258382	+	Gm29511
Y	86233850	+	Gm28218
Y	86233425	+	Gm28218
Y	50544334	+	Gm29117
Y	50543914	+	Gm29117
Y	86517442	-	Gm29302
Y	86554713	+	Gm28440
Y	86554293	+	Gm28440
Y	50769862	+	Gm29116
Y	50769437	+	Gm29116
Y	86738716	-	Gm29091
Y	86780568	+	Gm29297
Y	86780148	+	Gm29297
Y	51062885	+	Gm29321
Y	51062465	+	Gm29321
Y	87069223	+	Gm28365
Y	87068803	+	Gm28365
Y	51247851	-	Gm28317
Y	51280412	+	Gm28318
Y	51279992	+	Gm28318
Y	51407130	+	Gm28313
Y	51456669	-	Gm28315
Y	87291640	+	Gm28367
Y	87291221	+	Gm28367
Y	51495250	+	Gm28316
Y	51494826	+	Gm28316
Y	51695561	+	Gm28944
Y	51750159	-	Gm28945
Y	87685933	-	Gm28109
Y	87724471	+	Gm28108
Y	87724051	+	Gm28108
Y	51789824	+	Gm28947
Y	51789404	+	Gm28947
Y	87966511	-	Gm28104
Y	87999193	-	Gm28103
Y	51975007	-	Gm28948
Y	88190275	-	Gm28718
Y	52013588	+	Gm28950
Y	52013163	+	Gm28950
Y	88228811	+	Gm29162
Y	88228391	+	Gm29162
Y	88278113	-	Gm28866
Y	52342641	+	Gm29063
Y	88316589	+	Gm28405
Y	88316169	+	Gm28405
Y	88431142	+	Gm28406
Y	88488293	+	Gm29436
Y	88487869	+	Gm29436
Y	52496823	+	Gm28197
Y	52496403	+	Gm28197
Y	88672462	-	Gm28977
Y	88710970	+	Gm28407
Y	88710550	+	Gm28407
Y	52717722	+	Gm28735
Y	52717302	+	Gm28735
Y	88970445	-	Gm29392
Y	89008958	+	Gm29393
Y	89008538	+	Gm29393
Y	89236565	+	Gm28672
Y	89236153	+	Gm28672
Y	89406030	+	Gm28670
Y	89405610	+	Gm28670
Y	52901734	-	Gm28732
Y	89618928	-	Gm28673
Y	89619348	-	Gm28673
Y	52940322	+	Gm28733
Y	52939902	+	Gm28733
Y	89647475	-	Gm28674
Y	89647900	-	Gm28674
Y	53140555	+	Gm28233
Y	53143219	-	Gm28235
Y	89938389	-	Gm28930
Y	53233828	+	Gm28236
Y	53233408	+	Gm28236
Y	90288770	+	Gm29504
Y	53433960	+	Gm29250
Y	53488746	-	Gm29252
Y	90614770	-	Gm28300
Y	53527230	+	Gm29248
Y	53526810	+	Gm29248
Y	90676615	-	Gm28301
Y	90763696	-	Gm21860
Y	90765782	-	Gm21860
Y	53727736	+	Gm28908
Y	90827716	+	Gm47283
Y	90827727	+	Gm47283
Y	90827667	+	Gm47283
Y	90827734	+	Gm47283
Y	90827733	+	Gm47283
Y	53962139	-	Gm28276
Y	54000732	+	Gm28274
Y	54000309	+	Gm28274
Y	54290332	+	Gm28291
Y	54289908	+	Gm28291
Y	54289912	+	Gm28291
Y	54331390	+	Gm28293
Y	54330970	+	Gm28293
Y	54558990	-	Gm29305
Y	54604191	+	Gm29303
Y	54603771	+	Gm29303
Y	54817195	+	Gm29557
Y	55151396	+	Gm29301
Y	55150973	+	Gm29301
Y	55373751	+	Gm29555
Y	55373327	+	Gm29555
Y	55572762	+	Gm28355
Y	55627404	-	Gm28352
Y	55794370	-	Gm28201
Y	55832939	+	Gm28202
Y	55832512	+	Gm28202
Y	56087981	-	Gm28206
Y	56125090	+	Gm28207
Y	56124670	+	Gm28207
Y	56166098	+	Gm28208
Y	56165675	+	Gm28208
Y	56393530	-	Gm29222
Y	56426346	+	Gm29221
Y	56438690	+	Gm29220
Y	56800835	+	Gm29405
Y	56949839	-	Gm29406
Y	57043937	+	Gm29404
Y	57136816	+	Gm28964
Y	57136393	+	Gm28964
Y	57352257	-	Gm28709
Y	57359255	+	Gm28965
Y	57358832	+	Gm28965
Y	57567745	-	Gm28532
Y	57655341	+	Gm28966
Y	57654921	+	Gm28966
Y	57830463	-	Gm28962
Y	57859005	-	Gm28963
Y	57859429	-	Gm28963
Y	58056453	-	Gm29466
Y	58088528	-	Gm29467
Y	58088950	-	Gm29467
Y	58413531	+	Gm20963
Y	58437998	+	Gm28326
Y	58502684	+	Gm28325
Y	58697114	-	Gm28284
Y	58697535	-	Gm28284
Y	58726068	-	Gm29368
Y	58726492	-	Gm29368
Y	58923255	-	Gm21413
Y	58964809	-	Gm28073
Y	58989491	-	Gm21419
Y	59030688	-	Gm28074
Y	59031110	-	Gm28074
Y	59055807	-	Gm21428
Y	59093636	-	Gm28072
Y	59500137	+	Gm29672
Y	59500563	+	Gm29672
Y	59529453	+	Gm29131
Y	59529032	+	Gm29131
Y	59718450	-	Gm29130
Y	59743211	-	Gm20978
Y	59780165	-	Gm29132
Y	59804960	-	Gm21450
Y	60125885	+	Gm28889
Y	60126307	+	Gm28889
Y	60158404	+	Gm28890
Y	60346875	+	Gm28691
Y	60346451	+	Gm28691
Y	60375396	+	Gm28692
Y	60566546	-	Gm28690
Y	60593620	-	Gm28689
Y	60630853	-	Gm28687
Y	60631272	-	Gm28687
Y	60655733	-	Gm20987
Y	61207836	+	Gm29207
Y	61207412	+	Gm29207
Y	61236761	+	Gm29204
Y	61236340	+	Gm29204
Y	61564750	-	Gm29206
Y	61589070	+	Gm29203
Y	61588650	+	Gm29203
Y	61781629	-	Gm29612
Y	61798177	-	Gm29343
Y	61820223	+	Gm29342
Y	61819802	+	Gm29342
Y	62140517	+	Gm28600
Y	62140097	+	Gm28600
Y	62660063	+	Gm29547
Y	62659643	+	Gm29547
Y	62883427	-	Gm29209
Y	62890469	+	Gm29549
Y	62890049	+	Gm29549
Y	63176300	+	Gm29421
Y	63175880	+	Gm29421
Y	63689064	-	Gm29060
Y	63696110	+	Gm29061
Y	63695690	+	Gm29061
Y	63913654	+	Gm29625
Y	63913234	+	Gm29625
Y	64128459	+	Gm29628
Y	64128039	+	Gm29628
Y	64383241	-	Gm29622
Y	64422914	+	Gm29265
Y	64422494	+	Gm29265
Y	64646696	+	Gm28252
Y	64646275	+	Gm28252
Y	64951341	+	Gm28254
Y	65327336	+	Gm29457
Y	65326916	+	Gm29457
Y	65511343	-	Gm28561
Y	65549935	+	Gm29584
Y	65549515	+	Gm29584
Y	65804882	-	Gm28134
Y	65843494	+	Gm28135
Y	65843074	+	Gm28135
Y	66137765	+	Gm28133
Y	66137342	+	Gm28133
Y	66130828	-	Gm28137
Y	66099290	-	Gm28138
Y	66530969	-	Gm29379
Y	66562554	-	Gm29380
Y	66569553	+	Gm29381
Y	66569133	+	Gm29381
Y	66769821	+	Gm29003
Y	66772452	+	Gm29003
Y	67161864	-	Gm28612
Y	67168470	+	Gm28613
Y	67480880	-	Gm29219
Y	67481300	-	Gm29219
Y	67518234	+	Gm29632
Y	67697061	+	Gm29082
Y	67690041	-	Gm29217
Y	67690461	-	Gm29217
Y	67731047	+	Gm29636
Y	68142892	-	Gm29662
Y	68143312	-	Gm29662
Y	68180233	+	Gm29660
Y	68365118	-	Gm29450
Y	68365538	-	Gm29450
Y	68403581	+	Gm29449
Y	21887039	-	Gm37690
Y	21887463	-	Gm37690
Y	22105239	-	Gm32114
Y	22105659	-	Gm32114
Y	22143968	+	Gm37075
Y	22398783	-	Gm38371
Y	22399203	-	Gm38371
Y	22436856	+	Gm37657
Y	22691922	-	Gm37721
Y	22692342	-	Gm37721
Y	22915600	-	Gm33954
Y	22916020	-	Gm33954
Y	22954179	+	Gm37538
Y	23008886	-	Gm34217
Y	23207698	-	Gm37952
Y	23208121	-	Gm37952
Y	23494539	-	Gm37454
Y	23494959	-	Gm37454
Y	23712979	-	Gm37840
Y	23713399	-	Gm37840
Y	23751418	+	Gm37574
Y	23806075	-	Gm35670
Y	24006473	-	Gm37687
Y	24006893	-	Gm37687
Y	24045076	+	Gm38296
Y	24228853	-	Gm36345
Y	24229273	-	Gm36345
Y	24264930	+	Gm37157
Y	24519676	-	Gm37434
Y	24520096	-	Gm37434
Y	24741963	-	Gm30045
Y	24742383	-	Gm30045
Y	24778084	+	Gm37112
Y	25032686	-	Gm37071
Y	25033106	-	Gm37071
Y	25071266	+	Gm37547
Y	25255092	-	Gm30705
Y	25255516	-	Gm30705
Y	25291196	+	Gm37451
Y	25545763	-	Gm37875
Y	25546183	-	Gm37875
Y	25768136	-	Gm31422
Y	25768556	-	Gm31422
Y	25804255	+	Gm37798
Y	26058886	-	Gm37346
Y	26059306	-	Gm37346
Y	26097489	+	Gm38136
Y	26165242	+	Gm37808
Y	26281270	-	Gm32181
Y	26281694	-	Gm32181
Y	26565801	-	Gm28853
Y	26566224	-	Gm28853
Y	26607131	+	Gm28852
Y	26686570	-	Gm28858
Y	26790973	-	Gm28245
Y	26791393	-	Gm28245
Y	26830579	+	Gm28246
Y	27021271	-	Gm28249
Y	27021691	-	Gm28249
Y	27062472	+	Gm28250
Y	27116922	-	Gm28244
Y	27310889	-	Gm29021
Y	27311313	-	Gm29021
Y	27352219	+	Gm28880
Y	27536095	-	Gm28454
Y	27536519	-	Gm28454
Y	27575688	+	Gm28878
Y	27766365	-	Gm29399
Y	27766789	-	Gm29399
Y	28060534	-	Gm28799
Y	28101830	+	Gm28798
Y	28285623	-	Gm28938
Y	28286048	-	Gm28938
Y	28580060	-	Gm29122
Y	28580480	-	Gm29122
Y	28671051	-	Gm28985
Y	28801709	-	Gm28725
Y	28826529	-	Gm28984
Y	28864342	-	Gm28987
Y	28950978	+	Gm28986
Y	29114420	+	Gm28129
Y	29177401	+	Gm28127
Y	29219724	+	Gm28128
Y	29351039	+	Gm28132
Y	29514005	-	Gm28130
Y	29514426	-	Gm28130
Y	29543023	-	Gm28131
Y	29543444	-	Gm28131
Y	30088475	+	Gm29316
Y	30112943	+	Gm29315
Y	30151124	+	Gm28216
Y	30265449	-	Gm28217
Y	30352042	+	Gm28092
Y	30381275	+	Gm28091
Y	30498358	+	Gm29580
Y	30568498	-	Gm28089
Y	30568919	-	Gm28089
Y	30597432	-	Gm28088
Y	30597856	-	Gm28088
Y	30631627	-	Gm29579
Y	30795102	-	Gm21529
Y	30795126	-	Gm21529
Y	30836647	-	Gm29581
Y	30861332	-	Gm21539
Y	30861356	-	Gm21539
Y	30899145	-	Gm29578
Y	31223349	+	Gm21780
Y	31223325	+	Gm21780
Y	31248087	+	Gm28486
Y	31407282	+	Gm28487
Y	31406858	+	Gm28487
Y	4590103	+	Gm28242
Y	4885200	-	Gm28357
Y	4903523	-	Gm29351
Y	4951400	-	Gm29349
Y	5235231	-	Gm29353
Y	5617083	-	Gm29158
Y	5899578	-	Gm28173
Y	5938242	+	Gm29194
Y	6198427	-	Gm29198
Y	6246362	+	Gm29193
Y	6224822	-	Gm28430
Y	6262689	+	Gm28593
Y	6724211	-	Gm28444
Y	6952905	+	Gm28442
Y	6978213	+	Gm28445
Y	7088378	+	Gm28999
Y	7299475	+	Gm28398
Y	7378876	-	Gm28395
Y	7418585	+	Gm28394
Y	7556083	+	Gm28393
Y	7768649	+	Gm28575
Y	7848018	-	Gm28571
Y	7887694	+	Gm28570
Y	8144038	-	Gm29046
Y	8198619	+	Gm29043
Y	8247646	-	Gm29044
Y	8255603	-	Gm29044
Y	8415081	+	Gm28147
Y	8678256	+	Gm28331
Y	8986692	-	Gm29364
Y	9024960	+	Gm29363
Y	9310243	+	Gm29329
Y	10151537	-	Gm28509
Y	10629110	+	Gm29527
Y	10660695	+	Gm29522
Y	10756787	-	Gm28955
Y	10808312	+	Gm28954
Y	12212386	+	Gm28656
Y	12513577	-	Gm37739
Y	12514003	-	Gm37739
Y	13091542	-	Gm38084
Y	13120040	-	Gm37231
Y	13210161	-	Gm37252
Y	13307101	-	Gm37147
Y	13335783	-	Gm38159
Y	13423453	-	Gm37870
Y	13423874	-	Gm37870
Y	13452288	-	Gm37378
Y	13580701	-	Gm37561
Y	13917048	-	Gm37263
Y	13955065	+	Gm37130
Y	13983815	+	Gm37467
Y	13983394	+	Gm37467
Y	14073759	+	Gm38363
Y	14223183	+	Gm30174
Y	14284836	+	Gm30353
Y	14349915	+	Gm30686
Y	14867073	+	Gm37654
Y	14866653	+	Gm37654
Y	15244691	+	Gm37572
Y	15244268	+	Gm37572
Y	15273287	+	Gm37344
Y	15272867	+	Gm37344
Y	15445304	+	Gm37059
Y	15491954	+	Gm31942
Y	15492836	+	Gm31942
Y	15569795	-	Gm37440
Y	15569801	-	Gm37440
Y	15737107	+	Gm37577
Y	15737530	+	Gm37577
Y	16924282	+	Gm21809
Y	16924258	+	Gm21809
Y	17225447	-	Gm38003
Y	17225872	-	Gm38003
Y	17804545	-	Gm37865
Y	17833041	-	Gm36941
Y	17870364	+	Gm37937
Y	17922928	-	Gm37286
Y	17960787	+	Gm38028
Y	18202472	+	Gm38072
Y	18284883	+	Gm37473
Y	18293525	-	Gm37656
Y	18322074	+	Gm38127
Y	18557838	-	Gm38361
Y	18629784	-	Gm38209
Y	18667781	+	Gm37734
Y	18696591	+	Gm38013
Y	18696170	+	Gm38013
Y	18749156	-	Gm37948
Y	18935442	+	Gm34550
Y	18973072	+	Gm37544
Y	18997125	+	Gm34716
Y	19039116	+	Gm37635
Y	19062218	+	Gm35070
Y	19157855	+	Gm37998
Y	19957248	+	Gm38168
Y	19956825	+	Gm38168
Y	19985421	+	Gm37740
Y	20499791	+	Gm36261
Y	20537625	+	Gm37898
Y	20562355	+	Gm36467
Y	20604441	+	Gm37927
Y	20759803	+	Gm36929
Y	20794578	+	Gm38174
Y	20794154	+	Gm38174
Y	21052482	-	Gm36950
Y	21052902	-	Gm36950
Y	21346236	-	Gm37462
Y	21346656	-	Gm37462
Y	21572631	-	Gm38370
Y	21573051	-	Gm38370
Y	21613843	+	Gm38054
Y	207788	+	1700020D14Rik
Y	321659	-	Gm29089
Y	841783	-	Gm28588
Y	869709	-	Gm28587
Y	1049134	+	Gm29650
18	15563847	+	Gm50048
18	53837247	+	Gm19466
18	53838492	+	Gm19466
18	16269944	-	Gm50076
18	16862735	+	Gm15485
18	16953504	+	Gm15328
18	16953482	+	Gm15328
18	16954409	+	Gm15328
18	16955840	+	Gm15328
18	17270616	+	1700001G01Rik
18	17180625	+	1700001G01Rik
18	17270571	+	1700001G01Rik
18	17701803	-	4930545E07Rik
18	18257598	-	Gm50084
18	19334773	+	Gm31086
18	54586366	+	Redrum
18	54616032	+	Gm50361
18	54627765	-	4933434P08Rik
18	54772942	+	9330117O12Rik
18	54901456	-	Gm33732
18	55124625	+	Gm4221
18	55210409	+	Gm4221
18	55212486	+	Gm4221
18	55242667	+	Gm4221
18	56094949	+	Gm4230
12	13534809	-	Gm48311
12	13657790	-	Gm35725
12	13726085	+	Gm35890
12	14107867	+	Gm48479
12	14083322	+	Gm48480
12	14335685	+	Gm16497
12	14335726	+	Gm16497
19	23041396	+	Gm50136
19	23041355	+	Gm50136
19	23040865	+	Gm50136
19	23113081	+	2410080I02Rik
12	15046389	-	4930448C13Rik
12	15046390	-	4930448C13Rik
12	15058518	-	4930448C13Rik
12	15090195	-	4930448C13Rik
19	4855812	+	Gm21844
12	15328418	-	Gm48539
12	15938156	+	Gm5432
12	15892759	-	Gm48558
12	16026265	-	Gm48584
12	16030648	-	Gm36235
18	56753721	-	Gm50288
12	16256038	+	Gm48607
12	16256045	+	Gm48607
12	16256042	+	Gm48607
12	16256473	+	Gm48607
12	16254912	-	Gm36372
12	16336120	+	Gm48606
12	16279751	-	Gm48605
18	56934760	+	Gm15345
12	109715892	+	Mirg
12	109697275	+	Mirg
12	109715894	+	Mirg
12	109710167	+	Mirg
12	109714617	+	Mirg
12	109706495	+	Mirg
12	109707937	+	Mirg
12	109715889	+	Mirg
18	20731021	-	Gm16090
12	84724378	+	Gm48573
12	52448142	-	Gm47431
12	52522522	-	Gm35135
12	109879952	+	4930511J24Rik
12	52543109	-	Gm35188
12	109957316	-	Gm34667
12	110013120	-	Gm34719
12	110118088	-	3110009F21Rik
12	110144390	-	Gm34785
12	110191949	-	Gm40576
18	57449747	+	Gm50201
12	110241819	-	Dio3os
12	110241822	-	Dio3os
12	110243563	-	Dio3os
18	57506527	-	4930511M06Rik
18	57639073	-	4930511M06Rik
18	57678433	-	4930511M06Rik
18	57679086	-	4930511M06Rik
18	57680834	-	4930511M06Rik
18	57549222	+	Gm19500
19	23277726	+	Gm41821
18	57637494	-	1700066O22Rik
18	57639047	-	1700066O22Rik
18	57648762	-	1700066O22Rik
18	57648773	-	1700066O22Rik
12	52646764	-	1700031P21Rik
18	57663505	-	1700066O22Rik
12	52648378	-	1700031P21Rik
12	52648396	-	1700031P21Rik
12	52675595	+	Gm35239
19	23408292	+	Gm50445
12	53350135	-	1700030L22Rik
12	53350427	-	1700030L22Rik
19	23722866	-	Gm50299
12	54108831	-	1700060O08Rik
12	54138213	-	Gm35818
18	57765151	-	2210409D07Rik
12	54289106	+	1700104L18Rik
12	54362950	-	Gm47552
12	54434828	-	Gm7550
12	54452440	+	Gm46328
12	54559207	-	Gm10465
18	57821718	-	Gm19519
18	57863408	-	Gm19519
18	57907238	-	Gm19519
18	57908681	-	Gm19519
12	54706692	+	Gm40884
16	89381886	+	Gm49696
19	23907189	-	Gm50301
19	24043816	+	1700021P04Rik
18	21437771	-	Gm50049
12	84926529	+	D030025P21Rik
12	84924906	+	D030025P21Rik
12	84936050	+	Gm48709
12	84966012	+	Gm17139
16	37412289	-	Gm46559
18	21788205	+	4930426D05Rik
18	21788198	+	4930426D05Rik
18	21788214	+	4930426D05Rik
18	21789162	+	4930426D05Rik
18	58919840	+	Gm50227
13	40030511	-	Gm47316
13	64772816	+	Gm47193
12	110440945	-	Gm19605
12	110440963	-	Gm19605
12	110442831	-	Gm19605
12	110443248	-	Gm19605
13	64822353	-	Gm47194
12	110443258	-	Gm19605
12	110444881	-	Gm19605
12	110445667	-	Gm19605
