chr	pos	strand	gene
18	50392247	+	SKA1
20	846279	+	FAM110A
20	20370949	+	INSM1
20	187853	-	DEFB128
13	26405238	+	CDK8
13	94709622	-	SOX21
18	50227193	-	CFAP53
22	31434452	+	DRG1
13	29509414	-	SLC7A1
22	37569405	+	CDC42EP1
22	37726503	+	
18	35989824	-	RPRD1A
18	35989886	-	RPRD1A
20	145751	+	DEFB126
22	30177075	+	HORMAD2
22	30177073	+	HORMAD2
18	42743227	-	RIT2
13	98683801	-	SLC15A1
20	21395365	-	NKX2-4
18	12672625	-	CEP76
13	40555667	-	FOXO1
18	43267892	-	SYT4
18	24479961	+	HRH4
20	5099840	-	TMEM230
22	36878015	+	NCF4
13	45536701	+	COG3
22	23738682	-	ZNF70
20	17484578	+	PCSK2
21	30590105	-	KRTAP22-2
21	30479706	-	KRTAP19-1
21	30593075	+	KRTAP6-3
21	30214006	-	CLDN8
13	94634661	+	GPR180
21	34400112	-	C21orf140
18	23026486	+	RBBP8
21	30491462	-	KRTAP19-3
18	23026488	+	RBBP8
20	23496010	+	CST8
20	13300651	+	ISM1
20	14322988	-	FLRT3
20	14322985	-	FLRT3
13	49293485	+	CDADC1
20	23875934	-	CST5
21	5155499	-	
20	31450257	+	DEFB123
21	32004064	+	HUNK
18	24135600	+	TTC39C
20	18383371	-	DZANK1
18	53535899	+	DCC
20	18383369	-	DZANK1
21	36376632	+	MORC3
18	50731826	+	MAPK4
20	5937228	-	TRMT6
20	18744216	+	
20	24666616	+	SYNDIG1
18	46463140	+	RNF165
20	7882985	-	HAO1
20	21389825	+	XRN2
18	50795120	-	MRO
21	32733899	-	PAXBP1
18	50798377	-	MRO
20	5544439	-	GPCPD1
18	50795130	-	MRO
13	95019835	-	ABCC4
20	2341059	+	
21	32793564	-	C21orf62
21	32793565	-	C21orf62
21	32790673	-	C21orf62
20	16741776	+	SNRPB2
20	16742564	+	SNRPB2
20	31373923	+	DEFB118
18	20946906	-	ROCK1
20	23079360	-	CD93
18	57368931	+	ST8SIA3
18	61808067	-	RNF152
20	24959928	+	CST7
18	54901509	-	CCDC68
18	54904081	-	CCDC68
20	24962925	-	APMAP
18	54901511	-	CCDC68
18	49795793	-	
13	72752169	-	DIS3
20	17493905	-	BFSP1
20	23985050	-	GGTLC1
20	23985053	-	GGTLC1
13	39752628	+	COG6
18	47841225	-	SMAD2
18	47833096	-	SMAD2
13	40729128	-	MRPS31
20	31484895	+	REM1
18	54895516	+	RAB27B
20	23823769	-	CST2
13	30925572	+	MEDAG
22	31281600	-	PIK3IP1
20	17609919	+	DSTN
22	30647893	+	SLC35E4
20	18484646	+	POLR3F
22	35087387	+	ISX
20	2148555	+	STK35
13	110513209	+	COL4A2
20	6040546	-	LRRN4
20	661596	-	SCRT2
18	56597209	-	TXNL1
18	56602822	-	TXNL1
13	57157082	+	PRR20C
22	38111495	-	PLA2G6
20	34714775	-	NCOA6
20	6039856	+	
22	38111754	-	PLA2G6
22	38111831	-	PLA2G6
20	159163	+	DEFB127
20	23045633	-	THBD
20	32335011	+	KIF3B
13	114222518	+	CFAP97D2
20	13169103	+	SPTLC3
22	43132209	-	MCAT
13	85792790	-	SLITRK6
13	85793874	-	SLITRK6
13	66302834	-	PCDH9
22	31280080	+	LIMK2
18	50954257	+	ME2
22	32113029	+	SLC5A1
18	48026673	-	ZBTB7C
22	38216507	+	MAFF
22	38216505	+	MAFF
22	38216503	+	MAFF
13	95794988	+	DNAJC3
13	113953705	-	C13orf46
22	39743044	-	ENTHD1
22	27748277	-	MN1
22	38291918	-	TPTEP2-CSNK1E
22	30240453	-	LIF
18	48026672	-	ZBTB7C
22	37315341	+	CYTH4
20	31259632	+	DEFB115
20	646626	-	
18	62578579	+	ZCCHC2
13	19823482	-	ZMYM5
22	37693474	+	NOL12
22	37693471	+	NOL12
18	57150410	+	BOD1L2
22	31956243	+	
13	112071706	+	SOX1
13	30975500	+	TEX26
18	23483140	+	RIOK3
20	34713436	+	TP53INP2
20	34713439	+	TP53INP2
18	74073368	-	FBXO15
20	10637684	-	JAG1
22	45601135	+	FBLN1
22	37570248	-	LGALS2
18	23531442	-	NPC1
18	31759584	-	SLC25A52
22	43947582	+	PNPLA3
20	4852358	-	SLC23A2
20	4852356	-	SLC23A2
20	23564732	-	CST9L
18	49822789	-	MYO5B
20	45176544	+	PI3
20	45224458	+	SEMG2
22	43528778	-	EFCAB6
13	110148963	-	COL4A1
20	45092310	-	KCNS1
20	45091214	-	KCNS1
18	35332227	-	ZNF24
22	37367960	-	ELFN2
18	59158832	+	SEC11C
13	51767709	+	WDFY2
13	109752695	-	IRS2
18	65880939	+	CDH7
18	65890337	+	CDH7
21	36460621	-	CLDN14
21	37607373	-	KCNJ6
21	37623559	-	KCNJ6
22	47175693	+	TBC1D22A
21	33903453	-	ATP5PO
21	30337013	-	KRTAP27-1
20	18561415	+	SEC23B
20	18561122	+	SEC23B
22	32149006	-	C22orf42
20	13389394	-	TASP1
22	39964718	+	
21	18267370	+	CHODL
22	49890080	+	ZBED4
20	25612935	-	NANP
21	5017145	+	
13	112434689	+	SPACA7
18	63936111	+	SERPINB10
18	63935242	+	SERPINB10
18	60371062	-	MC4R
13	95579759	+	CLDN10
21	46598604	-	S100B
21	46599281	-	S100B
13	113648804	-	ATP4B
13	114327322	+	CHAMP1
13	114327321	+	CHAMP1
21	29346148	+	BACH1
22	45295874	+	UPK3A
21	30643136	+	KRTAP20-3
21	30601382	+	KRTAP22-1
18	68673688	-	TMX3
21	30371390	-	KRTAP13-2
13	114305817	+	UPF3A
13	110878540	-	ANKRD10
20	45607939	-	WFDC9
18	23531822	+	RMC1
22	39312882	-	RPL3
13	107163510	-	NALF1
21	38824955	+	ETS2
20	45209768	+	SEMG1
21	38824936	+	ETS2
21	38824928	+	ETS2
21	38823783	+	ETS2
21	30613431	-	KRTAP6-1
20	45631196	+	WFDC10A
20	45109452	-	WFDC5
13	113816995	+	TMEM255B
18	63805370	+	SERPINB7
18	63805376	+	SERPINB7
22	46330810	+	GTSE1
20	38923024	+	PPP1R16B
X	333933	-	PPP2R3B
18	61555779	+	CDH20
18	61554695	+	CDH20
18	61555132	+	CDH20
21	46132848	+	COL6A2
20	25674215	-	ZNF337
20	25673195	-	ZNF337
X	3604340	-	PRKX
22	31439367	-	EIF4ENIF1
20	44942130	-	TOMM34
X	8169944	-	VCX2
21	38307357	+	KCNJ15
21	38301490	+	KCNJ15
21	38301821	+	KCNJ15
13	113177536	-	PCID2
X	1382689	+	IL3RA
21	38301822	+	KCNJ15
13	113177611	-	PCID2
X	1462581	-	P2RY8
22	37010859	-	TST
22	37010865	-	TST
X	12977223	+	TMSB4X
X	12977226	+	TMSB4X
X	12977227	+	TMSB4X
X	12977081	+	TMSB4X
22	37666932	+	PDXP
X	1386152	-	SLC25A6
20	39039721	+	DHX35
X	11300761	+	AMELX
21	33589341	-	CRYZL1
X	1643027	+	ASMT
X	304750	-	GTPBP6
22	44862706	+	PRR5-ARHGAP8
13	100530435	+	PCCA
21	28872191	-	N6AMT1
X	2219506	-	DHRSX
18	35366694	-	ZNF396
21	14961235	-	NRIP1
X	9949443	+	SHROOM2
18	62980433	+	PHLPP1
21	33584687	-	
22	43996529	+	SAMM50
20	47188844	+	EYA2
21	26917922	-	ADAMTS5
22	37666932	+	
X	8528874	-	ANOS1
20	45123425	-	WFDC12
18	66501083	-	CDH19
20	44908532	+	YWHAB
22	46294008	+	TTC38
20	45648563	-	WFDC11
X	1403139	-	ASMTL
X	1190490	-	CRLF2
18	75409476	-	SMIM21
X	1187549	-	CRLF2
21	41885112	-	C2CD2
13	112485011	-	TUBGCP3
X	9024232	-	FAM9B
X	9025077	-	FAM9B
X	9025105	-	FAM9B
X	9024995	-	FAM9B
21	41986831	-	ZBTB21
18	35979278	+	C18orf21
21	41988637	-	ZBTB21
22	40769630	-	SLC25A17
X	11123078	+	HCCS
X	11121879	+	HCCS
13	113737736	+	GRK1
X	11123086	+	HCCS
13	98175785	-	RNF113B
13	78614289	-	OBI1
18	26454910	-	KCTD1
21	36073164	+	CBR1
21	36146562	+	CBR3
18	36108531	-	SLC39A6
18	36109148	-	SLC39A6
X	13035617	-	FAM9C
X	13035712	-	FAM9C
13	113149529	+	F10
13	61409858	-	
18	5289019	-	ZBTB14
X	8790795	-	FAM9A
18	5290858	-	ZBTB14
13	92867237	+	GPC5
18	5289022	-	ZBTB14
18	5289020	-	ZBTB14
18	77277900	+	GALR1
13	29764371	-	UBL3
18	25061924	-	ZNF521
18	25062593	-	ZNF521
X	38149339	-	SRPX
22	43166622	-	TTLL12
18	63961835	+	HMSD
X	16153518	+	GRPR
20	38127385	-	TGM2
X	18162931	-	BEND2
X	34627075	-	TMEM47
18	24453531	+	IMPACT
X	21654690	-	KLHL34
20	50586112	-	RIPOR3
18	72536680	-	CBLN2
21	32599354	-	CFAP298
18	72536681	-	CBLN2
20	49903391	-	SPATA2
20	49903394	-	SPATA2
20	38953106	+	FAM83D
20	46736347	+	SLC2A10
X	21705978	-	SMPX
X	21727291	-	SMPX
20	49363877	-	KCNB1
20	49371968	-	KCNB1
20	44752313	+	KCNK15
20	46173739	-	CDH22
13	113099742	+	MCF2L
21	32573721	-	TCP10L
20	49953885	+	RNF114
21	32576659	-	TCP10L
21	34418715	-	SMIM34
21	17593653	-	BTG3
21	44805617	-	SUMO3
13	113977783	-	RASA3
13	49633872	+	ARL11
13	94408020	+	GPC6
21	25585656	-	MRPL39
20	46349528	-	SLC35C2
20	46345984	-	SLC35C2
21	14485228	-	SAMSN1
20	58459101	-	APCDD1L
21	34389151	+	SMIM11
13	113267108	+	CUL4A
21	34386633	+	SMIM11
21	34389153	+	SMIM11
20	35115364	-	EDEM2
20	18486540	-	RBBP9
21	36749917	+	SIM2
13	49660674	-	EBPL
13	49222377	+	MLNR
21	37019662	+	RIPPLY3
21	43696079	+	RRP1B
13	28003274	-	FLT3
13	106541673	-	ARGLU1
18	76357682	-	ZNF516
18	26906481	-	CHST9
18	26915777	-	CHST9
21	43762299	+	PDXK
18	35249808	+	ZNF397
20	56249815	+	MC3R
X	21654689	+	CNKSR2
13	98455176	+	FARP1
21	43773950	-	CSTB
X	38421446	+	OTC
13	42791549	+	FAM216B
13	42791547	+	FAM216B
21	43805293	+	RRP1
X	16844519	+	TXLNG
18	23296013	-	TMEM241
13	42608013	+	TNFSF11
20	34280268	-	AHCY
X	27460207	-	PPP4R3C
13	19173772	-	TUBA3C
21	43987592	+	AGPAT3
21	43984673	+	AGPAT3
21	43986536	+	AGPAT3
21	43982717	+	AGPAT3
20	48624252	-	PREX1
13	48270357	+	ITM2B
13	50020922	+	KCNRG
21	44106552	+	TRAPPC10
21	44131181	+	PWP2
20	35302578	-	UQCC1
20	49503874	-	PTGIS
18	69853275	-	CD226
18	69853274	-	CD226
18	32073219	+	RNF125
21	37512531	+	DYRK1A
21	37526358	+	DYRK1A
21	37512947	+	DYRK1A
20	8884900	+	PLCB1
22	49964072	+	PIM3
20	55997357	-	CBLN4
22	45188017	+	NUP50
X	17800051	-	RAI2
X	17800049	-	RAI2
20	51596514	-	ATP9A
21	41798225	-	PRDM15
22	50309030	-	DENND6B
13	23891099	-	C1QTNF9B
X	16587999	-	CTPS2
X	16588306	-	CTPS2
X	16588003	-	CTPS2
X	16654670	+	S100G
22	45845307	+	ATXN10
13	32303699	-	ZAR1L
X	37991314	+	H2AP
13	32303771	-	ZAR1L
21	43033931	+	PKNOX1
X	46882358	+	RP2
22	45341955	+	FAM118A
X	21885423	+	MBTPS2
13	32400723	-	N4BP2L1
X	30304206	-	NR0B1
X	16171464	+	MAGEB17
13	32401816	-	N4BP2L1
X	34944915	+	FAM47B
22	41229513	-	CHADL
X	18239313	-	SCML2
22	45344063	-	SMC1B
13	37103259	-	CSNK1A1L
13	51813347	-	TMEM272
20	20360698	+	CFAP61
20	49988886	+	SNAI1
X	54448032	+	TSR2
X	44147872	-	EFHC2
22	37490362	-	CARD10
20	45080021	+	STK4
21	43053191	-	CBS
22	46684410	-	CERK
20	57358447	-	MTRNR2L3
21	43172805	+	CRYAA
X	40648305	-	MED14
X	46598496	+	CHST7
X	49882558	+	USP27X
20	59936663	-	PPP1R3D
20	54219961	+	PFDN4
20	31303212	-	DEFB116
20	62136733	-	PSMA7
20	31377164	-	DEFB119
18	62041164	-	PIGN
X	23003589	+	DDX53
20	60014529	+	CDH26
18	62042852	-	PIGN
18	62044233	-	PIGN
18	62044234	-	PIGN
X	27823014	+	MAGEB10
X	27822646	+	MAGEB10
X	54748918	-	ITIH6
20	34560345	+	MAP1LC3A
X	23404374	+	PTCHD1
18	62044549	-	PIGN
18	62044634	-	PIGN
13	51932669	-	ATP7B
X	16765340	+	SYAP1
X	64268081	-	MTMR8
18	62045681	-	PIGN
22	31681347	-	PRR14L
22	44492583	-	RTL6
21	36034541	-	SETD4
22	40043534	+	FAM83F
13	36829104	+	RFXAP
18	36272157	+	MOCOS
22	36800703	-	PVALB
22	36800684	-	PVALB
18	72742314	-	NETO1
18	72743756	-	NETO1
22	49900229	-	ALG12
X	18640196	+	CDKL5
X	72204665	-	ERCC6L
X	51490011	-	NUDT11
X	54932961	-	PFKFB1
18	74523454	+	CNDP2
18	74521131	+	CNDP2
10	274201	-	DIP2C
20	62410237	-	RBBP8NL
13	27275192	+	RASL11A
20	23626706	-	CST3
20	23633657	-	CST3
X	72781865	-	FAM236B
X	43948776	-	NDP
X	43948791	-	NDP
X	21858740	+	YY2
13	46053186	-	CPB2
20	62948475	+	GID8
X	37838836	-	DYNLT3
18	63903888	+	SERPINB2
10	5393101	-	TUBAL3
18	63903879	+	SERPINB2
10	1177313	-	ADARB2
18	35443871	-	
21	45513719	+	COL18A1
X	43766610	-	MAOB
18	74587212	+	CNDP1
13	46125920	-	LCP1
13	46125923	-	LCP1
10	11764070	+	ECHDC3
21	41357727	+	FAM3B
13	45777242	-	SIAH3
18	35251062	-	ZSCAN30
18	35251068	-	ZSCAN30
20	2658395	-	IDH3B
22	39223359	-	PDGFB
18	9402420	+	TWSG1
X	47061242	+	JADE3
10	12250589	+	CDC123
13	46277366	+	LRRC63
X	55626192	+	FOXR2
18	69849087	+	DOK6
21	26835755	-	ADAMTS1
10	5374692	+	UCN3
22	43507848	+	MPPED1
20	58451101	+	VAPB
21	32268228	-	MIS18A
21	32312290	+	MRAP
22	28789295	+	CCDC117
10	13317428	-	SEPHS1
X	55453566	+	MAGEH1
10	3775996	-	KLF6
18	75195113	-	ZADH2
21	42843094	-	WDR4
X	50365409	-	DGKK
18	23598926	-	ANKRD29
13	101053776	-	NALCN
10	6010689	-	IL2RA
22	44208469	+	PARVG
20	57379202	+	RAE1
20	57379211	+	RAE1
X	15384799	-	PIR
21	42849226	-	WDR4
20	53495330	+	TSHZ2
22	44208468	+	PARVG
21	42913304	+	NDUFV3
18	63989374	+	SERPINB8
X	78271468	-	CYSLTR1
22	38219291	-	TMEM184B
X	78271480	-	CYSLTR1
18	63989371	+	SERPINB8
20	57343993	+	SPO11
22	38219324	-	TMEM184B
21	25772460	+	GABPA
20	37945350	+	VSTM2L
20	31404845	-	DEFB121
22	43129712	+	BIK
20	34088309	-	EIF2S2
20	64047582	-	SOX18
21	37065374	-	PIGP
21	34371381	+	KCNE2
21	30348399	-	KRTAP23-1
13	102729367	-	CCDC168
22	43039516	-	TTLL1
10	12165407	+	SEC61A2
18	46803218	-	PIAS2
13	102765888	-	TEX30
22	45432509	+	RIBC2
20	25006237	-	ACSS1
10	14972851	+	MEIG1
10	14972857	+	MEIG1
13	102784281	-	POGLUT2
20	54651169	+	DOK5
13	102875994	+	BIVM-ERCC5
18	47107410	-	HDHD2
13	102841533	+	BIVM
20	49632945	-	B4GALT5
13	102839951	+	BIVM
18	47152834	-	IER3IP1
18	46962768	-	ELOA3DP
18	47022287	-	ELOA3BP
18	47028202	-	
13	113820549	-	GAS6
10	7749520	+	ITIH2
20	52084011	-	ZFP64
13	48047221	+	NUDT15
22	37633564	+	GGA1
18	3459978	+	TGIF1
18	3458349	+	TGIF1
20	63939924	-	UCKL1
13	48075724	-	MED4
20	37517417	-	BLCAP
20	37518816	-	BLCAP
20	37518853	-	BLCAP
20	37518893	-	BLCAP
X	74533916	+	SLC16A2
13	48481890	+	RB1
20	37517418	-	BLCAP
X	74305034	+	ZCCHC13
20	51782331	-	SALL4
13	23325162	+	SGCG
21	14228372	+	RBM11
X	54445454	-	FGD1
21	14371115	-	HSPA13
18	59904305	+	PMAIP1
20	57168753	-	BMP7
22	37679802	+	LGALS1
18	14099938	-	ZNF519
22	46255663	-	PKDREJ
X	38687674	+	
21	39174769	-	PSMG1
6	1623806	-	GMDS
20	37983007	-	TTI1
20	37983021	-	TTI1
X	56291531	+	KLF8
20	37983022	-	TTI1
20	18814378	+	SCP2D1
X	52375680	+	XAGE2
X	77457278	+	FGF16
X	88754781	+	CPXCR1
X	88754780	+	CPXCR1
X	88754785	+	CPXCR1
22	37830855	-	ANKRD54
18	31478702	+	DSG3
13	106489745	-	EFNB2
14	19003752	+	POTEM
6	485154	-	EXOC2
20	61940617	+	CDH4
18	31598833	+	TTR
18	31598821	+	TTR
22	43163242	+	TSPO
6	3851317	+	FAM50B
6	3851320	+	FAM50B
22	43163210	+	TSPO
22	43163241	+	TSPO
6	8079395	-	EEF1E1
10	6117447	+	RBM17
6	8013567	-	BLOC1S5
15	21638992	+	OR4M2B
14	26443090	-	NOVA1
10	6117457	+	RBM17
13	42242896	+	DGKH
18	27950966	-	CDH2
10	12165330	-	NUDT5
10	12167577	-	NUDT5
18	49481681	-	RPL17-C18orf32
14	31861224	+	NUBPL
15	21652968	+	OR4N4C
6	11583524	+	TMEM170B
20	63936011	+	DNAJC5
10	7750962	-	KIN
18	49599185	+	LIPG
20	56639283	+	TFAP2C
6	8015726	-	EEF1E1-BLOC1S5
18	49041474	-	DYM
20	62182514	+	SS18L1
14	34561093	-	SNX6
18	51174550	-	MEX3C
21	39342315	-	HMGN1
10	11920022	-	UPF2
15	22999177	-	TUBGCP5
10	11920023	-	UPF2
13	47942656	-	SUCLA2
6	26600739	+	ABT1
6	7881522	-	BLOC1S5-TXNDC5
15	22095857	+	
10	14904315	+	SUV39H2
20	2658393	+	NOP56
6	7881728	+	BMP6
10	15075475	-	ACBD7
15	23127066	-	GOLGA6L1
10	15104251	+	RPP38
13	75606020	+	UCHL3
14	52430596	-	TXNDC16
10	15104255	+	RPP38
10	15104257	+	RPP38
6	7881517	-	TXNDC5
10	15104254	+	RPP38
22	38290691	-	CSNK1E
14	52276724	+	PTGDR
13	99294539	-	GPR183
22	38293250	-	CSNK1E
21	39397889	+	GET1
6	26634383	-	ZNF322
6	26636291	-	ZNF322
6	26634393	-	ZNF322
14	49614672	+	LRR1
6	24797335	-	ARMH2
6	22571666	+	HDGFL1
21	39515506	+	GET1-SH3BGR
10	7559270	-	ITIH5
6	1314758	+	FOXQ1
14	44504149	-	FSCB
6	13980310	+	RNF182
10	5154140	-	AKR1C8P
21	39929392	+	PCP4
6	13980008	+	RNF182
X	75304885	+	UPRT
22	40859549	-	DNAJB7
15	20531856	-	GOLGA6L6
10	13643706	-	FRMD4A
22	40973309	+	RBX1
21	40010999	-	DSCAM
6	4994717	-	RPP40
13	45393316	-	SLC25A30
22	38483447	+	KDELR3
22	31134807	-	PLA2G3
X	84317874	-	HDX
X	84317878	-	HDX
X	91438584	+	PABPC5
15	26949208	+	GABRA5
X	73077276	-	PABPC1L2A
15	26948752	+	GABRA5
15	26949207	+	GABRA5
21	41282530	+	BACE2
22	39973721	+	GRAP2
X	100990831	+	ARL13A
13	45333471	-	TPT1
22	39971105	+	GRAP2
14	31446036	-	DTD2
14	31446992	-	DTD2
6	18223860	-	DEK
10	17911164	+	MRC1
13	108234243	+	ABHD13
6	18225666	-	DEK
22	31325804	-	PATZ1
14	52728590	+	PSMC6
10	18681639	+	ARL5B
X	80669503	-	BRWD3
22	44243665	-	SHISAL1
6	25701783	+	SCGN
13	46771256	-	ESD
21	41739373	-	RIPK4
20	59863571	-	SYCP2
13	46831546	-	HTR2A
X	48562609	+	TBC1D25
20	59863564	-	SYCP2
22	40932815	+	XPNPEP3
13	60573871	+	TDRD3
10	16823966	-	CUBN
14	61277370	-	TMEM30B
X	85861180	-	CHM
6	25620530	+	CARMIL1
6	17131378	+	STMND1
13	36301638	-	SPART
13	36301640	-	SPART
20	62309065	-	LAMA5
13	36301652	-	SPART
X	72198340	+	PIN4
13	36303602	-	SPART
14	52637713	+	GPR137C
21	42297244	+	ABCG1
20	62135374	+	LSM14B
21	42346357	-	TFF2
10	17137336	-	TRDMT1
21	42362282	-	TFF1
10	16513734	-	C1QL3
6	26469637	+	BTN2A1
X	84058350	-	RPS6KA6
14	60643421	-	SIX1
22	42869773	-	PACSIN2
13	98445185	-	STK24
22	42870930	-	PACSIN2
22	42871128	-	PACSIN2
10	15778174	-	MINDY3
22	21389478	+	RIMBP3B
22	21451463	+	HIC2
22	21449434	+	HIC2
6	13357830	-	GFOD1
X	87670050	+	KLHL4
6	24147530	+	NRSN1
6	24147529	+	NRSN1
20	64100633	+	OPRL1
13	83877205	-	SLITRK1
20	64100643	+	OPRL1
13	30764426	+	ALOX5AP
6	10980759	-	ELOVL2
20	64073181	-	RGS19
14	63371364	-	PPP2R5E
20	64276226	+	PCMTD2
13	20691444	+	IFT88
X	100843324	-	NOX1
6	28903002	-	TRIM27
10	18545561	-	NSUN6
X	51337525	+	NUDT10
14	52774941	+	STYX
X	76431342	+	MAGEE1
