chr	pos	strand	gene
XIV	14163	+	SNZ2
III	54941	-	ATG22
II	151493	-	POL12
X	260947	+	SRS2
VII	476069	+	MPO1
XIII	112513	-	WAR1
IV	1233196	+	RGA2
IV	400638	+	ARP2
IV	861520	+	MSC2
X	386368	-	BET4
XII	176802	-	PML1
XV	100957	+	MSN1
VII	526644	+	UGA1
XI	259073	-	
XIII	542978	-	PSO2
XII	210512	-	SMF3
XV	251267	-	NOP12
IV	103649	-	GGC1
XVI	696850	+	
VIII	344321	-	ORC6
X	246244	+	PHS1
IV	246447	+	YFH1
XII	719789	-	SEC72
XVI	883595	+	
XI	612265	+	SRL3
XVI	592332	-	TIF6
XIV	429753	+	MET4
I	131983	+	CYS3
X	141138	+	RPA34
V	229263	-	
XI	145922	-	
IV	1314892	+	ARO80
VII	404391	+	MST27
V	272091	+	PET117
XIV	190957	+	SLA2
VII	82736	+	
IV	126449	+	
V	378762	-	KAP123
XII	88155	+	ISA1
V	437952	-	
XV	214017	-	MAM3
III	37616	+	LRE1
II	127244	+	MOH1
XV	125997	-	TPT1
VII	618077	-	VHT1
XIII	855293	+	GOT1
II	181660	-	HAP3
XVI	619014	+	ATH1
XII	965090	-	RPN13
VIII	214702	+	
XVI	835212	+	PIN3
I	38972	+	CNE1
IV	691214	+	COX26
X	539266	+	HIT1
XIII	811233	-	ZDS1
VIII	92627	-	
XIV	249809	+	VID27
IV	1324477	-	TIF35
III	73341	+	FUS1
III	173826	-	SYP1
VII	590911	+	UFD1
XVI	76669	-	GYP5
XII	494494	-	PUS5
IV	907000	-	
IV	994242	-	DIN7
II	603476	+	GDT1
XV	793868	+	ESA1
II	624493	-	
II	389216	+	
IV	111029	+	SEC31
IV	462516	+	TRP1
XV	300067	+	
XII	259738	-	REX2
XIII	11483	-	ERO1
II	668663	-	TDP1
III	151608	-	
V	194230	+	ISC1
IX	383425	+	
IX	231553	-	RPS24B
XII	1015568	-	SEC39
IX	174582	-	
V	235491	+	MXR1
II	92030	+	AST1
XIII	39824	+	ATR1
VIII	218997	-	MED6
XIII	796540	-	
IV	158064	-	UGX2
XVI	345264	-	
XVI	165760	+	HRR25
XII	855531	+	
XV	416347	-	STD1
XII	579318	-	UTP13
XVI	901558	+	DPM1
XV	1090015	-	
V	314534	-	MRX1
IV	1170326	-	PAL1
XI	383103	+	
VII	1081584	-	COS6
V	228456	-	HVG1
XVI	116487	+	USV1
VI	129910	+	BLM10
XII	866784	+	ROM2
XIII	394788	+	RNA14
XVI	250907	-	PET20
XIII	848486	+	HSH155
XIII	593367	-	MME1
VIII	384488	+	CHS7
X	635855	-	PXP2
XVI	266104	+	RRD2
X	638232	-	RSM7
IV	926570	+	
IV	716790	-	
V	117474	+	TIM9
XII	382252	+	MSL5
IX	433389	-	
XII	171764	+	GAT3
II	487199	-	PTC4
XVI	147129	+	
XV	855147	-	SNF2
V	132551	+	UBC8
XII	514108	-	
IV	1057600	+	SUR2
II	607140	+	RPL21A
XI	326408	-	FBA1
IV	70640	-	GDH2
X	50139	-	NCE101
VII	261501	+	ITC1
XV	1006705	+	GDS1
IX	244657	-	SNP1
VII	639772	-	PAC10
X	468333	+	
I	222891	+	
XII	956710	+	VPS36
IV	231899	+	
XVI	679370	+	
XVI	398480	-	MOT1
XIII	468445	-	SRT1
II	807105	+	MAL32
IV	298417	-	ASM4
XI	507707	+	DAL80
XV	720510	+	
XV	334509	-	DNL4
III	258654	+	SRB8
VIII	387445	+	RPC10
XIII	859215	-	LCB1
XIII	690695	-	EFR3
IV	531307	-	ENA2
VI	80419	-	GYP8
X	298460	-	APQ13
II	662499	-	
II	161329	+	HEK2
VI	232012	-	OSW7
V	556296	-	TOG1
II	469620	+	RAD16
II	741022	+	REI1
IX	335666	-	EST3
XIII	565574	-	
XVI	486564	-	
IV	598082	+	PPH3
V	278164	+	FCY22
XIV	371882	-	FPR1
XVI	741438	-	YTH1
XV	326130	+	PHO80
XIV	575351	+	SIW14
VIII	221270	+	VMA22
XV	685343	+	TUF1
XIII	522329	-	SAS2
IV	57265	-	HBT1
IV	769938	+	RPA14
IV	790069	+	TAF10
XII	12076	+	
VII	1057257	+	YOR1
IX	246826	+	
X	407142	-	
XVI	276162	-	NOP53
VII	227529	+	ARO2
XVI	797709	+	TOM5
I	57950	-	GCV3
XV	612997	-	RPB2
XIV	542822	+	
X	433000	+	COX16
V	44925	+	PCM1
XIV	28739	-	FIG4
XII	861525	+	SSQ1
VII	490703	-	RPN14
X	67850	-	ELO1
XVI	590283	-	
XIII	295179	-	SEC59
VIII	77430	-	OTU2
V	512106	+	PAB1
IX	196216	+	
XIV	508776	-	GCD10
XIII	153219	-	NTE1
XIII	95791	-	ALO1
XVI	485686	+	PMA2
XV	639121	-	
II	105316	-	SKT5
IX	30938	-	
VIII	555967	+	IMD2
V	553259	+	FMP10
VII	880296	-	
XI	448521	-	
X	744911	-	
XIII	634472	+	HSC82
X	136533	+	
XIII	599352	-	ALD3
IV	1011589	-	
II	69713	-	
III	26925	-	PEX34
VII	79112	-	COG1
X	245258	+	SAP185
XV	1090863	+	YRF1-8
X	191345	+	
XII	791806	+	MID2
XIV	96544	+	
IX	300106	+	
XV	202696	-	RIB2
XIV	185178	+	
XVI	731224	-	RPL11A
II	777854	+	
VII	482941	-	
VII	173285	-	SAE2
VIII	237693	+	PCL5
IX	186369	+	PRK1
VIII	326813	-	CDC12
XV	740	+	
XII	245587	-	
III	132273	-	ADY2
XIV	334867	+	CBK1
XV	429912	+	
VII	384502	-	
XIII	886516	+	FKS3
I	221660	+	
VII	269293	-	CWC23
XVI	661053	+	TAH18
XII	822040	+	
XVI	815536	+	TAZ1
XI	47972	+	CBT1
Mito	26701	+	COX1
XI	330534	+	TOA2
VII	439638	+	RPL30
VIII	520312	+	CRG1
X	283380	+	IML2
XI	471694	-	HEL1
V	413394	-	NSA2
IV	677802	+	FOB1
XI	518063	-	
VII	436401	+	HOP2
XI	351275	-	DCW1
XII	611794	-	
VII	830153	+	MRPS35
XIII	62582	-	NUP188
VI	115274	+	AUA1
XIV	6719	+	
VII	884509	-	PDX1
X	65805	-	
XII	1015450	+	MRPL4
XI	438777	-	MET14
XI	291052	+	DHR2
X	319776	+	LAS21
XVI	86950	+	
II	356324	-	TSC3
XIV	420944	-	INP52
XIV	258375	-	SPS18
IV	886865	+	GCD6
IV	265258	-	
IX	155765	+	COX5B
XV	546333	+	RPT5
XV	466675	-	CDC21
XI	2721	+	
XVI	228772	+	DAP1
VIII	241293	+	ERG7
XV	472597	+	RTS2
I	58695	-	PTA1
XVI	2001	+	
V	5481	+	
XVI	332100	-	BEM3
II	741616	+	MRPL37
X	470113	+	LSM8
V	206834	+	GCD11
XVI	125357	+	NEW1
XII	826977	-	DIC1
XIV	38554	+	
V	21097	+	DSF1
XIII	339418	-	RCH1
X	89282	-	ATG27
XIII	895716	-	
XI	193574	-	RMA1
II	776313	+	APE3
XI	506831	+	
XV	10106	+	
IV	1489871	-	
VII	582990	-	RME1
X	159623	-	
III	158538	-	
XII	257855	+	MNL2
IX	308602	-	
VIII	367992	+	
X	147967	-	YAK1
XVI	922777	+	AQY1
XV	887876	+	ISW2
XII	167136	+	RLP24
IV	364446	-	
V	64709	-	TCA17
II	614024	-	
XII	95566	-	SSA2
XV	808107	+	OSW1
XIV	360639	+	AAH1
IV	1506606	-	
XIII	212155	+	SRC1
IV	856898	-	RAV2
II	46565	-	SCS22
V	358105	-	PRS2
VII	495167	+	ERP6
XIII	533163	-	RRB1
VII	277634	-	
XII	41280	-	YBT1
XVI	270893	+	
II	466048	+	
III	12386	-	HMLALPHA2
XIII	795524	+	SAP30
XV	854112	+	
III	76018	-	AGP1
IV	226751	+	CDC53
XI	92744	-	MTR2
III	48653	-	PDI1
XV	132482	+	PKH2
XIII	214086	-	
IV	520516	-	
XV	956623	+	TEA1
IV	430926	+	SLX5
IV	1503314	-	FIT1
XII	472969	-	ASP3-2
VII	425007	+	
III	138996	+	PGK1
XV	159445	+	MHF1
VIII	207193	+	FSH1
XIII	496282	+	FOL3
XVI	453992	-	LGE1
II	651192	+	MET8
XII	590541	+	BUR2
III	248033	-	ERS1
IV	1259709	+	SPT3
I	51707	+	OAF1
XVI	407539	+	RPL21B
IV	818495	+	SDH4
IV	694175	+	DPB4
X	409493	-	MAD3
IV	338272	-	SYO1
Mito	19996	+	AI3
X	212000	-	UTP10
X	728271	+	AAD10
XI	114694	+	
IV	1332983	-	PPM1
IX	333352	+	
IV	1385286	+	MFA1
VIII	334394	+	UBA4
XIV	573853	+	
IV	1367373	-	
XI	301882	+	STB6
XI	437097	-	MRP17
XIII	902413	+	PRE5
VIII	380108	-	
XII	274141	-	XYL2
IV	333121	-	CBS1
II	597065	+	YPC1
V	207644	-	CHO1
XV	166461	-	
IV	592948	+	SNF11
IV	425732	+	CDC7
III	286443	+	CDC39
XIII	172901	+	GAL80
XII	147601	+	RTT109
XVI	424215	-	
IX	195070	+	ICE2
XIV	599936	-	
II	337183	-	REG2
XIII	430079	-	ISF1
II	43095	+	BRN1
X	347325	+	CHM7
XII	796698	-	
XIII	736634	+	PEP5
VII	703116	+	
II	579150	-	SMY2
IX	313199	-	
IV	976717	-	SWM1
XI	137932	-	MCD4
XVI	891043	+	DPB2
XV	506978	-	
IV	871301	+	
XII	263577	-	BUD28
XIV	587107	-	EFM6
XII	805784	-	
XII	738161	-	STT4
XIV	672969	+	MPP6
IV	229431	+	STF1
XVI	603911	-	SDD4
XVI	244319	-	BEM4
XII	365330	+	REX3
X	676059	-	MCM22
XII	421542	-	SLS1
XI	280127	+	MDH1
VII	524680	+	
IV	1112003	-	TIM11
VI	95761	-	
XV	89448	+	HRP1
III	164111	-	NPP1
VIII	511837	+	SCH9
XII	224921	-	COX12
III	206877	-	PER1
XIV	337609	+	YGP1
XII	520351	+	SWI6
X	74611	+	RPS14B
IV	733618	-	RUB1
VII	458992	+	CKB1
VIII	472429	+	GND1
XII	407283	-	USB1
XII	266277	+	PER33
V	374714	+	
V	538434	-	GRX4
IV	375680	-	PRP11
VI	216594	-	SMC2
VII	63048	-	EMC4
XV	715331	+	SLK19
XIII	55265	-	PML39
IV	292140	+	PMT5
XIV	693019	-	ARC35
VII	443642	-	CWH41
XIV	61857	+	
II	636703	-	DUR1,2
II	184125	+	RFT1
V	292240	-	
V	338322	-	
VII	751047	+	SYF2
XI	557342	+	UTP30
XIV	742881	-	
X	696949	+	IPA1
II	539705	+	YSW1
II	567875	-	ARL1
VII	770299	+	CBF2
XV	889750	+	RRG7
VII	272139	+	SCS3
VII	656322	+	CTT1
II	462870	-	CYC8
III	210718	-	BUD23
III	233125	-	SED4
VIII	481919	+	IKI1
VIII	113499	-	GPA1
III	37836	-	APA1
IV	1133260	-	RQC1
XI	355079	+	PRI2
IX	131665	+	POG1
XIV	305070	-	TDA7
II	185915	+	APN2
XI	357848	+	PHD1
XVI	341068	-	GDE1
IV	1492413	+	RBA50
VII	182118	+	NUP49
V	387795	+	LSM4
XV	720815	+	
VIII	537759	-	
VIII	262192	-	SAE3
XVI	754248	+	
XI	565299	-	PAM17
X	537549	+	KCH1
XVI	460779	-	MNN9
VII	248124	+	FLC3
VIII	127492	+	RPL27A
II	424990	-	POL30
XIII	139063	-	ERV41
XIII	559870	+	
IV	485746	-	DAS2
XIII	811196	+	
VIII	98828	-	
XVI	844020	+	CUR1
IX	422074	-	IRC24
IV	501753	-	RAD28
XVI	24701	+	SAM3
XII	1012459	-	
IV	334217	-	COX9
XIII	368094	-	ERB1
VII	11730	+	VEL1
II	344602	-	PRP6
X	251821	-	KHA1
VII	947019	+	AMA1
XIII	347511	-	CCS1
VI	224326	-	QCR6
XIII	769426	+	
XIII	395054	-	ARG7
X	397355	-	PET130
III	101191	+	BUD3
X	106718	+	QCR8
X	28596	+	HXT8
V	355469	+	
XIV	121118	-	GOR1
X	185424	+	NIT2
XV	725564	-	GEP3
XIV	325265	-	IBD2
V	512627	-	
X	612931	+	JJJ3
XV	703988	-	
XVI	728615	+	
XIII	921401	+	ERR3
X	569621	-	LIA1
IV	139205	+	PCL9
II	739936	-	SLM6
XI	579827	-	
IV	280165	+	POL3
III	23523	-	FYV5
X	26412	-	
XIII	741312	+	RNH1
XII	1051884	+	FMP27
XII	564860	-	TUB4
XVI	533642	-	TAF3
XIV	609133	-	
VII	466237	-	
X	226737	+	SET4
IV	829057	+	CDC1
II	90226	+	KTI11
II	742160	-	SDH8
XII	1038753	+	LEU3
VIII	282681	-	GAR1
VII	762168	+	PRE9
XII	489929	+	
V	234740	+	YEN1
IV	458542	-	SOK1
III	92777	-	NFS1
XII	283185	-	
VII	631273	+	ROM1
IV	465051	-	
XV	581359	+	IDH2
V	308123	+	YOS1
XVI	702114	-	GRS2
IV	1445843	-	SEC20
X	622550	-	SOD1
XII	434158	-	SMD3
IV	54397	-	WHI4
VIII	423461	+	MPC2
VI	258855	-	
VII	949382	-	SMI1
XII	161434	+	SSL1
IV	611925	+	STN1
X	187126	-	LSM1
II	9372	+	
IV	899006	+	ADR1
III	238776	+	ATG15
VII	810505	+	
XIV	472861	+	SAL1
XI	238891	+	AAT1
XII	380564	+	CFT2
IV	1120233	+	YCG1
VIII	445	-	
VII	35212	+	ZIP2
X	337037	+	PEP8
IV	1221112	-	VPS74
VII	844960	+	RBG2
I	196185	+	SWH1
XVI	26064	+	SAM4
IV	60872	-	FMP45
IX	199646	-	AIM19
XIV	675876	+	BUD17
III	288170	-	OCA4
V	500630	-	RAD4
V	339472	+	TRP2
VII	89339	+	CLG1
II	270633	+	
VI	84145	-	BST1
XII	560444	+	SEC13
VIII	168890	-	SLT2
IV	1266158	+	SXM1
XIII	833356	-	AEP2
XIII	387315	-	AAC1
XVI	167398	+	TPK2
IX	277505	+	GVP36
IV	85985	+	UGA4
XII	437631	-	
VII	489708	-	COG7
IV	718816	-	
XV	638235	+	
II	267710	-	MNN2
V	483325	-	
XII	64062	-	UBI4
XVI	148569	-	THI6
VII	483637	+	BRP1
VI	203743	-	HIS2
VII	41149	+	GUS1
IV	1393179	+	SPP41
II	310565	-	SCO1
IV	768403	-	
I	1807	-	PAU8
XVI	674314	-	
VI	5521	+	
VII	241085	+	HUL5
V	128303	-	
VII	27921	-	HFM1
XVI	716156	-	NVJ2
VI	108602	+	
X	193860	-	NCA3
IV	1151803	-	
XI	420061	+	PRP40
II	80378	-	ATG8
I	192337	-	
VII	961103	+	YHB1
XVI	789077	-	
XVI	327864	-	IDI1
XII	1006025	-	
XVI	323744	+	VPS30
XIII	565862	+	NUP53
VII	1025004	-	FOL2
X	440994	-	MRX12
VIII	487712	-	EGD2
V	94583	-	
XVI	465648	+	CAM1
XIV	378491	+	KRE33
XV	180558	-	REX4
IV	1352353	+	
XVI	396702	-	SEN54
VII	1037800	-	EFG1
IV	1305072	+	RAD30
IX	374860	+	MSL1
XV	805032	-	SEC63
III	13809	+	HMLALPHA1
XI	478832	+	VPS51
IX	290419	-	BCY1
X	197126	+	ASF1
XVI	649921	+	TIF5
XV	751476	-	
IX	377161	+	DSN1
XV	608475	+	MDM32
VII	312840	+	
XIV	315882	+	APC1
XIII	335035	+	
VII	403302	+	PRM8
XI	359566	+	SPC42
VII	998358	-	PUP2
VIII	419063	+	TDA11
X	102467	+	
VIII	497490	-	AIM46
II	599123	-	MBA1
XI	369721	+	AIM26
IV	1318046	-	CAD1
X	380249	-	TAD2
XV	143696	+	TRM10
IV	479115	-	KCS1
IX	287429	+	CST6
X	590582	+	BIR1
XVI	317516	+	SPC29
XII	836350	-	TAL1
X	365445	+	MHP1
V	53255	+	
IV	456836	-	MAF1
X	628326	+	LIH1
XII	971695	+	DCK1
IV	644178	-	GRX3
XI	501103	+	GMH1
XVI	108147	+	SSO1
XIII	271347	-	
III	300832	-	
I	114819	+	
VII	255294	+	RPL1B
IV	1021664	+	RRP45
X	131101	-	VPS35
IX	151188	+	SDP1
XII	896374	-	REH1
IV	1125434	-	SKP1
X	129285	-	FBP26
XV	528601	+	INP53
XII	896270	+	VAC14
IV	831934	-	UPS3
VIII	362999	-	ARP1
XIV	644193	+	CSE2
IX	372998	+	EGH1
XVI	620425	-	
X	431589	-	SYS1
IV	376757	-	SIR2
VII	375050	-	
XVI	368071	-	EEB1
IX	421026	-	
XI	153816	-	RCN1
XVI	791120	+	
VI	227513	-	RSC8
XI	149386	-	KDX1
XII	263948	+	RPL22A
XIV	18001	-	RPD3
V	319902	-	
VIII	80654	-	PRS3
IX	149143	-	POR2
XVI	90316	+	SRP68
IV	1519664	-	
II	760215	-	
XV	524605	-	
XIV	604268	+	PUB1
V	138918	-	GCN4
XIV	42071	-	PHA2
XIV	634344	-	RPC34
XII	879508	+	CSR1
XIII	296471	-	
XIV	413199	+	RPC19
XI	288573	+	SMY1
IV	565023	-	EMC10
IV	25876	+	LRG1
X	619157	-	VPS25
XI	626205	+	PCC1
XVI	810984	-	MEP3
XV	761721	+	
VII	303649	-	
VII	81426	-	NIF3
IV	830397	-	
III	213464	-	
XV	383533	-	CIN5
XV	651376	-	
II	602360	+	PCH2
XV	476792	+	DIA2
II	216587	-	LDB7
XV	780184	+	IRC13
V	223367	-	ARB1
XII	1019315	-	SIR3
XII	187663	-	UBR2
XII	782896	+	
IX	328207	-	PDR11
XII	390954	-	
X	464253	+	
XII	910235	-	VPS33
V	328110	+	
VIII	10307	+	
XII	229966	-	
V	48373	+	HAT2
V	453235	+	EMP65
XIV	71443	+	CLA4
XVI	670873	+	SEC8
XV	81787	-	MDH2
XVI	162632	-	PGC1
IX	365466	-	PAN1
VII	110404	+	POX1
VII	1075925	+	
VII	529257	-	
XV	92026	-	RPS19A
XII	520543	-	TOS4
IX	76354	-	PAN6
XIV	360924	-	THO2
II	751177	+	CHK1
X	307856	+	ARG2
XII	86564	+	TPO1
V	342390	-	
VII	876669	-	CRH1
VIII	401955	+	SPO12
XVI	280	-	YRF1-7
X	643490	-	ILM1
XII	402794	-	ZRT2
IV	830629	-	ATC1
XVI	37845	+	PLC1
VII	866336	-	TYS1
XV	360461	-	ERP4
VIII	68304	+	
VIII	184875	-	MSC7
XVI	511664	+	ECM23
XIV	539911	-	SLM2
IV	697894	+	KIN1
VII	836387	-	
II	690263	+	VHC1
VIII	339984	+	BZZ1
XII	744851	+	UBC12
IV	561440	-	CDC34
XV	584309	-	RUP1
XII	829489	-	NIT3
XI	584744	+	MSA2
XIII	337307	+	HOF1
XIII	725651	+	MTF1
XII	622918	-	ARV1
X	652578	+	RPS5
XV	200368	-	HST1
XIV	108274	+	POP3
XIII	557481	-	TIF34
III	260311	-	TUP1
XII	990617	-	
XIV	443398	-	RPS7B
XIII	774931	+	HOR7
II	330507	-	ZTA1
V	273886	+	PCL6
IX	384165	+	
XII	674427	-	NEJ1
X	353615	+	AIM22
V	36535	-	CIN8
XV	646896	+	SEY1
IX	69528	+	RPL40A
XV	355858	+	
I	65404	+	CDC24
IV	1319387	-	DYN2
IV	845952	-	MSS116
VII	969187	-	PEX21
II	457665	+	AIM3
I	57850	+	BOL1
XV	280086	+	IFM1
II	391351	-	
XVI	466644	-	ELC1
IV	734901	-	DOP1
IV	1038106	+	NSE3
II	610409	+	AIM4
VII	902520	-	
III	272315	-	
XII	1063281	+	PAU4
V	575680	-	
XV	111431	-	INO4
X	706874	+	BAT2
X	188004	-	MTC1
VIII	559924	+	
XIII	763351	-	RKR1
XV	159548	-	ADH1
XIV	94801	+	SEC21
XII	13083	-	PAU18
III	138402	-	
XIII	564193	+	YIM1
V	59148	+	VMA8
XIV	444912	-	
VIII	149680	+	ECM12
XV	270633	-	YAP7
XIII	802704	+	PPA2
X	315054	-	DLS1
XII	447982	-	RNH203
VI	148459	+	DEG1
XIII	733141	+	RPS10B
III	6479	-	GEX1
IX	254860	+	
VII	604447	+	RSC1
XII	452623	+	
IV	557056	-	DET1
XIV	742110	+	FRE4
IV	1184258	+	TRR1
XI	275043	+	MIF2
II	274427	-	GAL7
XI	356642	+	MMO1
V	31694	-	CAN1
VIII	212535	-	CUP1-1
XVI	577585	-	RPA135
XII	547853	-	PBA1
IV	488003	+	FAL1
V	400867	-	
VII	418704	-	
II	784702	-	
XVI	700014	+	MRL1
IV	114234	+	SNF3
IV	555152	+	VMS1
XIII	348644	-	SUB1
XI	389380	-	GPX1
XIII	527499	+	ECM16
IV	871036	-	
V	437532	+	
IX	483	-	
VII	52434	+	CSE1
XV	489734	+	YVC1
XVI	721037	-	SYT1
XVI	524958	+	SWI1
X	368373	+	NSP1
X	651269	+	IBA57
V	307196	+	RPS24A
VII	303836	+	
XVI	73927	+	
VII	58890	+	ADE5,7
X	386149	+	HCA4
XIV	371	-	YRF1-6
II	370037	-	NRG2
XV	70690	+	HRT1
IV	1251634	+	RVS167
XIII	805091	+	TMA23
XVI	50958	+	CUB1
VIII	499885	+	RPN10
XI	175050	+	
XIII	636291	-	MRPS17
VII	1019598	-	MES1
VIII	233579	-	RRP4
IV	929470	-	RTN1
II	127610	+	RRT1
XII	329677	-	IOC2
II	614526	-	
IV	935138	+	PRP42
XIV	748766	+	
XV	290881	-	TLG2
V	130561	+	VAC8
X	261080	-	GWT1
XV	414037	+	TOM6
V	332582	-	SBH1
VIII	189131	-	SRB2
V	266512	-	FCY2
II	434406	-	RXT2
VIII	3726	-	
IV	247682	+	
II	205817	+	SCT1
VII	1079885	-	
IV	217074	+	ARF2
IV	115799	+	NUS1
XV	683545	+	
XIII	469848	-	
III	18816	-	MRC1
II	24745	+	SFT2
IV	1468573	+	
XV	448368	+	CYT1
V	150301	-	IRC22
VII	191978	-	YRB30
X	357928	+	
XV	720470	-	MRM1
