chr	pos	strand	gene
CHR_HSCHR18_1_CTG1_1	50567991	+	MAPK4
CHR_HSCHR18_1_CTG1_1	50313595	+	
CHR_HSCHR4_1_CTG6	34668740	+	
CHR_HSCHR4_1_CTG6	34669396	+	
CHR_HSCHR4_1_CTG6	34669432	+	
CHR_HSCHR21_3_CTG1_1	32798969	+	C21orf62-AS1
CHR_HSCHR21_3_CTG1_1	32797707	+	C21orf62-AS1
CHR_HSCHR21_3_CTG1_1	32784919	+	C21orf62-AS1
CHR_HSCHR21_3_CTG1_1	32797168	+	C21orf62-AS1
CHR_HSCHR21_3_CTG1_1	32797446	+	C21orf62-AS1
CHR_HSCHR21_3_CTG1_1	32797094	+	C21orf62-AS1
CHR_HSCHR17_1_CTG9	82981921	+	
CHR_HSCHR3_1_CTG2_1	151657956	+	LINC02066
CHR_HSCHR17_1_CTG9	82981917	+	
CHR_HSCHR6_1_CTG9	166256947	+	
CHR_HSCHR17_1_CTG9	82981691	+	
CHR_HSCHR6_1_CTG9	166275457	-	
CHR_HSCHR3_1_CTG2_1	151761981	-	AADACL2-AS1
CHR_HSCHR3_1_CTG2_1	151762009	-	AADACL2-AS1
CHR_HSCHR12_2_CTG2_1	59063157	+	LRIG3-DT
CHR_HSCHR4_1_CTG4	21620924	+	
CHR_HSCHR4_1_CTG4	21726228	+	
CHR_HSCHR11_2_CTG1_1	1665432	+	FAM99A
CHR_HSCHR11_2_CTG1_1	1665431	+	FAM99A
CHR_HSCHR11_2_CTG1_1	1686307	+	LINC02708
CHR_HSCHR11_2_CTG1_1	1597599	+	
CHR_HSCHR11_2_CTG1_1	1599200	+	
CHR_HSCHR11_2_CTG1_1	1597565	+	
CHR_HSCHR11_2_CTG1_1	1597457	+	
CHR_HSCHR11_2_CTG1_1	1659817	-	
CHR_HSCHR11_2_CTG1_1	1680530	-	FAM99B
CHR_HSCHR5_1_CTG1_1	70771902	+	
CHR_HSCHR16_CTG2	424243	-	
CHR_HSCHR4_3_CTG12	189780336	-	FRG1-DT
CHR_HSCHR4_3_CTG12	189821112	-	FRG1-DT
CHR_HSCHR4_3_CTG12	189821481	-	FRG1-DT
CHR_HSCHR4_3_CTG12	189867735	-	FRG1-DT
CHR_HSCHR4_3_CTG12	189888341	+	LINC01596
CHR_HSCHR11_1_CTG8	532261	+	
CHR_HSCHR4_3_CTG12	189703881	-	
CHR_HSCHR15_5_CTG8	82513298	+	
CHR_HSCHR17_4_CTG4	40863282	+	
CHR_HSCHR16_CTG2	528677	-	LINC00235
CHR_HSCHR16_CTG2	531551	+	CAPN15
CHR_HSCHR22_1_CTG1	42125349	+	NDUFA6-DT
CHR_HSCHR22_1_CTG1	42125351	+	NDUFA6-DT
CHR_HSCHR22_1_CTG1	42125002	+	NDUFA6-DT
CHR_HSCHR22_1_CTG1	42124281	-	
CHR_HSCHR15_2_CTG8	66290635	-	DIS3L-AS1
CHR_HSCHR15_2_CTG8	66273940	+	
CHR_HSCHR22_2_CTG1	42089630	-	
CHR_HSCHR22_2_CTG1	42148836	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42091596	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42124941	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42124984	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42124881	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42136701	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42125010	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42135226	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42137037	+	NDUFA6-DT
CHR_HSCHR22_2_CTG1	42148576	-	
CHR_HSCHR17_4_CTG4	40976053	+	
CHR_HSCHR1_ALT2_1_CTG32_1	248486689	-	
CHR_HSCHR8_1_CTG7	128908170	-	
CHR_HSCHR8_1_CTG7	128559028	-	LINC00824
CHR_HSCHR8_1_CTG7	128559714	-	LINC00824
CHR_HSCHR8_1_CTG7	128561006	-	LINC00824
CHR_HSCHR3_7_CTG3	195738903	+	MUC20-OT1
CHR_HSCHR8_1_CTG7	128561070	-	LINC00824
CHR_HSCHR3_7_CTG3	195733993	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195733705	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732482	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732480	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732437	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732309	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732286	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732277	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732243	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732191	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732175	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195732127	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195728501	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724671	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724565	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724539	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724514	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724506	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724360	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724302	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724284	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724251	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724237	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195724221	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195723868	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195723785	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195722225	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195722195	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195722131	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195721521	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195718494	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195718372	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195718160	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717677	+	MUC20-OT1
CHR_HSCHR6_1_CTG5	170544440	-	PSMB1
CHR_HSCHR3_4_CTG3	195739964	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717600	+	MUC20-OT1
CHR_HSCHR22_3_CTG1	42136436	-	
CHR_HSCHR6_1_CTG5	170428648	+	
CHR_HSCHR3_4_CTG3	195735064	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717490	+	MUC20-OT1
CHR_HSCHR6_1_CTG5	170297876	-	
CHR_HSCHR22_3_CTG1	42139731	+	
CHR_HSCHR3_4_CTG3	195734776	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717261	+	MUC20-OT1
CHR_HSCHR22_3_CTG1	42089630	-	
CHR_HSCHR3_4_CTG3	195733551	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717259	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717258	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717227	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733549	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717220	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733506	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717213	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717206	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733378	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195717136	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733355	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716424	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733346	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716265	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716128	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716127	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733312	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716126	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716124	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733260	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716100	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716078	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733244	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195716043	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195733196	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711875	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195729535	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195725187	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195725081	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195725055	+	MUC20-OT1
CHR_HSCHR5_4_CTG1	987180	-	
CHR_HSCHR3_4_CTG3	195725030	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195725022	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724876	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724818	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724800	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711793	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724767	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711772	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724753	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711769	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724737	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711739	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724384	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195724301	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711689	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711681	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195711670	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195709587	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195709563	+	MUC20-OT1
CHR_HSCHR21_4_CTG1_1	33492056	-	
CHR_HSCHR3_7_CTG3	195709386	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195722742	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195709272	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195722712	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195709219	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708841	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195722648	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708836	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195722039	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195719010	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195718887	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195718675	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195718196	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195718119	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195718009	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717780	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708809	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717778	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708807	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717777	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717746	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717739	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717732	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717725	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195717655	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716970	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716811	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716674	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716673	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716672	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716670	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716646	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716624	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195716589	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195712123	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711875	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708806	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711793	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708804	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711772	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708801	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711769	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711739	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708777	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708774	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708760	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711689	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708702	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711681	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708504	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195711670	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195709587	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708468	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195709563	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708370	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195709386	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708345	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195709272	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708325	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195709219	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708268	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708836	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195708230	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195701621	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195701584	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195701514	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195701407	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195699314	+	MUC20-OT1
CHR_HSCHR11_1_CTG8	565674	-	MIR210HG
CHR_HSCHR3_7_CTG3	195699170	+	MUC20-OT1
CHR_HSCHR11_1_CTG8	567097	-	MIR210HG
CHR_HSCHR3_4_CTG3	195708809	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195699116	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708807	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195696554	+	MUC20-OT1
CHR_HSCHR11_1_CTG8	567158	-	MIR210HG
CHR_HSCHR3_7_CTG3	195696541	+	MUC20-OT1
CHR_HSCHR11_1_CTG8	567540	-	MIR210HG
CHR_HSCHR3_7_CTG3	195696524	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195696479	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195696425	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195689438	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708806	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708804	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708801	+	MUC20-OT1
CHR_HSCHR6_1_CTG5	170279887	+	LINC01624
CHR_HSCHR6_1_CTG5	170279469	+	LINC01624
CHR_HSCHR3_4_CTG3	195708777	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708774	+	MUC20-OT1
CHR_HSCHR6_1_CTG5	170275331	-	
CHR_HSCHR3_4_CTG3	195708760	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708702	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708504	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195688862	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708468	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708370	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195688770	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708345	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708325	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195688553	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708268	+	MUC20-OT1
CHR_HSCHR6_1_CTG6	68266500	-	LINC02549
CHR_HSCHR3_7_CTG3	195686718	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195708230	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195686371	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195701621	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195686347	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195701584	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195686340	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195701514	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195686260	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195701407	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195699314	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195699170	+	MUC20-OT1
CHR_HSCHR5_4_CTG1	1006623	+	
CHR_HSCHR3_4_CTG3	195699116	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195686140	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195696554	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195696541	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195682093	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195696524	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195696479	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195678067	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195671791	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195696425	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195666682	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195689438	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195664288	+	MUC20-OT1
CHR_HSCHR3_7_CTG3	195664109	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195688862	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195688770	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195688553	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195686718	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195686371	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195686347	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195686340	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195686260	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195686140	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195682093	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195678067	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195671791	+	MUC20-OT1
CHR_HSCHR3_4_CTG3	195666682	+	MUC20-OT1
CHR_HSCHR22_3_CTG1	42136696	+	NDUFA6-DT
CHR_HSCHR3_4_CTG3	195664288	+	MUC20-OT1
CHR_HSCHR22_3_CTG1	42125348	+	NDUFA6-DT
CHR_HSCHR3_4_CTG3	195664109	+	MUC20-OT1
CHR_HSCHR22_3_CTG1	42091596	+	NDUFA6-DT
CHR_HSCHR22_3_CTG1	42124958	+	NDUFA6-DT
CHR_HSCHR3_4_CTG3	195655565	-	
CHR_HSCHR22_3_CTG1	42125001	+	NDUFA6-DT
CHR_HSCHR22_3_CTG1	42124898	+	NDUFA6-DT
CHR_HSCHR22_3_CTG1	42124561	+	NDUFA6-DT
CHR_HSCHR8_4_CTG1	824587	+	DLGAP2
CHR_HSCHR8_4_CTG1	754258	+	DLGAP2
CHR_HSCHR8_4_CTG1	725188	-	
CHR_HSCHR22_3_CTG1	42125027	+	NDUFA6-DT
CHR_HSCHR22_3_CTG1	42135242	+	NDUFA6-DT
CHR_HSCHR8_4_CTG1	740374	+	
CHR_HSCHR5_1_CTG1_1	70076476	-	
CHR_HSCHR22_3_CTG1	42137053	+	NDUFA6-DT
CHR_HSCHR4_4_CTG12	120165892	+	MAD2L1-DT
CHR_HSCHR3_3_CTG1	20355479	+	
CHR_HSCHR3_8_CTG3	195740223	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195735304	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195735016	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733791	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733789	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733746	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733618	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733595	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733586	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733552	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733500	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733484	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195733436	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195729777	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195725890	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195725784	+	MUC20-OT1
CHR_HSCHR3_8_CTG3	195725758	+	MUC20-OT1
CHR_HSCHR1_1_CTG3	2493437	-	
