chr	pos	strand	gene
1	154536927	+	
1	67625582	+	
2	189064262	+	
1	68847438	+	
1	154869628	+	
2	189059858	+	
1	154869592	+	
1	73396792	-	
1	155710437	+	
1	73461264	-	
2	191236860	-	
2	191236943	-	
2	191238136	-	
1	73552612	+	AABR07002066.2
1	157103806	+	
1	73568411	+	
1	157611563	+	
1	73761192	+	
1	157876149	-	
1	161207765	+	
2	182755304	-	
1	161246057	+	
1	75786737	+	
1	75782090	+	
1	75719002	+	
1	163784711	-	
1	76238582	+	
1	164173371	+	
2	182795382	-	
2	182795694	-	
1	76243295	+	
2	182795790	-	
2	182795801	-	
1	164959026	-	
2	182797199	+	
1	76422689	+	
2	182811369	-	
2	182957024	-	
2	182957116	-	
1	165193809	-	
1	165193864	-	
1	165193870	-	
1	165236601	-	
2	182988080	+	
1	165240939	+	
2	183229644	-	
1	76598779	-	Selenow
1	165239737	-	
2	183378258	+	
1	76598986	-	Selenow
1	76599235	-	Selenow
1	165362087	+	AABR07005031.3
2	183414511	-	
1	76604500	+	Selenow
2	183844322	+	
1	78526301	+	
1	167746506	+	
1	167727556	+	
2	184987634	-	
1	78971928	-	
2	185280426	-	
1	78977615	-	
1	170795735	+	
1	79225343	-	
2	186230391	-	
1	173473817	+	
1	79723832	+	AABR07002683.1
2	189015032	+	
1	174512308	+	
1	79718692	+	
2	189500162	+	
1	177716335	-	
2	190892629	+	
1	179916074	+	
1	79842599	+	
2	190890664	-	
1	181002798	-	
1	181056899	-	
2	192124093	+	
1	80747150	+	
1	80733094	+	
2	192561208	+	
2	192545341	+	
1	80789105	-	
2	192623696	+	
1	80828848	+	
2	192600583	-	
1	181212858	-	Nupr1l1
1	81004353	+	
2	193422585	-	
2	194069616	+	
1	81119386	+	
1	181215281	+	
2	194936667	-	
1	81298301	-	
1	181885241	+	
2	195782492	+	
1	82191383	+	
2	196190018	+	
1	181908648	+	
1	82347873	-	
1	82348046	-	
2	196386467	-	
1	82387296	+	
1	181971403	-	
2	196499544	+	
1	83268461	-	
2	196499250	+	
1	181974104	-	
1	83545563	-	
2	196565509	+	
1	181977597	+	
2	196571858	+	
1	182083953	+	
2	196582337	-	
2	204388417	+	
1	183318398	-	
1	183318741	-	
2	209357144	-	
1	188417550	-	
2	209364685	+	
1	189978494	-	
2	209776665	-	
1	243442581	+	
2	209788395	-	
1	191985175	+	
1	191966950	+	
1	243926003	-	
1	243938720	+	
1	191980661	-	AABR07005965.1
1	244141053	+	
1	194993218	+	
1	246153662	-	
2	209818909	+	
2	209799210	+	
1	197708091	-	
1	246528473	-	
2	209811691	+	
1	252533549	-	
1	200196877	+	
1	258336046	-	AABR07007088.1
1	200194060	-	
2	210385869	-	
1	201310795	+	
2	210387096	-	
1	258565162	+	
1	202046375	-	
1	258568206	+	
1	258613068	+	
1	258560051	-	
2	219978970	+	
2	219977252	+	
1	258564709	-	
1	202065529	-	
1	202068541	-	
1	259667369	+	
2	226862707	+	
2	226861978	+	
1	36478	+	
2	229742076	-	
2	229861773	-	
1	203314154	+	
1	203666463	-	
2	209823763	-	
2	210320242	+	
2	210319911	-	AABR07013165.1
2	210344556	-	
2	210738545	-	
2	210787466	+	
2	211047043	-	
2	212535920	+	
2	223740974	-	
2	224117759	+	
2	226590123	-	
2	226771546	-	
2	226882391	-	
2	229874228	+	
2	231548358	+	
2	231548471	+	
2	231545257	+	
2	235139518	+	
2	235136166	+	
2	235885302	-	
2	240973860	-	
2	486272	-	
2	606094	+	
2	605465	+	
2	619347	+	
2	721648	+	
2	728680	-	
2	763810	-	
2	765404	-	
2	766522	-	
2	841580	-	
2	974743	-	
2	3051863	-	
2	3637068	+	
2	5188469	-	
2	13491704	+	
2	13478904	+	
2	13462900	+	
2	13981636	+	
2	20870649	+	
2	25599960	+	
2	25598076	-	
2	28026280	+	
2	30080150	+	
2	30208870	+	
2	30933322	+	
2	31484118	-	
2	31486053	+	
2	31614315	-	
2	31614491	-	
2	35131874	+	
2	38352167	+	
2	39508461	-	
2	39509630	-	
2	39511329	-	
4	161437390	+	
4	161494082	-	
4	161722983	+	
4	161716031	-	
4	162640917	+	
4	162684740	+	
4	162969362	-	
4	162977700	-	
4	166106840	+	
4	167087839	+	
4	167086670	-	
4	21538448	-	
4	21538527	-	
4	21606540	-	
4	21741686	-	
4	21746812	-	
4	21743096	+	
4	21748820	+	
4	29913579	+	
4	29977969	+	
4	29949152	+	
4	29986197	+	
4	29986010	+	
4	29972167	-	
4	29974811	-	
4	29978488	-	
4	30019882	-	
4	45416114	-	
4	45464624	-	
4	59663609	-	
4	59670860	-	
4	59678023	-	
4	59724069	-	
4	59780374	-	
4	59990223	+	
4	59989601	+	
4	59846490	-	
4	59855216	-	
4	59969605	-	
4	59969825	-	
4	68655436	+	
4	68652362	+	
4	101437203	-	
4	101437294	-	
4	116110382	+	AC095078.1
4	116085213	+	AC095078.1
4	116102632	+	AC095078.1
4	118927180	+	
4	118924003	+	
4	118927015	+	
4	120650221	-	
4	120650513	-	
4	120651157	-	
4	120655282	-	
4	122171840	+	
4	125712072	-	
4	125755261	-	
4	125755851	-	
4	132211074	+	
4	132209360	+	
4	132190607	+	
4	133581500	-	
4	133595906	-	
4	141519863	-	
4	141520501	-	
4	141534020	-	
4	146299265	+	
4	159104778	-	
4	159190323	-	
4	159227539	-	
4	159235638	-	
4	159240983	-	
4	159691232	-	
4	161398170	-	
4	161399697	-	
4	161873614	+	
4	161873344	-	
4	161879273	-	
4	162571574	+	
4	162636187	-	
4	162637412	-	
4	162661518	-	
4	162661612	-	
4	162668173	-	
4	167266585	-	
4	167646351	+	
4	167654032	+	
4	167667845	-	
4	169351795	-	AABR07062350.1
4	169362446	-	AABR07062350.1
4	169370845	-	AABR07062350.1
4	169371703	-	AABR07062350.1
4	169373764	-	AABR07062350.1
4	169379624	-	AABR07062350.1
4	169873967	-	
4	169968532	+	
4	169969581	-	
4	170499628	-	
4	179419951	-	AABR07062513.1
4	179422941	-	AABR07062513.1
4	179432600	-	AABR07062513.1
4	179439258	+	
4	180030252	+	
4	181913982	+	
4	182395525	+	
4	182630943	+	
4	2860653	+	
4	5556700	-	
4	5559345	+	
4	5888039	-	
4	5889606	+	
4	6480508	+	
4	6945496	-	AABR07059002.1
4	11771317	+	
4	11771797	-	
5	46608912	-	
5	46616302	-	
5	47412573	+	
5	47653383	-	
5	47671101	-	
5	55797351	-	
5	57271496	-	
5	60864561	+	
5	70171183	+	
5	72090283	-	
5	73856164	-	
5	74078882	+	
5	74637929	+	
5	75890644	-	
5	77007307	-	
5	78736004	+	
5	78735480	+	
5	78733028	-	
5	82532797	+	
5	83990637	-	
5	92964690	-	
5	97806779	-	
5	104008178	+	
5	106898028	+	
5	108999229	-	
5	109013643	+	
5	109313268	-	
5	109313271	-	
5	109313335	-	
5	109357431	-	
5	109850145	-	
5	109865017	+	
5	110186709	+	
5	111584160	-	
5	111671879	-	
5	113584420	-	
5	113584982	-	
5	114217667	-	
5	115090086	-	
5	119058019	+	
5	118751032	+	
5	118861544	-	
5	118877211	-	AABR07049491.1
5	118900686	-	
5	119125293	+	
5	123534173	+	
5	124239329	-	
5	124799596	-	
5	128148023	-	
5	128150672	-	
5	128156154	+	
5	129422600	+	
5	129420046	+	
5	129652686	-	
5	130120349	+	
5	130595705	-	
5	131203760	+	
5	131463898	+	
5	131815226	-	
5	131954312	+	
5	133315312	-	
5	133346589	+	
5	134184849	-	
5	137984348	-	
5	138133310	+	
5	138487920	-	
5	141370274	+	
5	142091272	+	
5	142091079	+	
5	142089562	-	
5	142323795	+	
5	144026455	-	
5	144239578	+	
5	144420329	+	
5	144507556	+	
5	144546428	+	
5	145221870	+	
5	145544108	+	
5	145798064	-	
5	146482179	-	
5	146482384	-	
5	146483500	-	
5	149255275	-	
5	149271764	-	
5	149271783	-	
5	149271959	-	
5	149274100	-	
5	151339176	-	Micos10
5	151340765	-	Micos10
5	4943070	+	
5	4895900	+	
5	4839745	+	
5	4814048	+	
5	4837161	-	
5	4838718	-	
5	16284329	-	
5	16327793	-	
5	46569132	-	
5	46569231	-	
5	46569630	-	
5	46578409	-	
5	56486736	-	
5	56491276	-	
5	59392396	-	
5	147558637	+	
5	59392399	-	
5	147644528	+	
5	60485856	+	
5	147654061	+	
5	60478597	+	
5	149535150	+	
5	71334221	+	
5	150936997	+	AC118094.1
5	151000532	-	
5	152952471	+	
5	153994483	+	
5	153989640	-	
5	155936910	+	AABR07048992.1
5	73864390	+	
5	73863014	+	
5	73863003	+	
5	73863084	+	
5	157704273	+	
5	157700821	+	
5	83976654	+	
5	83963621	+	
5	157712031	-	
5	89266846	+	
5	158521347	+	
5	159886627	-	
5	103365187	-	AABR07049134.4
5	160012145	-	
5	106638851	+	
5	160135822	+	
5	109854046	-	
5	160230937	+	
5	109857864	-	
5	160567024	-	
5	160735605	-	
5	164705556	+	
5	109909718	+	
5	109914224	+	
5	166211048	+	
5	109913149	+	
5	2615714	-	
5	3124505	-	
5	4359233	+	
5	4361226	+	
5	4941922	-	
5	8978744	-	
5	9435989	-	
5	12689507	-	
5	15005947	+	
5	16902062	-	
5	16919894	-	
5	16984119	+	
5	18019576	-	
5	19333806	+	
5	23013252	-	AABR07047191.1
5	110105851	-	
5	24839825	-	AABR07047237.1
5	110107464	-	
5	110208867	-	
5	110219339	-	
5	110226578	-	
5	25687776	+	
5	110792362	-	
5	110797209	-	
5	32234009	-	
5	46572526	+	
5	120006310	-	AABR07049503.1
5	46575259	+	
5	120006386	-	AABR07049503.1
5	120007943	-	AABR07049503.1
5	120008640	-	AABR07049503.1
5	121056994	-	
5	121057022	-	
5	133469857	+	
5	133521099	+	
5	133339146	+	
5	133469878	+	
5	136085690	+	
5	142052776	-	
5	142060332	-	
6	123970709	-	AABR07072539.4
6	123970805	-	AABR07072539.4
6	123976037	-	AABR07072539.4
6	123976046	-	AABR07072539.4
6	123988070	+	
6	124398449	+	
6	129712005	+	
6	129712625	+	
6	130307122	+	
6	130474993	-	
6	130965889	-	
6	132029960	-	
6	134950507	+	
6	134947283	-	
6	1989437	-	
6	3164064	+	
6	7541159	+	
6	9072814	+	
6	9071637	+	
6	9646577	-	
6	10572247	+	
6	10519170	+	
6	11470615	-	
6	11478836	+	
6	14081555	-	
6	14081580	-	
6	14089627	-	
6	14089632	-	
6	14089733	-	
6	14089814	-	
6	22025250	-	
6	23899267	-	
6	23955443	-	
6	24856949	+	
6	25134564	+	
6	25431798	+	
6	25570795	+	
6	26072506	+	
6	26151158	-	
6	27547071	-	
6	27804576	-	
6	31366108	+	
6	31376301	+	
6	34626138	+	
6	41463351	-	
6	41706961	+	
6	44003036	-	
6	46173207	-	
6	47930502	+	
6	48102603	-	
6	48102698	-	
6	48964139	+	
6	49641696	+	
6	49641692	+	
6	52468903	-	
6	54542079	+	
6	56436794	+	
6	56462864	-	
6	57243946	+	
6	57316295	-	
6	57316310	-	
6	72067043	-	RGD1559724
6	74011754	+	
6	84328197	-	
6	84388282	-	
6	87704196	-	
6	88960555	+	
6	89476938	+	
6	91012465	+	
6	94467354	+	AABR07064867.2
6	98815796	-	
6	101245181	-	
6	102118055	-	
6	107129320	-	
6	107129405	-	
6	118003334	+	
6	118462021	-	
6	119518791	+	
6	119516864	-	
6	120995286	-	
6	123391834	+	
6	123705846	-	
6	130535819	-	AABR07065590.1
6	130569799	-	AABR07065590.1
6	130583513	-	AABR07065590.1
6	14125737	+	
6	14897763	-	
6	23614225	+	
6	27479805	-	
6	27480520	-	
6	27506575	-	
6	31355072	-	
6	31355740	-	
6	31374055	-	
6	40121531	-	
6	40125727	-	
6	45532241	+	
6	45531824	+	
6	51629078	-	
6	61283748	+	
6	61282080	+	
6	65581253	+	
6	65493673	+	
6	65476150	+	
6	82374209	-	AABR07064584.1
6	84470553	+	
6	84464724	+	
7	130056833	-	
7	130202745	-	
7	130257791	+	
7	130855744	+	
7	131060121	+	
7	131058419	+	
7	131152689	+	
7	131713246	-	
7	132364549	+	
7	132353983	-	AC119007.5
7	132354146	-	AC119007.5
7	132354182	-	AC119007.5
7	132363309	+	
7	132887685	-	
7	133759987	-	
7	134749939	+	
7	134738269	+	
7	365492	-	
7	393471	+	
7	380191	-	
7	407608	-	
7	407684	-	
7	823635	+	
7	871842	+	
7	1085119	-	
7	1199402	-	
7	1466781	-	
7	1467971	-	
7	1784985	+	
7	7249310	-	
7	7897360	-	
7	8327569	-	
7	8388346	-	
7	8761240	+	
7	8712737	-	
7	8729264	+	
7	8809058	-	
7	9310306	+	
7	9305058	-	
7	9953419	+	
7	12064158	-	
7	12623905	+	
7	15125912	-	
7	15243442	+	
7	16010367	+	AABR07056390.1
7	16151778	-	
7	16349019	-	
7	16388643	-	
7	16399025	-	
7	16478133	-	
7	16512328	+	
7	17232362	-	
7	17235536	-	
7	17236582	-	
7	17250876	-	
7	17278568	+	
7	17859190	+	
7	18847225	+	
7	20311945	+	
7	20524540	-	
7	22917124	+	
7	24297657	-	
7	24298508	-	
7	25680098	+	
7	27813954	-	
7	29175545	-	
7	29187344	-	
7	30718549	-	
7	31356325	+	
7	33734629	+	
7	34620367	+	
7	37244535	-	
7	38179883	+	
7	38180340	-	
7	46214764	+	
7	46219573	-	
7	46220660	-	
7	46253852	-	
7	47499286	-	
7	48313417	+	
7	48311515	+	
7	50901086	-	
7	50954690	-	
7	52120658	+	
7	52588801	+	
7	52613821	+	
7	52584351	+	
7	52804638	+	
7	52998984	-	
7	53461146	+	
7	59530710	+	
7	61043675	-	
7	61049021	-	
7	61189970	+	
7	61176302	+	
7	62710862	+	
7	62784299	-	
7	62800401	-	
7	63537040	-	
7	63707016	+	
7	65645991	-	Rpl30
7	67733989	-	
7	67734007	-	
7	67734011	-	
7	67734067	-	
7	68973597	+	
7	69368591	-	
7	86092187	-	
7	87060233	+	
7	87058684	-	
7	89067244	-	AABR07057997.1
7	89394724	-	
7	89553136	+	
7	89725745	-	
7	90234848	-	
7	90386387	+	
7	90386604	-	AABR07058017.2
7	90386958	-	AABR07058017.2
7	90831219	-	
7	95712385	-	
7	95726722	-	
7	98399073	+	
7	100054408	-	
6	89475082	-	
6	89477400	-	
6	89478012	-	
6	101404920	+	
6	101405067	+	
6	103833782	-	
6	103833806	-	
6	103835374	-	
6	107049885	-	
6	107049894	-	
6	107052047	-	
6	109820692	-	
6	109826548	-	
6	109829867	-	
4	11783462	+	
4	11782941	+	
4	14110030	+	
4	17323522	+	
4	17340175	-	
4	28613917	+	
4	30645588	+	
4	32112775	+	AC094253.1
4	32615899	-	
4	32636349	-	
4	35963809	-	
4	42138709	-	
4	47005862	-	
4	57874557	+	Hilpda
4	58109940	-	
4	58111126	-	
4	59075072	-	
4	59079025	+	
4	59217260	-	
4	59662945	+	
4	59832180	-	
4	62597292	+	
4	62774123	-	
4	63940467	+	
4	63939460	+	
4	63939517	+	
4	63927565	-	
4	65411108	+	
4	67444291	+	
4	67968995	-	
4	69785988	+	
4	71763388	+	
4	77195887	-	
4	77292976	-	
4	78293658	+	
4	79528491	+	
4	79662083	+	
4	80730453	+	
4	81144257	+	
4	81648449	+	
4	86217287	-	
4	90149070	-	
4	98404648	-	
4	101416927	+	
4	102712590	+	
4	102714551	+	
4	103376043	-	
4	104673060	+	
4	105288091	-	
4	115171244	-	
4	115173167	+	
4	115291599	+	
4	115639732	+	
4	116081358	-	
4	116268097	+	
4	116267437	-	
4	116267464	-	
4	117682519	+	
4	117682222	+	
4	117750227	-	
4	118400299	-	
4	118400308	-	
4	118405215	-	
4	118408053	-	
4	118778737	-	
4	118779033	-	
4	118918133	-	
4	118944005	-	
4	119030519	+	
4	119029629	+	
4	119842865	+	
4	122387183	-	
4	122608379	+	
4	122596976	+	
4	124682143	-	
4	124722960	+	
4	125714068	+	
4	125689911	-	
4	128599990	-	
4	128662329	-	
4	128677531	-	
4	130112720	+	
4	130103561	-	
4	130148806	+	
4	130156085	-	
4	130159480	-	
4	131563176	+	
4	133652100	-	
4	137095699	+	
4	138789717	-	
4	139843781	+	
4	139754703	+	
4	139743031	+	
4	139722952	+	
4	145827800	+	
4	147575101	-	
4	147576078	-	
4	148140396	+	
4	148116429	-	
4	151050328	-	
4	151050338	-	
4	151061588	+	
4	151065913	+	
4	151184258	-	
4	151189803	-	
4	153064322	+	
4	153521057	-	
4	154307910	-	
4	154433883	-	
4	156026992	-	
4	156027007	-	
4	157071348	+	AABR07062026.1
4	157252976	+	AC128967.3
4	157378236	-	
4	157793404	+	
4	159371048	-	
4	159520678	+	
4	159635372	-	
4	159809494	+	
4	161042426	-	
4	161157352	-	
9	59924431	-	
9	59924692	-	
9	68477745	-	
9	68487686	-	
9	68492163	-	
9	68493836	-	
9	76939062	-	
9	93915008	-	
9	93948099	-	
9	97262308	+	
9	100824256	+	AABR07068554.1
9	100616999	+	AABR07068554.1
9	103226870	+	
9	103823929	-	
9	104755663	+	
9	105381302	-	
9	105766167	-	
9	105782280	-	
9	105815530	+	
9	105817907	+	
9	105969179	-	
9	106024644	-	
9	109308360	-	
9	109309207	-	
9	109325549	+	
9	111047471	-	
9	111398868	+	
9	111518480	+	AABR07068799.1
9	111575668	+	
9	114124796	+	
9	538789	-	
9	1363021	-	
9	1364018	-	
9	4754863	-	
9	11569804	-	
9	11572363	-	
9	13632898	+	
9	14128550	+	
9	14152610	+	
9	14145062	-	
9	14418617	-	
9	14424733	-	
9	15863344	+	
9	15864697	+	
9	17642149	-	
9	17717670	+	
9	19804854	-	
9	20033722	+	
9	23422852	+	
9	23831427	+	
9	23830201	-	
9	25730911	+	
9	26405945	-	
9	26416292	+	
9	33046878	-	
9	33225498	-	
9	33233196	-	
9	33243957	-	
9	36702784	+	
9	38512873	+	
9	41234226	+	
9	41826724	-	
9	41828083	+	
9	42328399	+	
9	44945705	+	
9	48229442	-	
9	49592875	-	
9	50084218	+	
9	55345694	+	
9	55361607	+	
9	55970981	-	
9	55975483	+	
9	56487875	+	
9	58601122	+	
9	58947007	-	
9	60098187	-	AABR07019088.1
9	60253063	+	
9	60256421	+	
9	60256279	+	
9	61303967	-	
9	61736763	-	
8	89876711	+	
9	61744061	+	
8	90592810	-	
9	62305363	+	
9	62298573	+	
8	96637222	+	
9	64450279	+	
8	99239322	+	
9	64456985	+	
8	103583889	-	
8	104898025	-	AABR07071383.1
9	65582792	+	
8	108991564	+	
8	109036024	+	
9	66036098	+	
8	109264986	+	
8	109688772	+	
9	66068165	+	AC111319.1
8	109688068	-	
9	66166178	+	
8	110510706	+	
9	68303522	-	
8	111814300	-	
9	68312033	+	
9	73273682	-	
8	116176095	+	
9	74288088	-	
8	118222529	+	
9	76454645	-	
8	118241659	+	
9	76648463	-	
8	118259730	-	
8	119174102	-	
9	76715774	-	
9	76730331	-	
8	119608435	+	AABR07071739.1
8	119605967	+	AABR07071739.1
9	76729575	+	
8	119722133	+	
9	78541991	+	
9	84001970	-	
8	119856289	-	
9	84130338	+	
9	86287059	+	
8	120200113	-	AABR07071747.1
9	86286639	+	
8	120200114	-	AABR07071747.1
9	87057887	-	
8	121604027	+	Krbox1
9	98442045	-	
8	123489581	-	
9	98442151	-	
9	98451905	-	
8	899464	+	
8	2519240	+	
9	98520037	+	
8	4919113	-	
9	98519951	+	
8	5200351	-	
9	105805421	-	
9	105808392	-	
8	10030271	-	
8	10086399	-	
9	110868768	+	
9	110861561	+	
8	11352113	+	
8	11348657	-	
9	1049874	+	
8	11593194	-	
8	15405360	+	
9	2920322	-	
8	15749117	+	
8	18915501	+	
8	18914477	-	
8	20500415	+	
9	3112723	+	
8	20692585	+	
8	20689502	-	
9	3501033	-	
9	3503330	-	
8	22176072	+	
8	22174444	+	
8	23684985	-	
9	5488199	-	
8	29977779	+	AABR07069587.2
9	5498518	-	
9	5498632	-	
9	5499144	-	
8	33527918	+	
8	33760728	-	
9	16826694	+	
9	16825404	+	
8	34715465	+	
9	25649039	+	AABR07067076.1
9	25600745	+	AABR07067076.1
8	34883770	-	
8	35953354	-	
9	33246814	+	
8	36099644	+	
8	38209308	+	
9	44987158	+	
8	38232274	+	
9	44978861	+	
8	38273885	+	
9	48234902	+	
9	48233920	+	
9	48233272	+	
8	38323729	+	
9	54870941	+	
9	54872410	+	
8	40654151	-	
8	41794953	+	
8	41878576	-	
9	59040615	+	
9	59040592	+	
10	42506142	-	
10	44173921	-	
10	44241453	-	
10	44643604	-	
10	44647277	+	
10	45247621	+	Gid4
10	45594295	+	
10	45823662	-	
10	46545371	-	
10	47588417	-	AABR07029768.2
10	47589152	-	AABR07029768.2
10	47616479	-	AABR07029768.1
10	48629329	+	
10	49506833	+	
10	49503364	-	
10	49506651	-	
10	49833365	-	
10	51659400	+	
10	53663938	-	
10	54101125	+	
10	54269972	+	
10	54884768	-	
10	54926637	+	
10	55563970	+	
10	58891616	-	
10	59687134	-	
10	60559859	-	
10	60560844	-	
10	60893459	+	
10	62373080	-	
10	62376898	-	
10	64536675	-	
10	64539123	+	
10	65396554	-	
10	67895180	+	
10	68093870	+	
10	69746551	+	
10	72392317	+	
10	72391003	-	
10	72788817	+	
10	72858989	+	
10	72859063	+	
10	75304351	+	
10	91571884	-	
10	91572035	-	
10	5138738	+	
10	5138780	+	
10	5131792	+	
10	11503348	-	
10	11503604	-	
10	11518937	-	
10	12601522	-	
10	12601648	-	
10	12602781	-	
10	19356105	-	
10	19369515	-	
10	19377725	-	
10	19380024	-	
10	19381163	-	
10	19417844	+	
10	36133557	+	
10	36127954	+	
10	36128373	+	
10	44185997	+	
10	44170132	+	
10	65407690	+	
10	65407712	+	
10	68732367	-	AABR07030147.1
10	72809565	+	
3	156371045	+	
3	156392971	-	
3	157198233	+	
3	161094102	-	
3	161237989	-	
3	162384557	+	
3	162425598	-	
3	164977741	+	
3	168329154	+	
3	466866	+	
3	451462	+	
3	454766	-	
3	462706	-	
3	465076	+	
3	692628	-	
3	1183025	-	
3	1480413	+	
3	1382303	+	
3	1478393	-	
3	1506697	+	
3	1513554	-	
3	1582000	-	
3	1611076	-	
3	2881223	-	
